simulation_id,pathway_id,pathway,rank,transformation_value,winner
2578,TP002,Climate-Resilient Urban Redesign,3,7.33545,Institutional Governance Reform
2578,TP005,Watershed Restoration and Land-Use Transition,4,7.12574,Institutional Governance Reform
2578,TP003,Regional Food System Reconfiguration,5,7.06945,Institutional Governance Reform
2578,TP001,Energy System Transition,6,6.92703,Institutional Governance Reform
2579,TP005,Watershed Restoration and Land-Use Transition,1,7.61091,Watershed Restoration and Land-Use Transition
2579,TP002,Climate-Resilient Urban Redesign,2,7.55422,Watershed Restoration and Land-Use Transition
2579,TP001,Energy System Transition,3,7.38501,Watershed Restoration and Land-Use Transition
2579,TP004,Institutional Governance Reform,4,7.36267,Watershed Restoration and Land-Use Transition
2579,TP006,Public Health Prevention Transformation,5,7.25725,Watershed Restoration and Land-Use Transition
2579,TP003,Regional Food System Reconfiguration,6,7.10356,Watershed Restoration and Land-Use Transition
2580,TP002,Climate-Resilient Urban Redesign,1,7.77894,Climate-Resilient Urban Redesign
2580,TP005,Watershed Restoration and Land-Use Transition,2,7.64747,Climate-Resilient Urban Redesign
2580,TP003,Regional Food System Reconfiguration,3,7.3894,Climate-Resilient Urban Redesign
2580,TP001,Energy System Transition,4,7.18102,Climate-Resilient Urban Redesign
2580,TP004,Institutional Governance Reform,5,7.11851,Climate-Resilient Urban Redesign
2580,TP006,Public Health Prevention Transformation,6,7.11705,Climate-Resilient Urban Redesign
2581,TP002,Climate-Resilient Urban Redesign,1,7.62322,Climate-Resilient Urban Redesign
2581,TP005,Watershed Restoration and Land-Use Transition,2,7.54099,Climate-Resilient Urban Redesign
2581,TP006,Public Health Prevention Transformation,3,7.38175,Climate-Resilient Urban Redesign
2581,TP004,Institutional Governance Reform,4,7.32108,Climate-Resilient Urban Redesign
2581,TP003,Regional Food System Reconfiguration,5,7.27504,Climate-Resilient Urban Redesign
2581,TP001,Energy System Transition,6,7.2018,Climate-Resilient Urban Redesign
2582,TP005,Watershed Restoration and Land-Use Transition,1,7.84739,Watershed Restoration and Land-Use Transition
2582,TP002,Climate-Resilient Urban Redesign,2,7.73436,Watershed Restoration and Land-Use Transition
2582,TP004,Institutional Governance Reform,3,7.51768,Watershed Restoration and Land-Use Transition
2582,TP001,Energy System Transition,4,7.12835,Watershed Restoration and Land-Use Transition
2582,TP003,Regional Food System Reconfiguration,5,7.10803,Watershed Restoration and Land-Use Transition
2582,TP006,Public Health Prevention Transformation,6,7.05742,Watershed Restoration and Land-Use Transition
2583,TP006,Public Health Prevention Transformation,1,7.75042,Public Health Prevention Transformation
2583,TP002,Climate-Resilient Urban Redesign,2,7.66288,Public Health Prevention Transformation
2583,TP005,Watershed Restoration and Land-Use Transition,3,7.62562,Public Health Prevention Transformation
2583,TP004,Institutional Governance Reform,4,7.46798,Public Health Prevention Transformation
2583,TP001,Energy System Transition,5,7.41229,Public Health Prevention Transformation
2583,TP003,Regional Food System Reconfiguration,6,7.03631,Public Health Prevention Transformation
2584,TP005,Watershed Restoration and Land-Use Transition,1,7.98895,Watershed Restoration and Land-Use Transition
2584,TP001,Energy System Transition,2,7.77643,Watershed Restoration and Land-Use Transition
2584,TP004,Institutional Governance Reform,3,7.3611,Watershed Restoration and Land-Use Transition
2584,TP002,Climate-Resilient Urban Redesign,4,7.31226,Watershed Restoration and Land-Use Transition
2584,TP006,Public Health Prevention Transformation,5,7.113,Watershed Restoration and Land-Use Transition
2584,TP003,Regional Food System Reconfiguration,6,6.96338,Watershed Restoration and Land-Use Transition
2585,TP002,Climate-Resilient Urban Redesign,1,7.6939,Climate-Resilient Urban Redesign
2585,TP004,Institutional Governance Reform,2,7.52736,Climate-Resilient Urban Redesign
2585,TP001,Energy System Transition,3,7.50181,Climate-Resilient Urban Redesign
2585,TP006,Public Health Prevention Transformation,4,7.41287,Climate-Resilient Urban Redesign
2585,TP005,Watershed Restoration and Land-Use Transition,5,7.32432,Climate-Resilient Urban Redesign
2585,TP003,Regional Food System Reconfiguration,6,6.93147,Climate-Resilient Urban Redesign
2586,TP004,Institutional Governance Reform,1,7.83075,Institutional Governance Reform
2586,TP001,Energy System Transition,2,7.6412,Institutional Governance Reform
2586,TP005,Watershed Restoration and Land-Use Transition,3,7.51534,Institutional Governance Reform
2586,TP006,Public Health Prevention Transformation,4,7.35291,Institutional Governance Reform
2586,TP002,Climate-Resilient Urban Redesign,5,7.29097,Institutional Governance Reform
2586,TP003,Regional Food System Reconfiguration,6,6.94003,Institutional Governance Reform
2587,TP002,Climate-Resilient Urban Redesign,1,7.61884,Climate-Resilient Urban Redesign
2587,TP006,Public Health Prevention Transformation,2,7.50722,Climate-Resilient Urban Redesign
2587,TP004,Institutional Governance Reform,3,7.471,Climate-Resilient Urban Redesign
2587,TP003,Regional Food System Reconfiguration,4,7.08706,Climate-Resilient Urban Redesign
2587,TP005,Watershed Restoration and Land-Use Transition,5,6.95015,Climate-Resilient Urban Redesign
2587,TP001,Energy System Transition,6,6.92023,Climate-Resilient Urban Redesign
2588,TP002,Climate-Resilient Urban Redesign,1,7.84574,Climate-Resilient Urban Redesign
2588,TP005,Watershed Restoration and Land-Use Transition,2,7.82626,Climate-Resilient Urban Redesign
2588,TP001,Energy System Transition,3,7.7862,Climate-Resilient Urban Redesign
2588,TP004,Institutional Governance Reform,4,7.33689,Climate-Resilient Urban Redesign
2588,TP006,Public Health Prevention Transformation,5,7.24629,Climate-Resilient Urban Redesign
2588,TP003,Regional Food System Reconfiguration,6,7.14234,Climate-Resilient Urban Redesign
2589,TP005,Watershed Restoration and Land-Use Transition,1,7.7763,Watershed Restoration and Land-Use Transition
2589,TP004,Institutional Governance Reform,2,7.5902,Watershed Restoration and Land-Use Transition
2589,TP001,Energy System Transition,3,7.52972,Watershed Restoration and Land-Use Transition
2589,TP002,Climate-Resilient Urban Redesign,4,7.27795,Watershed Restoration and Land-Use Transition
2589,TP003,Regional Food System Reconfiguration,5,7.17927,Watershed Restoration and Land-Use Transition
2589,TP006,Public Health Prevention Transformation,6,7.05386,Watershed Restoration and Land-Use Transition
2590,TP002,Climate-Resilient Urban Redesign,1,7.44717,Climate-Resilient Urban Redesign
2590,TP005,Watershed Restoration and Land-Use Transition,2,7.39915,Climate-Resilient Urban Redesign
2590,TP003,Regional Food System Reconfiguration,3,7.38685,Climate-Resilient Urban Redesign
2590,TP004,Institutional Governance Reform,4,7.34113,Climate-Resilient Urban Redesign
2590,TP006,Public Health Prevention Transformation,5,7.06681,Climate-Resilient Urban Redesign
2590,TP001,Energy System Transition,6,7.00405,Climate-Resilient Urban Redesign
2591,TP002,Climate-Resilient Urban Redesign,1,7.75452,Climate-Resilient Urban Redesign
2591,TP006,Public Health Prevention Transformation,2,7.53009,Climate-Resilient Urban Redesign
2591,TP005,Watershed Restoration and Land-Use Transition,3,7.48684,Climate-Resilient Urban Redesign
2591,TP001,Energy System Transition,4,7.09102,Climate-Resilient Urban Redesign
2591,TP004,Institutional Governance Reform,5,6.95866,Climate-Resilient Urban Redesign
2591,TP003,Regional Food System Reconfiguration,6,6.64283,Climate-Resilient Urban Redesign
2592,TP002,Climate-Resilient Urban Redesign,1,7.79897,Climate-Resilient Urban Redesign
2592,TP001,Energy System Transition,2,7.71654,Climate-Resilient Urban Redesign
2592,TP003,Regional Food System Reconfiguration,3,7.70783,Climate-Resilient Urban Redesign
2592,TP006,Public Health Prevention Transformation,4,7.56574,Climate-Resilient Urban Redesign
2592,TP005,Watershed Restoration and Land-Use Transition,5,7.54738,Climate-Resilient Urban Redesign
2592,TP004,Institutional Governance Reform,6,7.44269,Climate-Resilient Urban Redesign
2593,TP002,Climate-Resilient Urban Redesign,1,8.01998,Climate-Resilient Urban Redesign
2593,TP005,Watershed Restoration and Land-Use Transition,2,7.61697,Climate-Resilient Urban Redesign
2593,TP004,Institutional Governance Reform,3,7.42062,Climate-Resilient Urban Redesign
2593,TP006,Public Health Prevention Transformation,4,7.36198,Climate-Resilient Urban Redesign
2593,TP003,Regional Food System Reconfiguration,5,7.20462,Climate-Resilient Urban Redesign
2593,TP001,Energy System Transition,6,7.08997,Climate-Resilient Urban Redesign
2594,TP006,Public Health Prevention Transformation,1,7.72703,Public Health Prevention Transformation
2594,TP001,Energy System Transition,2,7.66293,Public Health Prevention Transformation
2594,TP002,Climate-Resilient Urban Redesign,3,7.56569,Public Health Prevention Transformation
2594,TP004,Institutional Governance Reform,4,7.39597,Public Health Prevention Transformation
2594,TP003,Regional Food System Reconfiguration,5,7.04723,Public Health Prevention Transformation
2594,TP005,Watershed Restoration and Land-Use Transition,6,6.84978,Public Health Prevention Transformation
2595,TP002,Climate-Resilient Urban Redesign,1,8.09082,Climate-Resilient Urban Redesign
2595,TP006,Public Health Prevention Transformation,2,7.87537,Climate-Resilient Urban Redesign
2595,TP001,Energy System Transition,3,7.76513,Climate-Resilient Urban Redesign
2595,TP005,Watershed Restoration and Land-Use Transition,4,7.51243,Climate-Resilient Urban Redesign
2595,TP004,Institutional Governance Reform,5,7.3926,Climate-Resilient Urban Redesign
2595,TP003,Regional Food System Reconfiguration,6,7.19788,Climate-Resilient Urban Redesign
2596,TP002,Climate-Resilient Urban Redesign,1,7.86574,Climate-Resilient Urban Redesign
2596,TP005,Watershed Restoration and Land-Use Transition,2,7.84263,Climate-Resilient Urban Redesign
2596,TP003,Regional Food System Reconfiguration,3,7.6544,Climate-Resilient Urban Redesign
2596,TP001,Energy System Transition,4,7.38736,Climate-Resilient Urban Redesign
2596,TP004,Institutional Governance Reform,5,7.3859,Climate-Resilient Urban Redesign
2596,TP006,Public Health Prevention Transformation,6,7.04063,Climate-Resilient Urban Redesign
2597,TP005,Watershed Restoration and Land-Use Transition,1,8.22321,Watershed Restoration and Land-Use Transition
2597,TP002,Climate-Resilient Urban Redesign,2,7.83623,Watershed Restoration and Land-Use Transition
2597,TP001,Energy System Transition,3,7.73987,Watershed Restoration and Land-Use Transition
2597,TP006,Public Health Prevention Transformation,4,7.50126,Watershed Restoration and Land-Use Transition
2597,TP004,Institutional Governance Reform,5,7.24484,Watershed Restoration and Land-Use Transition
2597,TP003,Regional Food System Reconfiguration,6,7.12397,Watershed Restoration and Land-Use Transition
2598,TP004,Institutional Governance Reform,1,7.71038,Institutional Governance Reform
2598,TP002,Climate-Resilient Urban Redesign,2,7.41815,Institutional Governance Reform
2598,TP005,Watershed Restoration and Land-Use Transition,3,7.40659,Institutional Governance Reform
2598,TP003,Regional Food System Reconfiguration,4,7.38208,Institutional Governance Reform
2598,TP001,Energy System Transition,5,7.34411,Institutional Governance Reform
2598,TP006,Public Health Prevention Transformation,6,6.98542,Institutional Governance Reform
2599,TP002,Climate-Resilient Urban Redesign,1,7.7688,Climate-Resilient Urban Redesign
2599,TP004,Institutional Governance Reform,2,7.43041,Climate-Resilient Urban Redesign
2599,TP005,Watershed Restoration and Land-Use Transition,3,7.38933,Climate-Resilient Urban Redesign
2599,TP001,Energy System Transition,4,7.3455,Climate-Resilient Urban Redesign
2599,TP003,Regional Food System Reconfiguration,5,7.25175,Climate-Resilient Urban Redesign
2599,TP006,Public Health Prevention Transformation,6,7.10182,Climate-Resilient Urban Redesign
2600,TP004,Institutional Governance Reform,1,7.69976,Institutional Governance Reform
2600,TP006,Public Health Prevention Transformation,2,7.38329,Institutional Governance Reform
2600,TP001,Energy System Transition,3,7.33493,Institutional Governance Reform
2600,TP002,Climate-Resilient Urban Redesign,4,7.31707,Institutional Governance Reform
2600,TP005,Watershed Restoration and Land-Use Transition,5,7.25318,Institutional Governance Reform
2600,TP003,Regional Food System Reconfiguration,6,7.2239,Institutional Governance Reform
2601,TP004,Institutional Governance Reform,1,7.73461,Institutional Governance Reform
2601,TP001,Energy System Transition,2,7.57804,Institutional Governance Reform
2601,TP005,Watershed Restoration and Land-Use Transition,3,7.47103,Institutional Governance Reform
2601,TP002,Climate-Resilient Urban Redesign,4,7.46305,Institutional Governance Reform
2601,TP003,Regional Food System Reconfiguration,5,7.33316,Institutional Governance Reform
2601,TP006,Public Health Prevention Transformation,6,7.20796,Institutional Governance Reform
2602,TP005,Watershed Restoration and Land-Use Transition,1,7.63369,Watershed Restoration and Land-Use Transition
2602,TP001,Energy System Transition,2,7.50496,Watershed Restoration and Land-Use Transition
2602,TP006,Public Health Prevention Transformation,3,7.50453,Watershed Restoration and Land-Use Transition
2602,TP004,Institutional Governance Reform,4,7.43287,Watershed Restoration and Land-Use Transition
2602,TP002,Climate-Resilient Urban Redesign,5,7.36195,Watershed Restoration and Land-Use Transition
2602,TP003,Regional Food System Reconfiguration,6,7.18835,Watershed Restoration and Land-Use Transition
2603,TP002,Climate-Resilient Urban Redesign,1,7.72121,Climate-Resilient Urban Redesign
2603,TP005,Watershed Restoration and Land-Use Transition,2,7.64853,Climate-Resilient Urban Redesign
2603,TP004,Institutional Governance Reform,3,7.58347,Climate-Resilient Urban Redesign
2603,TP006,Public Health Prevention Transformation,4,7.48017,Climate-Resilient Urban Redesign
2603,TP003,Regional Food System Reconfiguration,5,7.44096,Climate-Resilient Urban Redesign
2603,TP001,Energy System Transition,6,7.19699,Climate-Resilient Urban Redesign
2604,TP005,Watershed Restoration and Land-Use Transition,1,7.52505,Watershed Restoration and Land-Use Transition
2604,TP002,Climate-Resilient Urban Redesign,2,7.434,Watershed Restoration and Land-Use Transition
2604,TP001,Energy System Transition,3,7.28559,Watershed Restoration and Land-Use Transition
2604,TP004,Institutional Governance Reform,4,7.24788,Watershed Restoration and Land-Use Transition
2604,TP006,Public Health Prevention Transformation,5,7.2212,Watershed Restoration and Land-Use Transition
2604,TP003,Regional Food System Reconfiguration,6,7.04783,Watershed Restoration and Land-Use Transition
2605,TP005,Watershed Restoration and Land-Use Transition,1,7.6336,Watershed Restoration and Land-Use Transition
2605,TP006,Public Health Prevention Transformation,2,7.46329,Watershed Restoration and Land-Use Transition
2605,TP002,Climate-Resilient Urban Redesign,3,7.39509,Watershed Restoration and Land-Use Transition
2605,TP001,Energy System Transition,4,7.17726,Watershed Restoration and Land-Use Transition
2605,TP004,Institutional Governance Reform,5,7.17297,Watershed Restoration and Land-Use Transition
2605,TP003,Regional Food System Reconfiguration,6,7.05047,Watershed Restoration and Land-Use Transition
2606,TP004,Institutional Governance Reform,1,7.65197,Institutional Governance Reform
2606,TP001,Energy System Transition,2,7.63035,Institutional Governance Reform
2606,TP006,Public Health Prevention Transformation,3,7.4368,Institutional Governance Reform
2606,TP002,Climate-Resilient Urban Redesign,4,7.37951,Institutional Governance Reform
2606,TP005,Watershed Restoration and Land-Use Transition,5,7.20954,Institutional Governance Reform
2606,TP003,Regional Food System Reconfiguration,6,6.4649,Institutional Governance Reform
2607,TP002,Climate-Resilient Urban Redesign,1,7.94887,Climate-Resilient Urban Redesign
2607,TP005,Watershed Restoration and Land-Use Transition,2,7.63748,Climate-Resilient Urban Redesign
2607,TP006,Public Health Prevention Transformation,3,7.39084,Climate-Resilient Urban Redesign
2607,TP004,Institutional Governance Reform,4,7.33275,Climate-Resilient Urban Redesign
2607,TP001,Energy System Transition,5,7.17885,Climate-Resilient Urban Redesign
2607,TP003,Regional Food System Reconfiguration,6,6.76302,Climate-Resilient Urban Redesign
2608,TP006,Public Health Prevention Transformation,1,7.58612,Public Health Prevention Transformation
2608,TP001,Energy System Transition,2,7.53486,Public Health Prevention Transformation
2608,TP003,Regional Food System Reconfiguration,3,7.42376,Public Health Prevention Transformation
2608,TP002,Climate-Resilient Urban Redesign,4,7.35146,Public Health Prevention Transformation
2608,TP004,Institutional Governance Reform,5,7.2679,Public Health Prevention Transformation
2608,TP005,Watershed Restoration and Land-Use Transition,6,6.72823,Public Health Prevention Transformation
2609,TP005,Watershed Restoration and Land-Use Transition,1,7.69088,Watershed Restoration and Land-Use Transition
2609,TP002,Climate-Resilient Urban Redesign,2,7.5578,Watershed Restoration and Land-Use Transition
2609,TP004,Institutional Governance Reform,3,7.32698,Watershed Restoration and Land-Use Transition
2609,TP006,Public Health Prevention Transformation,4,7.27758,Watershed Restoration and Land-Use Transition
2609,TP003,Regional Food System Reconfiguration,5,7.26371,Watershed Restoration and Land-Use Transition
2609,TP001,Energy System Transition,6,7.03946,Watershed Restoration and Land-Use Transition
2610,TP001,Energy System Transition,1,7.93464,Energy System Transition
2610,TP004,Institutional Governance Reform,2,7.71403,Energy System Transition
2610,TP006,Public Health Prevention Transformation,3,7.56777,Energy System Transition
2610,TP002,Climate-Resilient Urban Redesign,4,7.53353,Energy System Transition
2610,TP005,Watershed Restoration and Land-Use Transition,5,7.38395,Energy System Transition
2610,TP003,Regional Food System Reconfiguration,6,7.20836,Energy System Transition
2611,TP006,Public Health Prevention Transformation,1,7.88168,Public Health Prevention Transformation
2611,TP001,Energy System Transition,2,7.50984,Public Health Prevention Transformation
2611,TP005,Watershed Restoration and Land-Use Transition,3,7.50798,Public Health Prevention Transformation
2611,TP002,Climate-Resilient Urban Redesign,4,7.29151,Public Health Prevention Transformation
2611,TP003,Regional Food System Reconfiguration,5,7.20816,Public Health Prevention Transformation
2611,TP004,Institutional Governance Reform,6,6.82138,Public Health Prevention Transformation
2612,TP005,Watershed Restoration and Land-Use Transition,1,7.76076,Watershed Restoration and Land-Use Transition
2612,TP002,Climate-Resilient Urban Redesign,2,7.74027,Watershed Restoration and Land-Use Transition
2612,TP001,Energy System Transition,3,7.53974,Watershed Restoration and Land-Use Transition
2612,TP003,Regional Food System Reconfiguration,4,7.25353,Watershed Restoration and Land-Use Transition
2612,TP006,Public Health Prevention Transformation,5,6.93144,Watershed Restoration and Land-Use Transition
2612,TP004,Institutional Governance Reform,6,6.72321,Watershed Restoration and Land-Use Transition
2613,TP002,Climate-Resilient Urban Redesign,1,8.23406,Climate-Resilient Urban Redesign
2613,TP001,Energy System Transition,2,7.57423,Climate-Resilient Urban Redesign
2613,TP006,Public Health Prevention Transformation,3,7.39739,Climate-Resilient Urban Redesign
2613,TP004,Institutional Governance Reform,4,7.3293,Climate-Resilient Urban Redesign
2613,TP005,Watershed Restoration and Land-Use Transition,5,7.26005,Climate-Resilient Urban Redesign
2613,TP003,Regional Food System Reconfiguration,6,7.15954,Climate-Resilient Urban Redesign
2614,TP005,Watershed Restoration and Land-Use Transition,1,7.64443,Watershed Restoration and Land-Use Transition
2614,TP004,Institutional Governance Reform,2,7.60876,Watershed Restoration and Land-Use Transition
2614,TP001,Energy System Transition,3,7.4205,Watershed Restoration and Land-Use Transition
2614,TP003,Regional Food System Reconfiguration,4,7.36453,Watershed Restoration and Land-Use Transition
2614,TP002,Climate-Resilient Urban Redesign,5,7.3507,Watershed Restoration and Land-Use Transition
2614,TP006,Public Health Prevention Transformation,6,6.93748,Watershed Restoration and Land-Use Transition
2615,TP002,Climate-Resilient Urban Redesign,1,7.63416,Climate-Resilient Urban Redesign
2615,TP004,Institutional Governance Reform,2,7.37966,Climate-Resilient Urban Redesign
2615,TP001,Energy System Transition,3,7.33197,Climate-Resilient Urban Redesign
2615,TP006,Public Health Prevention Transformation,4,7.30657,Climate-Resilient Urban Redesign
2615,TP005,Watershed Restoration and Land-Use Transition,5,7.27098,Climate-Resilient Urban Redesign
2615,TP003,Regional Food System Reconfiguration,6,7.01386,Climate-Resilient Urban Redesign
2616,TP004,Institutional Governance Reform,1,7.60882,Institutional Governance Reform
2616,TP006,Public Health Prevention Transformation,2,7.51517,Institutional Governance Reform
2616,TP001,Energy System Transition,3,7.50215,Institutional Governance Reform
2616,TP002,Climate-Resilient Urban Redesign,4,7.35511,Institutional Governance Reform
2616,TP005,Watershed Restoration and Land-Use Transition,5,7.35425,Institutional Governance Reform
2616,TP003,Regional Food System Reconfiguration,6,7.211,Institutional Governance Reform
2617,TP004,Institutional Governance Reform,1,7.46291,Institutional Governance Reform
2617,TP006,Public Health Prevention Transformation,2,7.4553,Institutional Governance Reform
2617,TP003,Regional Food System Reconfiguration,3,7.45301,Institutional Governance Reform
2617,TP001,Energy System Transition,4,7.39019,Institutional Governance Reform
2617,TP002,Climate-Resilient Urban Redesign,5,7.35536,Institutional Governance Reform
2617,TP005,Watershed Restoration and Land-Use Transition,6,7.30756,Institutional Governance Reform
2618,TP004,Institutional Governance Reform,1,7.90842,Institutional Governance Reform
2618,TP002,Climate-Resilient Urban Redesign,2,7.56491,Institutional Governance Reform
2618,TP006,Public Health Prevention Transformation,3,7.31439,Institutional Governance Reform
2618,TP005,Watershed Restoration and Land-Use Transition,4,7.25305,Institutional Governance Reform
2618,TP001,Energy System Transition,5,6.98489,Institutional Governance Reform
2618,TP003,Regional Food System Reconfiguration,6,6.79392,Institutional Governance Reform
2619,TP003,Regional Food System Reconfiguration,1,7.68495,Regional Food System Reconfiguration
2619,TP002,Climate-Resilient Urban Redesign,2,7.5157,Regional Food System Reconfiguration
2619,TP005,Watershed Restoration and Land-Use Transition,3,7.43343,Regional Food System Reconfiguration
2619,TP004,Institutional Governance Reform,4,7.39599,Regional Food System Reconfiguration
2619,TP001,Energy System Transition,5,7.18016,Regional Food System Reconfiguration
2619,TP006,Public Health Prevention Transformation,6,7.08919,Regional Food System Reconfiguration
2620,TP006,Public Health Prevention Transformation,1,7.61648,Public Health Prevention Transformation
2620,TP002,Climate-Resilient Urban Redesign,2,7.49817,Public Health Prevention Transformation
2620,TP004,Institutional Governance Reform,3,7.33836,Public Health Prevention Transformation
2620,TP005,Watershed Restoration and Land-Use Transition,4,7.32147,Public Health Prevention Transformation
2620,TP001,Energy System Transition,5,7.22065,Public Health Prevention Transformation
2620,TP003,Regional Food System Reconfiguration,6,6.75745,Public Health Prevention Transformation
2621,TP005,Watershed Restoration and Land-Use Transition,1,7.66005,Watershed Restoration and Land-Use Transition
2621,TP001,Energy System Transition,2,7.51508,Watershed Restoration and Land-Use Transition
2621,TP004,Institutional Governance Reform,3,7.42033,Watershed Restoration and Land-Use Transition
2621,TP006,Public Health Prevention Transformation,4,7.3826,Watershed Restoration and Land-Use Transition
2621,TP002,Climate-Resilient Urban Redesign,5,7.32553,Watershed Restoration and Land-Use Transition
2621,TP003,Regional Food System Reconfiguration,6,6.81269,Watershed Restoration and Land-Use Transition
2622,TP005,Watershed Restoration and Land-Use Transition,1,7.60257,Watershed Restoration and Land-Use Transition
2622,TP004,Institutional Governance Reform,2,7.42667,Watershed Restoration and Land-Use Transition
2622,TP002,Climate-Resilient Urban Redesign,3,7.32764,Watershed Restoration and Land-Use Transition
2622,TP006,Public Health Prevention Transformation,4,7.23893,Watershed Restoration and Land-Use Transition
2622,TP003,Regional Food System Reconfiguration,5,7.00894,Watershed Restoration and Land-Use Transition
2622,TP001,Energy System Transition,6,6.88065,Watershed Restoration and Land-Use Transition
2623,TP004,Institutional Governance Reform,1,7.50061,Institutional Governance Reform
2623,TP006,Public Health Prevention Transformation,2,7.35637,Institutional Governance Reform
2623,TP005,Watershed Restoration and Land-Use Transition,3,7.3434,Institutional Governance Reform
2623,TP002,Climate-Resilient Urban Redesign,4,7.26273,Institutional Governance Reform
2623,TP001,Energy System Transition,5,7.22309,Institutional Governance Reform
2623,TP003,Regional Food System Reconfiguration,6,7.11529,Institutional Governance Reform
2624,TP002,Climate-Resilient Urban Redesign,1,7.76225,Climate-Resilient Urban Redesign
2624,TP006,Public Health Prevention Transformation,2,7.61113,Climate-Resilient Urban Redesign
2624,TP004,Institutional Governance Reform,3,7.53993,Climate-Resilient Urban Redesign
2624,TP001,Energy System Transition,4,7.39962,Climate-Resilient Urban Redesign
2624,TP005,Watershed Restoration and Land-Use Transition,5,7.29566,Climate-Resilient Urban Redesign
2624,TP003,Regional Food System Reconfiguration,6,7.03803,Climate-Resilient Urban Redesign
2625,TP004,Institutional Governance Reform,1,7.73026,Institutional Governance Reform
2625,TP006,Public Health Prevention Transformation,2,7.68758,Institutional Governance Reform
2625,TP002,Climate-Resilient Urban Redesign,3,7.59899,Institutional Governance Reform
2625,TP005,Watershed Restoration and Land-Use Transition,4,7.50854,Institutional Governance Reform
2625,TP003,Regional Food System Reconfiguration,5,7.47256,Institutional Governance Reform
2625,TP001,Energy System Transition,6,7.25924,Institutional Governance Reform
2626,TP002,Climate-Resilient Urban Redesign,1,7.97567,Climate-Resilient Urban Redesign
2626,TP005,Watershed Restoration and Land-Use Transition,2,7.41892,Climate-Resilient Urban Redesign
2626,TP001,Energy System Transition,3,7.36724,Climate-Resilient Urban Redesign
2626,TP004,Institutional Governance Reform,4,7.26891,Climate-Resilient Urban Redesign
2626,TP006,Public Health Prevention Transformation,5,7.13292,Climate-Resilient Urban Redesign
2626,TP003,Regional Food System Reconfiguration,6,6.96032,Climate-Resilient Urban Redesign
2627,TP006,Public Health Prevention Transformation,1,7.82893,Public Health Prevention Transformation
2627,TP004,Institutional Governance Reform,2,7.79603,Public Health Prevention Transformation
2627,TP002,Climate-Resilient Urban Redesign,3,7.65526,Public Health Prevention Transformation
2627,TP001,Energy System Transition,4,7.31043,Public Health Prevention Transformation
2627,TP003,Regional Food System Reconfiguration,5,7.29428,Public Health Prevention Transformation
2627,TP005,Watershed Restoration and Land-Use Transition,6,7.25939,Public Health Prevention Transformation
2628,TP002,Climate-Resilient Urban Redesign,1,7.64871,Climate-Resilient Urban Redesign
2628,TP005,Watershed Restoration and Land-Use Transition,2,7.62065,Climate-Resilient Urban Redesign
2628,TP006,Public Health Prevention Transformation,3,7.49661,Climate-Resilient Urban Redesign
2628,TP004,Institutional Governance Reform,4,7.478,Climate-Resilient Urban Redesign
2628,TP001,Energy System Transition,5,7.13466,Climate-Resilient Urban Redesign
2628,TP003,Regional Food System Reconfiguration,6,6.69135,Climate-Resilient Urban Redesign
2629,TP005,Watershed Restoration and Land-Use Transition,1,7.94667,Watershed Restoration and Land-Use Transition
2629,TP002,Climate-Resilient Urban Redesign,2,7.81274,Watershed Restoration and Land-Use Transition
2629,TP004,Institutional Governance Reform,3,7.39465,Watershed Restoration and Land-Use Transition
2629,TP006,Public Health Prevention Transformation,4,7.39239,Watershed Restoration and Land-Use Transition
2629,TP001,Energy System Transition,5,7.17123,Watershed Restoration and Land-Use Transition
2629,TP003,Regional Food System Reconfiguration,6,6.87935,Watershed Restoration and Land-Use Transition
2630,TP002,Climate-Resilient Urban Redesign,1,7.75758,Climate-Resilient Urban Redesign
2630,TP001,Energy System Transition,2,7.7525,Climate-Resilient Urban Redesign
2630,TP006,Public Health Prevention Transformation,3,7.36905,Climate-Resilient Urban Redesign
2630,TP004,Institutional Governance Reform,4,7.25133,Climate-Resilient Urban Redesign
2630,TP003,Regional Food System Reconfiguration,5,6.98834,Climate-Resilient Urban Redesign
2630,TP005,Watershed Restoration and Land-Use Transition,6,6.97919,Climate-Resilient Urban Redesign
2631,TP002,Climate-Resilient Urban Redesign,1,7.58966,Climate-Resilient Urban Redesign
2631,TP004,Institutional Governance Reform,2,7.54374,Climate-Resilient Urban Redesign
2631,TP005,Watershed Restoration and Land-Use Transition,3,7.4972,Climate-Resilient Urban Redesign
2631,TP006,Public Health Prevention Transformation,4,7.3401,Climate-Resilient Urban Redesign
2631,TP001,Energy System Transition,5,7.14033,Climate-Resilient Urban Redesign
2631,TP003,Regional Food System Reconfiguration,6,6.95447,Climate-Resilient Urban Redesign
2632,TP004,Institutional Governance Reform,1,7.63122,Institutional Governance Reform
2632,TP002,Climate-Resilient Urban Redesign,2,7.61762,Institutional Governance Reform
2632,TP001,Energy System Transition,3,7.34713,Institutional Governance Reform
2632,TP003,Regional Food System Reconfiguration,4,7.27025,Institutional Governance Reform
2632,TP005,Watershed Restoration and Land-Use Transition,5,7.25938,Institutional Governance Reform
2632,TP006,Public Health Prevention Transformation,6,7.20177,Institutional Governance Reform
2633,TP001,Energy System Transition,1,7.70936,Energy System Transition
2633,TP006,Public Health Prevention Transformation,2,7.58209,Energy System Transition
2633,TP002,Climate-Resilient Urban Redesign,3,7.57231,Energy System Transition
