simulation_id,strategy_id,strategy,rank,resilience_value,winner
2232,URB001,Heat-Resilient Housing Retrofit Program,4,7.65846,Transit Access and Evacuation Equity Plan
2232,URB006,Anti-Displacement Climate Adaptation Framework,5,7.56993,Transit Access and Evacuation Equity Plan
2232,URB003,Critical Service Microgrid and Water Backup Program,6,7.40437,Transit Access and Evacuation Equity Plan
2233,URB005,Community Resilience Hub Network,1,7.8308,Community Resilience Hub Network
2233,URB002,Green-Blue Stormwater and Floodplain Network,2,7.65156,Community Resilience Hub Network
2233,URB006,Anti-Displacement Climate Adaptation Framework,3,7.50327,Community Resilience Hub Network
2233,URB001,Heat-Resilient Housing Retrofit Program,4,7.38985,Community Resilience Hub Network
2233,URB003,Critical Service Microgrid and Water Backup Program,5,7.35125,Community Resilience Hub Network
2233,URB004,Transit Access and Evacuation Equity Plan,6,7.19872,Community Resilience Hub Network
2234,URB002,Green-Blue Stormwater and Floodplain Network,1,7.69615,Green-Blue Stormwater and Floodplain Network
2234,URB003,Critical Service Microgrid and Water Backup Program,2,7.58294,Green-Blue Stormwater and Floodplain Network
2234,URB006,Anti-Displacement Climate Adaptation Framework,3,7.48851,Green-Blue Stormwater and Floodplain Network
2234,URB005,Community Resilience Hub Network,4,7.32706,Green-Blue Stormwater and Floodplain Network
2234,URB001,Heat-Resilient Housing Retrofit Program,5,7.29889,Green-Blue Stormwater and Floodplain Network
2234,URB004,Transit Access and Evacuation Equity Plan,6,7.19608,Green-Blue Stormwater and Floodplain Network
2235,URB003,Critical Service Microgrid and Water Backup Program,1,7.67124,Critical Service Microgrid and Water Backup Program
2235,URB006,Anti-Displacement Climate Adaptation Framework,2,7.53457,Critical Service Microgrid and Water Backup Program
2235,URB005,Community Resilience Hub Network,3,7.52018,Critical Service Microgrid and Water Backup Program
2235,URB004,Transit Access and Evacuation Equity Plan,4,7.50357,Critical Service Microgrid and Water Backup Program
2235,URB002,Green-Blue Stormwater and Floodplain Network,5,7.49262,Critical Service Microgrid and Water Backup Program
2235,URB001,Heat-Resilient Housing Retrofit Program,6,7.43069,Critical Service Microgrid and Water Backup Program
2236,URB003,Critical Service Microgrid and Water Backup Program,1,7.66198,Critical Service Microgrid and Water Backup Program
2236,URB001,Heat-Resilient Housing Retrofit Program,2,7.47652,Critical Service Microgrid and Water Backup Program
2236,URB006,Anti-Displacement Climate Adaptation Framework,3,7.44735,Critical Service Microgrid and Water Backup Program
2236,URB005,Community Resilience Hub Network,4,7.42623,Critical Service Microgrid and Water Backup Program
2236,URB002,Green-Blue Stormwater and Floodplain Network,5,7.41126,Critical Service Microgrid and Water Backup Program
2236,URB004,Transit Access and Evacuation Equity Plan,6,7.34598,Critical Service Microgrid and Water Backup Program
2237,URB006,Anti-Displacement Climate Adaptation Framework,1,7.9164,Anti-Displacement Climate Adaptation Framework
2237,URB005,Community Resilience Hub Network,2,7.90685,Anti-Displacement Climate Adaptation Framework
2237,URB002,Green-Blue Stormwater and Floodplain Network,3,7.89187,Anti-Displacement Climate Adaptation Framework
2237,URB003,Critical Service Microgrid and Water Backup Program,4,7.40075,Anti-Displacement Climate Adaptation Framework
2237,URB004,Transit Access and Evacuation Equity Plan,5,7.37959,Anti-Displacement Climate Adaptation Framework
2237,URB001,Heat-Resilient Housing Retrofit Program,6,7.2656,Anti-Displacement Climate Adaptation Framework
2238,URB001,Heat-Resilient Housing Retrofit Program,1,7.79385,Heat-Resilient Housing Retrofit Program
2238,URB003,Critical Service Microgrid and Water Backup Program,2,7.55582,Heat-Resilient Housing Retrofit Program
2238,URB006,Anti-Displacement Climate Adaptation Framework,3,7.52713,Heat-Resilient Housing Retrofit Program
2238,URB005,Community Resilience Hub Network,4,7.47321,Heat-Resilient Housing Retrofit Program
2238,URB002,Green-Blue Stormwater and Floodplain Network,5,7.43609,Heat-Resilient Housing Retrofit Program
2238,URB004,Transit Access and Evacuation Equity Plan,6,6.98395,Heat-Resilient Housing Retrofit Program
2239,URB006,Anti-Displacement Climate Adaptation Framework,1,7.82527,Anti-Displacement Climate Adaptation Framework
2239,URB003,Critical Service Microgrid and Water Backup Program,2,7.53269,Anti-Displacement Climate Adaptation Framework
2239,URB005,Community Resilience Hub Network,3,7.51956,Anti-Displacement Climate Adaptation Framework
2239,URB001,Heat-Resilient Housing Retrofit Program,4,7.42312,Anti-Displacement Climate Adaptation Framework
2239,URB002,Green-Blue Stormwater and Floodplain Network,5,7.40289,Anti-Displacement Climate Adaptation Framework
2239,URB004,Transit Access and Evacuation Equity Plan,6,7.38332,Anti-Displacement Climate Adaptation Framework
2240,URB005,Community Resilience Hub Network,1,7.75384,Community Resilience Hub Network
2240,URB002,Green-Blue Stormwater and Floodplain Network,2,7.41697,Community Resilience Hub Network
2240,URB004,Transit Access and Evacuation Equity Plan,3,7.36481,Community Resilience Hub Network
2240,URB006,Anti-Displacement Climate Adaptation Framework,4,7.35889,Community Resilience Hub Network
2240,URB001,Heat-Resilient Housing Retrofit Program,5,7.28417,Community Resilience Hub Network
2240,URB003,Critical Service Microgrid and Water Backup Program,6,7.14552,Community Resilience Hub Network
2241,URB001,Heat-Resilient Housing Retrofit Program,1,7.89917,Heat-Resilient Housing Retrofit Program
2241,URB004,Transit Access and Evacuation Equity Plan,2,7.51895,Heat-Resilient Housing Retrofit Program
2241,URB002,Green-Blue Stormwater and Floodplain Network,3,7.47462,Heat-Resilient Housing Retrofit Program
2241,URB006,Anti-Displacement Climate Adaptation Framework,4,7.39352,Heat-Resilient Housing Retrofit Program
2241,URB003,Critical Service Microgrid and Water Backup Program,5,7.33264,Heat-Resilient Housing Retrofit Program
2241,URB005,Community Resilience Hub Network,6,7.27204,Heat-Resilient Housing Retrofit Program
2242,URB002,Green-Blue Stormwater and Floodplain Network,1,7.44986,Green-Blue Stormwater and Floodplain Network
2242,URB003,Critical Service Microgrid and Water Backup Program,2,7.43962,Green-Blue Stormwater and Floodplain Network
2242,URB006,Anti-Displacement Climate Adaptation Framework,3,7.38848,Green-Blue Stormwater and Floodplain Network
2242,URB004,Transit Access and Evacuation Equity Plan,4,7.3151,Green-Blue Stormwater and Floodplain Network
2242,URB005,Community Resilience Hub Network,5,7.22795,Green-Blue Stormwater and Floodplain Network
2242,URB001,Heat-Resilient Housing Retrofit Program,6,7.20815,Green-Blue Stormwater and Floodplain Network
2243,URB006,Anti-Displacement Climate Adaptation Framework,1,7.89056,Anti-Displacement Climate Adaptation Framework
2243,URB005,Community Resilience Hub Network,2,7.66387,Anti-Displacement Climate Adaptation Framework
2243,URB003,Critical Service Microgrid and Water Backup Program,3,7.6064,Anti-Displacement Climate Adaptation Framework
2243,URB002,Green-Blue Stormwater and Floodplain Network,4,7.47632,Anti-Displacement Climate Adaptation Framework
2243,URB004,Transit Access and Evacuation Equity Plan,5,7.36751,Anti-Displacement Climate Adaptation Framework
2243,URB001,Heat-Resilient Housing Retrofit Program,6,7.3033,Anti-Displacement Climate Adaptation Framework
2244,URB003,Critical Service Microgrid and Water Backup Program,1,7.59227,Critical Service Microgrid and Water Backup Program
2244,URB002,Green-Blue Stormwater and Floodplain Network,2,7.56377,Critical Service Microgrid and Water Backup Program
2244,URB001,Heat-Resilient Housing Retrofit Program,3,7.46289,Critical Service Microgrid and Water Backup Program
2244,URB004,Transit Access and Evacuation Equity Plan,4,7.45162,Critical Service Microgrid and Water Backup Program
2244,URB005,Community Resilience Hub Network,5,7.3534,Critical Service Microgrid and Water Backup Program
2244,URB006,Anti-Displacement Climate Adaptation Framework,6,7.30994,Critical Service Microgrid and Water Backup Program
2245,URB005,Community Resilience Hub Network,1,7.76652,Community Resilience Hub Network
2245,URB002,Green-Blue Stormwater and Floodplain Network,2,7.58654,Community Resilience Hub Network
2245,URB001,Heat-Resilient Housing Retrofit Program,3,7.55782,Community Resilience Hub Network
2245,URB006,Anti-Displacement Climate Adaptation Framework,4,7.34937,Community Resilience Hub Network
2245,URB004,Transit Access and Evacuation Equity Plan,5,7.20243,Community Resilience Hub Network
2245,URB003,Critical Service Microgrid and Water Backup Program,6,6.69207,Community Resilience Hub Network
2246,URB006,Anti-Displacement Climate Adaptation Framework,1,8.01328,Anti-Displacement Climate Adaptation Framework
2246,URB004,Transit Access and Evacuation Equity Plan,2,7.7667,Anti-Displacement Climate Adaptation Framework
2246,URB005,Community Resilience Hub Network,3,7.71908,Anti-Displacement Climate Adaptation Framework
2246,URB001,Heat-Resilient Housing Retrofit Program,4,7.4346,Anti-Displacement Climate Adaptation Framework
2246,URB002,Green-Blue Stormwater and Floodplain Network,5,7.38949,Anti-Displacement Climate Adaptation Framework
2246,URB003,Critical Service Microgrid and Water Backup Program,6,7.31583,Anti-Displacement Climate Adaptation Framework
2247,URB005,Community Resilience Hub Network,1,7.60776,Community Resilience Hub Network
2247,URB003,Critical Service Microgrid and Water Backup Program,2,7.4423,Community Resilience Hub Network
2247,URB004,Transit Access and Evacuation Equity Plan,3,7.42448,Community Resilience Hub Network
2247,URB001,Heat-Resilient Housing Retrofit Program,4,7.40994,Community Resilience Hub Network
2247,URB006,Anti-Displacement Climate Adaptation Framework,5,7.23098,Community Resilience Hub Network
2247,URB002,Green-Blue Stormwater and Floodplain Network,6,7.15009,Community Resilience Hub Network
2248,URB002,Green-Blue Stormwater and Floodplain Network,1,7.93804,Green-Blue Stormwater and Floodplain Network
2248,URB006,Anti-Displacement Climate Adaptation Framework,2,7.84801,Green-Blue Stormwater and Floodplain Network
2248,URB001,Heat-Resilient Housing Retrofit Program,3,7.57356,Green-Blue Stormwater and Floodplain Network
2248,URB005,Community Resilience Hub Network,4,7.5553,Green-Blue Stormwater and Floodplain Network
2248,URB004,Transit Access and Evacuation Equity Plan,5,7.41839,Green-Blue Stormwater and Floodplain Network
2248,URB003,Critical Service Microgrid and Water Backup Program,6,7.30648,Green-Blue Stormwater and Floodplain Network
2249,URB005,Community Resilience Hub Network,1,7.5173,Community Resilience Hub Network
2249,URB001,Heat-Resilient Housing Retrofit Program,2,7.50145,Community Resilience Hub Network
2249,URB006,Anti-Displacement Climate Adaptation Framework,3,7.4004,Community Resilience Hub Network
2249,URB002,Green-Blue Stormwater and Floodplain Network,4,7.39539,Community Resilience Hub Network
2249,URB004,Transit Access and Evacuation Equity Plan,5,7.3917,Community Resilience Hub Network
2249,URB003,Critical Service Microgrid and Water Backup Program,6,7.2384,Community Resilience Hub Network
2250,URB005,Community Resilience Hub Network,1,7.63699,Community Resilience Hub Network
2250,URB002,Green-Blue Stormwater and Floodplain Network,2,7.63564,Community Resilience Hub Network
2250,URB001,Heat-Resilient Housing Retrofit Program,3,7.59848,Community Resilience Hub Network
2250,URB006,Anti-Displacement Climate Adaptation Framework,4,7.43319,Community Resilience Hub Network
2250,URB003,Critical Service Microgrid and Water Backup Program,5,7.41567,Community Resilience Hub Network
2250,URB004,Transit Access and Evacuation Equity Plan,6,6.99039,Community Resilience Hub Network
2251,URB002,Green-Blue Stormwater and Floodplain Network,1,7.39777,Green-Blue Stormwater and Floodplain Network
2251,URB004,Transit Access and Evacuation Equity Plan,2,7.35975,Green-Blue Stormwater and Floodplain Network
2251,URB005,Community Resilience Hub Network,3,7.32418,Green-Blue Stormwater and Floodplain Network
2251,URB006,Anti-Displacement Climate Adaptation Framework,4,7.23374,Green-Blue Stormwater and Floodplain Network
2251,URB001,Heat-Resilient Housing Retrofit Program,5,7.16939,Green-Blue Stormwater and Floodplain Network
2251,URB003,Critical Service Microgrid and Water Backup Program,6,7.0852,Green-Blue Stormwater and Floodplain Network
2252,URB006,Anti-Displacement Climate Adaptation Framework,1,7.79514,Anti-Displacement Climate Adaptation Framework
2252,URB004,Transit Access and Evacuation Equity Plan,2,7.44429,Anti-Displacement Climate Adaptation Framework
2252,URB002,Green-Blue Stormwater and Floodplain Network,3,7.34963,Anti-Displacement Climate Adaptation Framework
2252,URB005,Community Resilience Hub Network,4,7.34508,Anti-Displacement Climate Adaptation Framework
2252,URB001,Heat-Resilient Housing Retrofit Program,5,7.21214,Anti-Displacement Climate Adaptation Framework
2252,URB003,Critical Service Microgrid and Water Backup Program,6,6.98688,Anti-Displacement Climate Adaptation Framework
2253,URB006,Anti-Displacement Climate Adaptation Framework,1,7.82861,Anti-Displacement Climate Adaptation Framework
2253,URB001,Heat-Resilient Housing Retrofit Program,2,7.60895,Anti-Displacement Climate Adaptation Framework
2253,URB002,Green-Blue Stormwater and Floodplain Network,3,7.59459,Anti-Displacement Climate Adaptation Framework
2253,URB005,Community Resilience Hub Network,4,7.32757,Anti-Displacement Climate Adaptation Framework
2253,URB003,Critical Service Microgrid and Water Backup Program,5,7.31077,Anti-Displacement Climate Adaptation Framework
2253,URB004,Transit Access and Evacuation Equity Plan,6,7.20577,Anti-Displacement Climate Adaptation Framework
2254,URB004,Transit Access and Evacuation Equity Plan,1,7.70712,Transit Access and Evacuation Equity Plan
2254,URB002,Green-Blue Stormwater and Floodplain Network,2,7.62932,Transit Access and Evacuation Equity Plan
2254,URB005,Community Resilience Hub Network,3,7.54677,Transit Access and Evacuation Equity Plan
2254,URB006,Anti-Displacement Climate Adaptation Framework,4,7.41753,Transit Access and Evacuation Equity Plan
2254,URB001,Heat-Resilient Housing Retrofit Program,5,7.31411,Transit Access and Evacuation Equity Plan
2254,URB003,Critical Service Microgrid and Water Backup Program,6,7.25556,Transit Access and Evacuation Equity Plan
2255,URB001,Heat-Resilient Housing Retrofit Program,1,7.69062,Heat-Resilient Housing Retrofit Program
2255,URB004,Transit Access and Evacuation Equity Plan,2,7.50794,Heat-Resilient Housing Retrofit Program
2255,URB002,Green-Blue Stormwater and Floodplain Network,3,7.45035,Heat-Resilient Housing Retrofit Program
2255,URB005,Community Resilience Hub Network,4,7.4379,Heat-Resilient Housing Retrofit Program
2255,URB006,Anti-Displacement Climate Adaptation Framework,5,7.42358,Heat-Resilient Housing Retrofit Program
2255,URB003,Critical Service Microgrid and Water Backup Program,6,7.06563,Heat-Resilient Housing Retrofit Program
2256,URB003,Critical Service Microgrid and Water Backup Program,1,7.8017,Critical Service Microgrid and Water Backup Program
2256,URB005,Community Resilience Hub Network,2,7.29083,Critical Service Microgrid and Water Backup Program
2256,URB001,Heat-Resilient Housing Retrofit Program,3,7.26797,Critical Service Microgrid and Water Backup Program
2256,URB006,Anti-Displacement Climate Adaptation Framework,4,7.2437,Critical Service Microgrid and Water Backup Program
2256,URB002,Green-Blue Stormwater and Floodplain Network,5,7.19188,Critical Service Microgrid and Water Backup Program
2256,URB004,Transit Access and Evacuation Equity Plan,6,7.08743,Critical Service Microgrid and Water Backup Program
2257,URB002,Green-Blue Stormwater and Floodplain Network,1,7.66392,Green-Blue Stormwater and Floodplain Network
2257,URB005,Community Resilience Hub Network,2,7.61987,Green-Blue Stormwater and Floodplain Network
2257,URB003,Critical Service Microgrid and Water Backup Program,3,7.58148,Green-Blue Stormwater and Floodplain Network
2257,URB006,Anti-Displacement Climate Adaptation Framework,4,7.43532,Green-Blue Stormwater and Floodplain Network
2257,URB004,Transit Access and Evacuation Equity Plan,5,7.41481,Green-Blue Stormwater and Floodplain Network
2257,URB001,Heat-Resilient Housing Retrofit Program,6,6.91783,Green-Blue Stormwater and Floodplain Network
2258,URB002,Green-Blue Stormwater and Floodplain Network,1,7.50025,Green-Blue Stormwater and Floodplain Network
2258,URB004,Transit Access and Evacuation Equity Plan,2,7.46095,Green-Blue Stormwater and Floodplain Network
2258,URB005,Community Resilience Hub Network,3,7.43738,Green-Blue Stormwater and Floodplain Network
2258,URB003,Critical Service Microgrid and Water Backup Program,4,7.14106,Green-Blue Stormwater and Floodplain Network
2258,URB006,Anti-Displacement Climate Adaptation Framework,5,7.0692,Green-Blue Stormwater and Floodplain Network
2258,URB001,Heat-Resilient Housing Retrofit Program,6,6.98326,Green-Blue Stormwater and Floodplain Network
2259,URB006,Anti-Displacement Climate Adaptation Framework,1,7.81906,Anti-Displacement Climate Adaptation Framework
2259,URB002,Green-Blue Stormwater and Floodplain Network,2,7.64923,Anti-Displacement Climate Adaptation Framework
2259,URB004,Transit Access and Evacuation Equity Plan,3,7.51941,Anti-Displacement Climate Adaptation Framework
2259,URB005,Community Resilience Hub Network,4,7.45779,Anti-Displacement Climate Adaptation Framework
2259,URB003,Critical Service Microgrid and Water Backup Program,5,7.20388,Anti-Displacement Climate Adaptation Framework
2259,URB001,Heat-Resilient Housing Retrofit Program,6,7.00601,Anti-Displacement Climate Adaptation Framework
2260,URB002,Green-Blue Stormwater and Floodplain Network,1,7.70654,Green-Blue Stormwater and Floodplain Network
2260,URB004,Transit Access and Evacuation Equity Plan,2,7.67034,Green-Blue Stormwater and Floodplain Network
2260,URB006,Anti-Displacement Climate Adaptation Framework,3,7.50576,Green-Blue Stormwater and Floodplain Network
2260,URB001,Heat-Resilient Housing Retrofit Program,4,7.4698,Green-Blue Stormwater and Floodplain Network
2260,URB005,Community Resilience Hub Network,5,7.40936,Green-Blue Stormwater and Floodplain Network
2260,URB003,Critical Service Microgrid and Water Backup Program,6,7.37809,Green-Blue Stormwater and Floodplain Network
2261,URB005,Community Resilience Hub Network,1,7.72261,Community Resilience Hub Network
2261,URB006,Anti-Displacement Climate Adaptation Framework,2,7.71561,Community Resilience Hub Network
2261,URB003,Critical Service Microgrid and Water Backup Program,3,7.69864,Community Resilience Hub Network
2261,URB001,Heat-Resilient Housing Retrofit Program,4,7.59103,Community Resilience Hub Network
2261,URB002,Green-Blue Stormwater and Floodplain Network,5,7.41473,Community Resilience Hub Network
2261,URB004,Transit Access and Evacuation Equity Plan,6,7.34772,Community Resilience Hub Network
2262,URB006,Anti-Displacement Climate Adaptation Framework,1,8.06598,Anti-Displacement Climate Adaptation Framework
2262,URB002,Green-Blue Stormwater and Floodplain Network,2,7.82412,Anti-Displacement Climate Adaptation Framework
2262,URB005,Community Resilience Hub Network,3,7.73837,Anti-Displacement Climate Adaptation Framework
2262,URB004,Transit Access and Evacuation Equity Plan,4,7.2898,Anti-Displacement Climate Adaptation Framework
2262,URB001,Heat-Resilient Housing Retrofit Program,5,7.26141,Anti-Displacement Climate Adaptation Framework
2262,URB003,Critical Service Microgrid and Water Backup Program,6,7.05554,Anti-Displacement Climate Adaptation Framework
2263,URB006,Anti-Displacement Climate Adaptation Framework,1,7.63935,Anti-Displacement Climate Adaptation Framework
2263,URB005,Community Resilience Hub Network,2,7.58279,Anti-Displacement Climate Adaptation Framework
2263,URB003,Critical Service Microgrid and Water Backup Program,3,7.30335,Anti-Displacement Climate Adaptation Framework
2263,URB002,Green-Blue Stormwater and Floodplain Network,4,7.28839,Anti-Displacement Climate Adaptation Framework
2263,URB001,Heat-Resilient Housing Retrofit Program,5,7.25087,Anti-Displacement Climate Adaptation Framework
2263,URB004,Transit Access and Evacuation Equity Plan,6,7.12164,Anti-Displacement Climate Adaptation Framework
2264,URB004,Transit Access and Evacuation Equity Plan,1,7.90788,Transit Access and Evacuation Equity Plan
2264,URB002,Green-Blue Stormwater and Floodplain Network,2,7.65168,Transit Access and Evacuation Equity Plan
2264,URB006,Anti-Displacement Climate Adaptation Framework,3,7.56562,Transit Access and Evacuation Equity Plan
2264,URB003,Critical Service Microgrid and Water Backup Program,4,7.44203,Transit Access and Evacuation Equity Plan
2264,URB001,Heat-Resilient Housing Retrofit Program,5,7.39467,Transit Access and Evacuation Equity Plan
2264,URB005,Community Resilience Hub Network,6,7.16381,Transit Access and Evacuation Equity Plan
2265,URB006,Anti-Displacement Climate Adaptation Framework,1,7.76773,Anti-Displacement Climate Adaptation Framework
2265,URB005,Community Resilience Hub Network,2,7.67313,Anti-Displacement Climate Adaptation Framework
2265,URB001,Heat-Resilient Housing Retrofit Program,3,7.39377,Anti-Displacement Climate Adaptation Framework
2265,URB004,Transit Access and Evacuation Equity Plan,4,7.34189,Anti-Displacement Climate Adaptation Framework
2265,URB002,Green-Blue Stormwater and Floodplain Network,5,7.04717,Anti-Displacement Climate Adaptation Framework
2265,URB003,Critical Service Microgrid and Water Backup Program,6,6.94664,Anti-Displacement Climate Adaptation Framework
2266,URB005,Community Resilience Hub Network,1,8.09652,Community Resilience Hub Network
2266,URB002,Green-Blue Stormwater and Floodplain Network,2,7.89232,Community Resilience Hub Network
2266,URB006,Anti-Displacement Climate Adaptation Framework,3,7.6814,Community Resilience Hub Network
2266,URB004,Transit Access and Evacuation Equity Plan,4,7.52338,Community Resilience Hub Network
2266,URB001,Heat-Resilient Housing Retrofit Program,5,7.47594,Community Resilience Hub Network
2266,URB003,Critical Service Microgrid and Water Backup Program,6,7.1532,Community Resilience Hub Network
2267,URB006,Anti-Displacement Climate Adaptation Framework,1,7.50221,Anti-Displacement Climate Adaptation Framework
2267,URB004,Transit Access and Evacuation Equity Plan,2,7.48308,Anti-Displacement Climate Adaptation Framework
2267,URB005,Community Resilience Hub Network,3,7.44028,Anti-Displacement Climate Adaptation Framework
2267,URB002,Green-Blue Stormwater and Floodplain Network,4,7.28169,Anti-Displacement Climate Adaptation Framework
2267,URB003,Critical Service Microgrid and Water Backup Program,5,6.97374,Anti-Displacement Climate Adaptation Framework
2267,URB001,Heat-Resilient Housing Retrofit Program,6,6.96291,Anti-Displacement Climate Adaptation Framework
2268,URB006,Anti-Displacement Climate Adaptation Framework,1,7.93355,Anti-Displacement Climate Adaptation Framework
2268,URB002,Green-Blue Stormwater and Floodplain Network,2,7.79629,Anti-Displacement Climate Adaptation Framework
2268,URB004,Transit Access and Evacuation Equity Plan,3,7.49847,Anti-Displacement Climate Adaptation Framework
2268,URB001,Heat-Resilient Housing Retrofit Program,4,7.29254,Anti-Displacement Climate Adaptation Framework
2268,URB005,Community Resilience Hub Network,5,7.25541,Anti-Displacement Climate Adaptation Framework
2268,URB003,Critical Service Microgrid and Water Backup Program,6,7.08103,Anti-Displacement Climate Adaptation Framework
2269,URB005,Community Resilience Hub Network,1,7.76126,Community Resilience Hub Network
2269,URB006,Anti-Displacement Climate Adaptation Framework,2,7.70897,Community Resilience Hub Network
2269,URB003,Critical Service Microgrid and Water Backup Program,3,7.51364,Community Resilience Hub Network
2269,URB004,Transit Access and Evacuation Equity Plan,4,7.42944,Community Resilience Hub Network
2269,URB001,Heat-Resilient Housing Retrofit Program,5,7.42072,Community Resilience Hub Network
2269,URB002,Green-Blue Stormwater and Floodplain Network,6,7.33047,Community Resilience Hub Network
2270,URB001,Heat-Resilient Housing Retrofit Program,1,7.80067,Heat-Resilient Housing Retrofit Program
2270,URB004,Transit Access and Evacuation Equity Plan,2,7.70935,Heat-Resilient Housing Retrofit Program
2270,URB006,Anti-Displacement Climate Adaptation Framework,3,7.51787,Heat-Resilient Housing Retrofit Program
2270,URB002,Green-Blue Stormwater and Floodplain Network,4,7.4625,Heat-Resilient Housing Retrofit Program
2270,URB003,Critical Service Microgrid and Water Backup Program,5,7.38488,Heat-Resilient Housing Retrofit Program
2270,URB005,Community Resilience Hub Network,6,7.3157,Heat-Resilient Housing Retrofit Program
2271,URB004,Transit Access and Evacuation Equity Plan,1,7.92933,Transit Access and Evacuation Equity Plan
2271,URB001,Heat-Resilient Housing Retrofit Program,2,7.90633,Transit Access and Evacuation Equity Plan
2271,URB002,Green-Blue Stormwater and Floodplain Network,3,7.83721,Transit Access and Evacuation Equity Plan
2271,URB005,Community Resilience Hub Network,4,7.5466,Transit Access and Evacuation Equity Plan
2271,URB006,Anti-Displacement Climate Adaptation Framework,5,7.41634,Transit Access and Evacuation Equity Plan
2271,URB003,Critical Service Microgrid and Water Backup Program,6,6.91247,Transit Access and Evacuation Equity Plan
2272,URB006,Anti-Displacement Climate Adaptation Framework,1,7.93395,Anti-Displacement Climate Adaptation Framework
2272,URB005,Community Resilience Hub Network,2,7.82551,Anti-Displacement Climate Adaptation Framework
2272,URB002,Green-Blue Stormwater and Floodplain Network,3,7.73546,Anti-Displacement Climate Adaptation Framework
2272,URB001,Heat-Resilient Housing Retrofit Program,4,7.21904,Anti-Displacement Climate Adaptation Framework
2272,URB004,Transit Access and Evacuation Equity Plan,5,7.08785,Anti-Displacement Climate Adaptation Framework
2272,URB003,Critical Service Microgrid and Water Backup Program,6,7.07539,Anti-Displacement Climate Adaptation Framework
2273,URB001,Heat-Resilient Housing Retrofit Program,1,7.71482,Heat-Resilient Housing Retrofit Program
2273,URB006,Anti-Displacement Climate Adaptation Framework,2,7.67027,Heat-Resilient Housing Retrofit Program
2273,URB002,Green-Blue Stormwater and Floodplain Network,3,7.61092,Heat-Resilient Housing Retrofit Program
2273,URB005,Community Resilience Hub Network,4,7.57599,Heat-Resilient Housing Retrofit Program
2273,URB004,Transit Access and Evacuation Equity Plan,5,7.21976,Heat-Resilient Housing Retrofit Program
2273,URB003,Critical Service Microgrid and Water Backup Program,6,7.15876,Heat-Resilient Housing Retrofit Program
2274,URB002,Green-Blue Stormwater and Floodplain Network,1,7.54622,Green-Blue Stormwater and Floodplain Network
2274,URB004,Transit Access and Evacuation Equity Plan,2,7.44946,Green-Blue Stormwater and Floodplain Network
2274,URB006,Anti-Displacement Climate Adaptation Framework,3,7.41601,Green-Blue Stormwater and Floodplain Network
2274,URB003,Critical Service Microgrid and Water Backup Program,4,7.1274,Green-Blue Stormwater and Floodplain Network
2274,URB001,Heat-Resilient Housing Retrofit Program,5,6.93,Green-Blue Stormwater and Floodplain Network
2274,URB005,Community Resilience Hub Network,6,6.90717,Green-Blue Stormwater and Floodplain Network
2275,URB006,Anti-Displacement Climate Adaptation Framework,1,7.78116,Anti-Displacement Climate Adaptation Framework
2275,URB003,Critical Service Microgrid and Water Backup Program,2,7.66314,Anti-Displacement Climate Adaptation Framework
2275,URB002,Green-Blue Stormwater and Floodplain Network,3,7.52171,Anti-Displacement Climate Adaptation Framework
2275,URB005,Community Resilience Hub Network,4,7.32582,Anti-Displacement Climate Adaptation Framework
2275,URB004,Transit Access and Evacuation Equity Plan,5,7.1357,Anti-Displacement Climate Adaptation Framework
2275,URB001,Heat-Resilient Housing Retrofit Program,6,7.0387,Anti-Displacement Climate Adaptation Framework
2276,URB002,Green-Blue Stormwater and Floodplain Network,1,7.93066,Green-Blue Stormwater and Floodplain Network
2276,URB006,Anti-Displacement Climate Adaptation Framework,2,7.75092,Green-Blue Stormwater and Floodplain Network
2276,URB005,Community Resilience Hub Network,3,7.67189,Green-Blue Stormwater and Floodplain Network
2276,URB004,Transit Access and Evacuation Equity Plan,4,7.45965,Green-Blue Stormwater and Floodplain Network
2276,URB001,Heat-Resilient Housing Retrofit Program,5,7.43539,Green-Blue Stormwater and Floodplain Network
2276,URB003,Critical Service Microgrid and Water Backup Program,6,7.25923,Green-Blue Stormwater and Floodplain Network
2277,URB004,Transit Access and Evacuation Equity Plan,1,7.60866,Transit Access and Evacuation Equity Plan
2277,URB005,Community Resilience Hub Network,2,7.59172,Transit Access and Evacuation Equity Plan
2277,URB002,Green-Blue Stormwater and Floodplain Network,3,7.50781,Transit Access and Evacuation Equity Plan
2277,URB001,Heat-Resilient Housing Retrofit Program,4,7.33287,Transit Access and Evacuation Equity Plan
2277,URB003,Critical Service Microgrid and Water Backup Program,5,7.26422,Transit Access and Evacuation Equity Plan
2277,URB006,Anti-Displacement Climate Adaptation Framework,6,7.08923,Transit Access and Evacuation Equity Plan
2278,URB005,Community Resilience Hub Network,1,7.40627,Community Resilience Hub Network
2278,URB002,Green-Blue Stormwater and Floodplain Network,2,7.37972,Community Resilience Hub Network
2278,URB003,Critical Service Microgrid and Water Backup Program,3,7.33057,Community Resilience Hub Network
2278,URB004,Transit Access and Evacuation Equity Plan,4,7.29186,Community Resilience Hub Network
2278,URB001,Heat-Resilient Housing Retrofit Program,5,7.27246,Community Resilience Hub Network
2278,URB006,Anti-Displacement Climate Adaptation Framework,6,7.21673,Community Resilience Hub Network
