system_id,system_type,scenario_id,scenario_name,time_step,disturbance,adaptive_capacity,rigidity,response_space,viability,threshold_flag
AC007,Watershed Governance System,AD002,Climate-amplified disturbance,77,0.41743,0.94392,1.0,0.15792,0.0,threshold risk
AC007,Watershed Governance System,AD002,Climate-amplified disturbance,78,0.41441,0.94692,1.0,0.16092,0.0,threshold risk
AC007,Watershed Governance System,AD002,Climate-amplified disturbance,79,0.41152,0.94992,1.0,0.16392,0.0,threshold risk
AC007,Watershed Governance System,AD002,Climate-amplified disturbance,80,0.6288,0.95292,1.0,0.16692,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,1,0.50552,0.57172,0.5175,0.26822,0.86975,viable margin
AC007,Watershed Governance System,AD003,Compound institutional stress,2,0.50859,0.57506,0.53502,0.25405,0.73569,viable margin
AC007,Watershed Governance System,AD003,Compound institutional stress,3,0.51156,0.57823,0.55254,0.23969,0.5978,viable margin
AC007,Watershed Governance System,AD003,Compound institutional stress,4,0.51439,0.58123,0.57008,0.22515,0.45609,viable margin
AC007,Watershed Governance System,AD003,Compound institutional stress,5,0.51703,0.58405,0.58763,0.21042,0.31059,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,6,0.51944,0.58669,0.60519,0.19551,0.16134,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,7,0.52159,0.58916,0.62275,0.18041,0.0084,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,8,0.82344,0.59145,0.64153,0.16393,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,9,0.52496,0.59356,0.65911,0.14845,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,10,0.52612,0.59549,0.67669,0.1328,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,11,0.52692,0.59724,0.69428,0.11696,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,12,0.52734,0.59882,0.71187,0.10095,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,13,0.52736,0.60022,0.72946,0.08476,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,14,0.527,0.60144,0.74704,0.0684,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,15,0.52625,0.60249,0.76463,0.05186,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,16,0.82513,0.60337,0.78341,0.03396,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,17,0.52366,0.60405,0.80099,0.01707,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,18,0.52185,0.60456,0.81855,1e-05,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,19,0.51974,0.6049,0.83611,-0.01721,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,20,0.51736,0.60506,0.85366,-0.0346,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,21,0.51475,0.60504,0.8712,-0.05216,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,22,0.51194,0.60485,0.88873,-0.06988,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,23,0.50899,0.60448,0.90624,-0.08776,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,24,0.80593,0.60394,0.92495,-0.10701,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,25,0.50281,0.60321,0.94244,-0.12523,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,26,0.4997,0.6023,0.95992,-0.14361,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,27,0.49662,0.60122,0.97738,-0.16216,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,28,0.49363,0.59997,0.99484,-0.18087,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,29,0.49078,0.59854,1.0,-0.18746,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,30,0.48811,0.59706,1.0,-0.18894,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,31,0.48566,0.59558,1.0,-0.19042,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,32,0.78348,0.5941,1.0,-0.1919,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,33,0.48159,0.59262,1.0,-0.19338,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,34,0.48003,0.59114,1.0,-0.19486,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,35,0.47881,0.58966,1.0,-0.19634,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,36,0.47796,0.58818,1.0,-0.19782,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,37,0.4775,0.5867,1.0,-0.1993,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,38,0.47742,0.58522,1.0,-0.20078,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,39,0.47773,0.58374,1.0,-0.20226,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,40,0.77843,0.58226,1.0,-0.20374,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,41,0.4795,0.58078,1.0,-0.20522,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,42,0.48093,0.5793,1.0,-0.2067,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,43,0.48269,0.57782,1.0,-0.20818,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,44,0.48476,0.57634,1.0,-0.20966,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,45,0.48711,0.57486,1.0,-0.21114,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,46,0.48969,0.57338,1.0,-0.21262,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,47,0.49248,0.5719,1.0,-0.2141,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,48,0.79541,0.57042,1.0,-0.21558,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,49,0.49846,0.56894,1.0,-0.21706,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,50,0.50157,0.56746,1.0,-0.21854,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,51,0.50469,0.56598,1.0,-0.22002,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,52,0.50778,0.5645,1.0,-0.2215,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,53,0.51078,0.56302,1.0,-0.22298,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,54,0.51365,0.56154,1.0,-0.22446,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,55,0.51635,0.56006,1.0,-0.22594,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,56,0.81882,0.55858,1.0,-0.22742,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,57,0.52105,0.5571,1.0,-0.2289,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,58,0.52298,0.55562,1.0,-0.23038,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,59,0.52459,0.55414,1.0,-0.23186,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,60,0.52585,0.55266,1.0,-0.23334,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,61,0.52675,0.55118,1.0,-0.23482,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,62,0.52726,0.5497,1.0,-0.2363,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,63,0.52739,0.54822,1.0,-0.23778,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,64,0.82713,0.54674,1.0,-0.23926,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,65,0.52649,0.54526,1.0,-0.24074,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,66,0.52547,0.54378,1.0,-0.24222,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,67,0.52408,0.5423,1.0,-0.2437,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,68,0.52236,0.54082,1.0,-0.24518,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,69,0.52033,0.53934,1.0,-0.24666,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,70,0.51802,0.53786,1.0,-0.24814,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,71,0.51546,0.53638,1.0,-0.24962,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,72,0.8127,0.5349,1.0,-0.2511,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,73,0.50978,0.53342,1.0,-0.25258,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,74,0.50675,0.53194,1.0,-0.25406,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,75,0.50364,0.53046,1.0,-0.25554,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,76,0.50052,0.52898,1.0,-0.25702,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,77,0.49743,0.5275,1.0,-0.2585,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,78,0.49441,0.52602,1.0,-0.25998,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,79,0.49152,0.52454,1.0,-0.26146,0.0,threshold risk
AC007,Watershed Governance System,AD003,Compound institutional stress,80,0.7888,0.52306,1.0,-0.26294,0.0,threshold risk
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,1,0.38552,0.58728,0.50146,0.29982,0.93329,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,2,0.38859,0.60635,0.50294,0.31741,0.87117,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,3,0.39156,0.6254,0.50442,0.33497,0.81367,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,4,0.39439,0.64443,0.50592,0.35251,0.76085,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,5,0.39703,0.66345,0.50743,0.37002,0.71279,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,6,0.39944,0.68246,0.50895,0.38751,0.66959,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,7,0.40159,0.70145,0.51047,0.40498,0.63136,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,8,0.40344,0.72042,0.51201,0.42242,0.59824,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,9,0.40496,0.73938,0.51355,0.43984,0.57037,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,10,0.58612,0.75833,0.51581,0.45652,0.46496,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,11,0.40692,0.77725,0.51736,0.47389,0.44792,threshold risk
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,12,0.40734,0.79616,0.51891,0.49125,0.43661,threshold risk
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,13,0.40736,0.81505,0.52046,0.50859,0.43122,threshold risk
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,14,0.407,0.83392,0.522,0.52592,0.43191,threshold risk
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,15,0.40625,0.85278,0.52355,0.54323,0.43886,threshold risk
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,16,0.40513,0.87163,0.52509,0.56054,0.45224,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,17,0.40366,0.89046,0.52663,0.57783,0.4722,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,18,0.40185,0.90927,0.52815,0.59512,0.4989,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,19,0.39974,0.92807,0.52967,0.6124,0.53247,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,20,0.57736,0.94685,0.5319,0.62895,0.49008,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,21,0.39475,0.96561,0.5334,0.64621,0.53759,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,22,0.39194,0.98436,0.53489,0.66347,0.59228,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,23,0.38899,1.00309,0.53636,0.68073,0.65421,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,24,0.38593,1.02181,0.53783,0.69798,0.72344,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,25,0.38281,1.04051,0.53928,0.71523,0.79997,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,26,0.3797,1.0592,0.54072,0.73248,0.88383,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,27,0.37662,1.07787,0.54214,0.74972,0.97497,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,28,0.37363,1.09653,0.54356,0.76697,1.07336,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,29,0.37078,1.11517,0.54496,0.78421,1.17894,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,30,0.54811,1.1338,0.54707,0.80073,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,31,0.36566,1.15241,0.54846,0.81795,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,32,0.36348,1.17101,0.54983,0.83518,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,33,0.36159,1.18959,0.5512,0.85239,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,34,0.36003,1.2,0.55256,0.86144,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,35,0.35881,1.2,0.55391,0.86009,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,36,0.35796,1.2,0.55526,0.85874,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,37,0.3575,1.2,0.55661,0.85739,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,38,0.35742,1.2,0.55796,0.85604,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,39,0.35773,1.2,0.55931,0.85469,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,40,0.53843,1.2,0.56139,0.85261,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,41,0.3595,1.2,0.56275,0.85125,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,42,0.36093,1.2,0.56411,0.84989,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,43,0.36269,1.2,0.56548,0.84852,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,44,0.36476,1.2,0.56686,0.84714,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,45,0.36711,1.2,0.56825,0.84575,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,46,0.36969,1.2,0.56965,0.84435,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,47,0.37248,1.2,0.57106,0.84294,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,48,0.37541,1.2,0.57248,0.84152,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,49,0.37846,1.2,0.57391,0.84009,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,50,0.56157,1.2,0.57608,0.83792,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,51,0.38469,1.2,0.57754,0.83646,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,52,0.38778,1.2,0.57901,0.83499,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,53,0.39078,1.2,0.58049,0.83351,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,54,0.39365,1.2,0.58199,0.83201,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,55,0.39635,1.2,0.58349,0.83051,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,56,0.39882,1.2,0.58501,0.82899,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,57,0.40105,1.2,0.58653,0.82747,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,58,0.40298,1.2,0.58806,0.82594,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,59,0.40459,1.2,0.5896,0.8244,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,60,0.58585,1.2,0.59186,0.82214,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,61,0.40675,1.2,0.59341,0.82059,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,62,0.40726,1.2,0.59496,0.81904,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,63,0.40739,1.2,0.59651,0.81749,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,64,0.40713,1.2,0.59806,0.81594,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,65,0.40649,1.2,0.59961,0.81439,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,66,0.40547,1.2,0.60115,0.81285,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,67,0.40408,1.2,0.60268,0.81132,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,68,0.40236,1.2,0.60421,0.80979,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,69,0.40033,1.2,0.60573,0.80827,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,70,0.57802,1.2,0.60797,0.80603,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,71,0.39546,1.2,0.60947,0.80453,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,72,0.3927,1.2,0.61096,0.80304,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,73,0.38978,1.2,0.61244,0.80156,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,74,0.38675,1.2,0.6139,0.8001,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,75,0.38364,1.2,0.61536,0.79864,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,76,0.38052,1.2,0.6168,0.7972,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,77,0.37743,1.2,0.61823,0.79577,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,78,0.37441,1.2,0.61965,0.79435,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,79,0.37152,1.2,0.62105,0.79295,1.2,viable margin
AC007,Watershed Governance System,AD004,Learning-oriented adaptation,80,0.5488,1.2,0.62317,0.79083,1.2,viable margin
AC008,Public Health System,AD001,Moderate recurring disturbance,1,0.33992,0.5472,0.60376,0.11254,0.91699,viable margin
AC008,Public Health System,AD001,Moderate recurring disturbance,2,0.34299,0.55676,0.60753,0.11833,0.83497,viable margin
AC008,Public Health System,AD001,Moderate recurring disturbance,3,0.34596,0.56629,0.61132,0.12407,0.75397,viable margin
AC008,Public Health System,AD001,Moderate recurring disturbance,4,0.34879,0.57577,0.61511,0.12976,0.67404,viable margin
AC008,Public Health System,AD001,Moderate recurring disturbance,5,0.35143,0.58522,0.61892,0.13541,0.59525,viable margin
AC008,Public Health System,AD001,Moderate recurring disturbance,6,0.35384,0.59463,0.62273,0.141,0.5177,viable margin
AC008,Public Health System,AD001,Moderate recurring disturbance,7,0.35599,0.60401,0.62656,0.14655,0.44148,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,8,0.35784,0.61334,0.63039,0.15205,0.36673,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,9,0.35936,0.62264,0.63422,0.15751,0.29358,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,10,0.36052,0.63189,0.63807,0.16293,0.22218,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,11,0.36132,0.64111,0.64191,0.1683,0.15268,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,12,0.50174,0.65029,0.64632,0.17308,0.02074,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,13,0.36176,0.65943,0.65017,0.17837,0.0,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,14,0.3614,0.66853,0.65401,0.18362,0.0,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,15,0.36065,0.67759,0.65785,0.18884,0.0,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,16,0.35953,0.68661,0.66169,0.19402,0.0,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,17,0.35806,0.69559,0.66552,0.19917,0.0,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,18,0.35625,0.70454,0.66935,0.20429,0.0,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,19,0.35414,0.71345,0.67317,0.20938,0.0,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,20,0.35176,0.72231,0.67697,0.21444,0.0,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,21,0.34915,0.73114,0.68077,0.21947,0.0,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,22,0.34634,0.73994,0.68455,0.22448,0.0,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,23,0.34339,0.74869,0.68833,0.22946,0.0,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,24,0.48033,0.75741,0.69265,0.23386,0.0,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,25,0.33721,0.76608,0.6964,0.23878,0.0,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,26,0.3341,0.77472,0.70014,0.24368,0.0,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,27,0.33102,0.78332,0.70386,0.24856,0.0,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,28,0.32803,0.79188,0.70757,0.25341,0.0,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,29,0.32518,0.8004,0.71127,0.25823,0.0,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,30,0.32251,0.80889,0.71496,0.26303,0.0,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,31,0.32006,0.81734,0.71864,0.2678,0.0,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,32,0.31788,0.82575,0.72231,0.27254,0.0,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,33,0.31599,0.83413,0.72598,0.27725,0.0,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,34,0.31443,0.84247,0.72964,0.28193,0.00098,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,35,0.31321,0.85077,0.73329,0.28659,0.00453,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,36,0.45236,0.85904,0.7375,0.29064,0.0,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,37,0.3119,0.86727,0.74115,0.29522,0.00802,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,38,0.31182,0.87545,0.74479,0.29976,0.01806,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,39,0.31213,0.88361,0.74844,0.30427,0.02991,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,40,0.31283,0.89172,0.75209,0.30873,0.04339,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,41,0.3139,0.8998,0.75575,0.31315,0.05831,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,42,0.31533,0.90784,0.75941,0.31753,0.07449,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,43,0.31709,0.91585,0.76308,0.32187,0.09177,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,44,0.31916,0.92382,0.76675,0.32616,0.10999,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,45,0.32151,0.93175,0.77044,0.33041,0.12902,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,46,0.32409,0.93965,0.77414,0.33461,0.14872,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,47,0.32688,0.94751,0.77784,0.33876,0.16899,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,48,0.46981,0.95533,0.78212,0.3423,0.12524,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,49,0.33286,0.96311,0.78585,0.34635,0.1463,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,50,0.33597,0.97085,0.7896,0.35035,0.16775,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,51,0.33909,0.97855,0.79336,0.3543,0.18954,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,52,0.34218,0.98622,0.79712,0.35819,0.2117,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,53,0.34518,0.99385,0.8009,0.36204,0.23423,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,54,0.34805,1.00144,0.8047,0.36584,0.25719,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,55,0.35075,1.00899,0.8085,0.36959,0.28064,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,56,0.35322,1.01651,0.81231,0.37329,0.30467,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,57,0.35545,1.02398,0.81613,0.37695,0.32938,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,58,0.35738,1.03142,0.81996,0.38056,0.35489,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,59,0.35899,1.03882,0.8238,0.38412,0.38133,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,60,0.50025,1.04618,0.8282,0.38708,0.34435,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,61,0.36115,1.0535,0.83205,0.39056,0.37299,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,62,0.36166,1.06078,0.83589,0.39399,0.40304,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,63,0.36179,1.06802,0.83974,0.39738,0.43464,threshold risk
AC008,Public Health System,AD001,Moderate recurring disturbance,64,0.36153,1.07522,0.84359,0.40074,0.46797,viable margin
AC008,Public Health System,AD001,Moderate recurring disturbance,65,0.36089,1.08239,0.84743,0.40406,0.50319,viable margin
AC008,Public Health System,AD001,Moderate recurring disturbance,66,0.35987,1.08951,0.85127,0.40735,0.54047,viable margin
AC008,Public Health System,AD001,Moderate recurring disturbance,67,0.35848,1.0966,0.8551,0.4106,0.57995,viable margin
AC008,Public Health System,AD001,Moderate recurring disturbance,68,0.35676,1.10365,0.85893,0.41382,0.62179,viable margin
AC008,Public Health System,AD001,Moderate recurring disturbance,69,0.35473,1.11066,0.86275,0.41701,0.66611,viable margin
AC008,Public Health System,AD001,Moderate recurring disturbance,70,0.35242,1.11763,0.86656,0.42018,0.71303,viable margin
AC008,Public Health System,AD001,Moderate recurring disturbance,71,0.34986,1.12457,0.87036,0.42331,0.76266,viable margin
AC008,Public Health System,AD001,Moderate recurring disturbance,72,0.4871,1.13146,0.87471,0.42586,0.75056,viable margin
