system_id,system,system_context,time,event,disruption_load,slack_stock,adaptive_response,fragility_gap,workforce_strain,function,ethical_adjusted_function,resilience_score
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,62,background operating pressure,0.11288,0.97381,0.6358,0.0,0.0,1.0,0.904,0.85957
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,63,background operating pressure,0.11222,0.99831,0.6358,0.0,0.0,1.0,0.904,0.86398
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,64,background operating pressure,0.11121,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,65,background operating pressure,0.11168,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,66,background operating pressure,0.11153,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,67,background operating pressure,0.11328,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,68,background operating pressure,0.1123,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,69,background operating pressure,0.11323,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,70,background operating pressure,0.1128,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,71,background operating pressure,0.11319,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,72,Knowledge loss and leadership turnover,0.6948,0.93907,0.6358,0.0,0.0,1.0,0.8728,0.84895
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,73,background operating pressure,0.11396,0.96341,0.6358,0.0,0.0,1.0,0.904,0.8577
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,74,background operating pressure,0.11369,0.98778,0.6358,0.0,0.0,1.0,0.904,0.86209
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,75,background operating pressure,0.11265,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,76,background operating pressure,0.11389,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,77,background operating pressure,0.11345,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,78,background operating pressure,0.11481,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,79,background operating pressure,0.11352,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,80,background operating pressure,0.11358,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,81,background operating pressure,0.11506,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,82,Compound slack-depletion disruption,0.909,0.91079,0.6358,0.0,0.0354,1.0,0.85486,0.8371
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,83,background operating pressure,0.11429,0.9351,0.6358,0.0,0.0,1.0,0.904,0.85261
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,84,background operating pressure,0.11375,0.95947,0.6358,0.0,0.0,1.0,0.904,0.85699
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,85,background operating pressure,0.11529,0.98369,0.6358,0.0,0.0,1.0,0.904,0.86135
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,86,background operating pressure,0.11566,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,87,background operating pressure,0.11492,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,88,background operating pressure,0.11439,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
SY006,Supply-network dependent organization,moderate internal slack with high external dependency exposure,89,background operating pressure,0.11591,1.0,0.6358,0.0,0.0,1.0,0.904,0.86429
