scenario_id,scenario_name,time_step,functional_group,disturbance,species_present,mean_abundance,functional_output,response_diversity,resilience_margin,threshold_flag
BD003,Compound biodiversity pressure,92,seed_dispersal,0.57711,0,0.0,0.0,0.0036,-0.57351,threshold risk
BD003,Compound biodiversity pressure,92,soil_function,0.57711,1,0.19155,0.29116,0.0128,-0.21815,threshold risk
BD003,Compound biodiversity pressure,92,water_filtration,0.57711,0,0.0,0.0,0.0032,-0.57391,threshold risk
BD003,Compound biodiversity pressure,92,carbon_storage,0.57711,0,0.0,0.0,0.0008,-0.57631,threshold risk
BD003,Compound biodiversity pressure,92,disturbance_recovery,0.57711,2,0.434,0.57485,0.0008,0.10854,threshold risk
BD003,Compound biodiversity pressure,93,pollination,0.57528,0,0.0,0.0,0.0196,-0.55568,threshold risk
BD003,Compound biodiversity pressure,93,nutrient_cycling,0.57528,2,0.23821,0.63315,0.00493,0.1728,threshold risk
BD003,Compound biodiversity pressure,93,predation,0.57528,0,0.02166,0.04028,0.00493,-0.53007,threshold risk
BD003,Compound biodiversity pressure,93,seed_dispersal,0.57528,0,0.0,0.0,0.0036,-0.57168,threshold risk
BD003,Compound biodiversity pressure,93,soil_function,0.57528,1,0.19053,0.28961,0.0128,-0.21788,threshold risk
BD003,Compound biodiversity pressure,93,water_filtration,0.57528,0,0.0,0.0,0.0032,-0.57208,threshold risk
BD003,Compound biodiversity pressure,93,carbon_storage,0.57528,0,0.0,0.0,0.0008,-0.57448,threshold risk
BD003,Compound biodiversity pressure,93,disturbance_recovery,0.57528,2,0.43337,0.57406,0.0008,0.10958,threshold risk
BD003,Compound biodiversity pressure,94,pollination,0.5737,0,0.0,0.0,0.0196,-0.5541,threshold risk
BD003,Compound biodiversity pressure,94,nutrient_cycling,0.5737,2,0.23616,0.62776,0.00493,0.16899,threshold risk
BD003,Compound biodiversity pressure,94,predation,0.5737,0,0.0202,0.03757,0.00493,-0.53119,threshold risk
BD003,Compound biodiversity pressure,94,seed_dispersal,0.5737,0,0.0,0.0,0.0036,-0.5701,threshold risk
BD003,Compound biodiversity pressure,94,soil_function,0.5737,1,0.18953,0.28809,0.0128,-0.21781,threshold risk
BD003,Compound biodiversity pressure,94,water_filtration,0.5737,0,0.0,0.0,0.0032,-0.5705,threshold risk
BD003,Compound biodiversity pressure,94,carbon_storage,0.5737,0,0.0,0.0,0.0008,-0.5729,threshold risk
BD003,Compound biodiversity pressure,94,disturbance_recovery,0.5737,2,0.4328,0.57334,0.0008,0.11044,threshold risk
BD003,Compound biodiversity pressure,95,pollination,0.57238,0,0.0,0.0,0.0196,-0.55278,threshold risk
BD003,Compound biodiversity pressure,95,nutrient_cycling,0.57238,2,0.23413,0.62245,0.00493,0.165,threshold risk
BD003,Compound biodiversity pressure,95,predation,0.57238,0,0.01876,0.03489,0.00493,-0.53256,threshold risk
BD003,Compound biodiversity pressure,95,seed_dispersal,0.57238,0,0.0,0.0,0.0036,-0.56878,threshold risk
BD003,Compound biodiversity pressure,95,soil_function,0.57238,1,0.18856,0.28661,0.0128,-0.21798,threshold risk
BD003,Compound biodiversity pressure,95,water_filtration,0.57238,0,0.0,0.0,0.0032,-0.56918,threshold risk
BD003,Compound biodiversity pressure,95,carbon_storage,0.57238,0,0.0,0.0,0.0008,-0.57158,threshold risk
BD003,Compound biodiversity pressure,95,disturbance_recovery,0.57238,2,0.43228,0.57267,0.0008,0.11109,threshold risk
BD003,Compound biodiversity pressure,96,pollination,1.01134,0,0.0,0.0,0.0196,-0.99174,threshold risk
BD003,Compound biodiversity pressure,96,nutrient_cycling,1.01134,2,0.2229,0.59289,0.00493,-0.30352,threshold risk
BD003,Compound biodiversity pressure,96,predation,1.01134,0,0.01259,0.02342,0.00493,-0.98299,threshold risk
BD003,Compound biodiversity pressure,96,seed_dispersal,1.01134,0,0.0,0.0,0.0036,-1.00774,threshold risk
BD003,Compound biodiversity pressure,96,soil_function,1.01134,1,0.18086,0.27491,0.0128,-0.66863,threshold risk
BD003,Compound biodiversity pressure,96,water_filtration,1.01134,0,0.0,0.0,0.0032,-1.00814,threshold risk
BD003,Compound biodiversity pressure,96,carbon_storage,1.01134,0,0.0,0.0,0.0008,-1.01054,threshold risk
BD003,Compound biodiversity pressure,96,disturbance_recovery,1.01134,2,0.41757,0.55335,0.0008,-0.34719,threshold risk
BD003,Compound biodiversity pressure,97,pollination,0.57059,0,0.0,0.0,0.0196,-0.55099,threshold risk
BD003,Compound biodiversity pressure,97,nutrient_cycling,0.57059,2,0.22091,0.58768,0.00493,0.13202,threshold risk
BD003,Compound biodiversity pressure,97,predation,0.57059,0,0.01117,0.02077,0.00493,-0.54489,threshold risk
BD003,Compound biodiversity pressure,97,seed_dispersal,0.57059,0,0.0,0.0,0.0036,-0.56699,threshold risk
BD003,Compound biodiversity pressure,97,soil_function,0.57059,1,0.17991,0.27347,0.0128,-0.22932,threshold risk
BD003,Compound biodiversity pressure,97,water_filtration,0.57059,0,0.0,0.0,0.0032,-0.56739,threshold risk
BD003,Compound biodiversity pressure,97,carbon_storage,0.57059,0,0.0,0.0,0.0008,-0.56979,threshold risk
BD003,Compound biodiversity pressure,97,disturbance_recovery,0.57059,2,0.4171,0.55276,0.0008,0.09297,threshold risk
BD003,Compound biodiversity pressure,98,pollination,0.57014,0,0.0,0.0,0.0196,-0.55054,threshold risk
BD003,Compound biodiversity pressure,98,nutrient_cycling,0.57014,2,0.21893,0.58249,0.00493,0.12728,threshold risk
BD003,Compound biodiversity pressure,98,predation,0.57014,0,0.00975,0.01813,0.00493,-0.54708,threshold risk
BD003,Compound biodiversity pressure,98,seed_dispersal,0.57014,0,0.0,0.0,0.0036,-0.56654,threshold risk
BD003,Compound biodiversity pressure,98,soil_function,0.57014,1,0.17897,0.27203,0.0128,-0.23031,threshold risk
BD003,Compound biodiversity pressure,98,water_filtration,0.57014,0,0.0,0.0,0.0032,-0.56694,threshold risk
BD003,Compound biodiversity pressure,98,carbon_storage,0.57014,0,0.0,0.0,0.0008,-0.56934,threshold risk
BD003,Compound biodiversity pressure,98,disturbance_recovery,0.57014,2,0.41664,0.55218,0.0008,0.09284,threshold risk
BD003,Compound biodiversity pressure,99,pollination,0.57,0,0.0,0.0,0.0196,-0.5504,threshold risk
BD003,Compound biodiversity pressure,99,nutrient_cycling,0.57,2,0.21695,0.57731,0.00493,0.12225,threshold risk
BD003,Compound biodiversity pressure,99,predation,0.57,0,0.00833,0.0155,0.00493,-0.54957,threshold risk
BD003,Compound biodiversity pressure,99,seed_dispersal,0.57,0,0.0,0.0,0.0036,-0.5664,threshold risk
BD003,Compound biodiversity pressure,99,soil_function,0.57,1,0.17803,0.2706,0.0128,-0.2316,threshold risk
BD003,Compound biodiversity pressure,99,water_filtration,0.57,0,0.0,0.0,0.0032,-0.5668,threshold risk
BD003,Compound biodiversity pressure,99,carbon_storage,0.57,0,0.0,0.0,0.0008,-0.5692,threshold risk
BD003,Compound biodiversity pressure,99,disturbance_recovery,0.57,2,0.41619,0.55162,0.0008,0.09242,threshold risk
BD003,Compound biodiversity pressure,100,pollination,0.57017,0,0.0,0.0,0.0196,-0.55057,threshold risk
BD003,Compound biodiversity pressure,100,nutrient_cycling,0.57017,2,0.21497,0.57212,0.00493,0.11689,threshold risk
BD003,Compound biodiversity pressure,100,predation,0.57017,0,0.00691,0.01286,0.00493,-0.55238,threshold risk
BD003,Compound biodiversity pressure,100,seed_dispersal,0.57017,0,0.0,0.0,0.0036,-0.56657,threshold risk
BD003,Compound biodiversity pressure,100,soil_function,0.57017,1,0.17709,0.26917,0.0128,-0.2332,threshold risk
BD003,Compound biodiversity pressure,100,water_filtration,0.57017,0,0.0,0.0,0.0032,-0.56697,threshold risk
BD003,Compound biodiversity pressure,100,carbon_storage,0.57017,0,0.0,0.0,0.0008,-0.56937,threshold risk
BD003,Compound biodiversity pressure,100,disturbance_recovery,0.57017,2,0.41574,0.55105,0.0008,0.09168,threshold risk
BD004,Slow functional simplification,1,pollination,0.39777,3,0.75277,1.51425,0.0196,1.30108,viable margin
BD004,Slow functional simplification,1,nutrient_cycling,0.39777,3,0.88105,2.19935,0.00493,1.97152,viable margin
BD004,Slow functional simplification,1,predation,0.39777,3,0.65974,1.24345,0.00493,1.01561,threshold risk
BD004,Slow functional simplification,1,seed_dispersal,0.39777,3,0.66916,1.49738,0.0036,1.26821,viable margin
BD004,Slow functional simplification,1,soil_function,0.39777,2,0.77462,1.19154,0.0128,0.91657,threshold risk
BD004,Slow functional simplification,1,water_filtration,0.39777,2,0.72845,1.1116,0.0032,0.82703,threshold risk
BD004,Slow functional simplification,1,carbon_storage,0.39777,2,0.66511,1.14581,0.0008,0.85883,threshold risk
BD004,Slow functional simplification,1,disturbance_recovery,0.39777,2,0.78035,1.02807,0.0008,0.7411,threshold risk
BD004,Slow functional simplification,2,pollination,0.40051,3,0.74876,1.50497,0.0196,1.28906,viable margin
BD004,Slow functional simplification,2,nutrient_cycling,0.40051,3,0.88201,2.20228,0.00493,1.9717,viable margin
BD004,Slow functional simplification,2,predation,0.40051,3,0.65604,1.2361,0.00493,1.00552,threshold risk
BD004,Slow functional simplification,2,seed_dispersal,0.40051,3,0.66487,1.4877,0.0036,1.25579,viable margin
BD004,Slow functional simplification,2,soil_function,0.40051,2,0.77414,1.19072,0.0128,0.91301,threshold risk
BD004,Slow functional simplification,2,water_filtration,0.40051,2,0.72679,1.10894,0.0032,0.82163,threshold risk
BD004,Slow functional simplification,2,carbon_storage,0.40051,2,0.65509,1.12857,0.0008,0.83886,threshold risk
BD004,Slow functional simplification,2,disturbance_recovery,0.40051,2,0.78562,1.03503,0.0008,0.74532,threshold risk
BD004,Slow functional simplification,3,pollination,0.40318,3,0.74465,1.49546,0.0196,1.27688,viable margin
BD004,Slow functional simplification,3,nutrient_cycling,0.40318,3,0.88287,2.20497,0.00493,1.97173,viable margin
BD004,Slow functional simplification,3,predation,0.40318,3,0.65224,1.22855,0.00493,0.99531,threshold risk
BD004,Slow functional simplification,3,seed_dispersal,0.40318,3,0.66047,1.47777,0.0036,1.24319,viable margin
BD004,Slow functional simplification,3,soil_function,0.40318,2,0.77357,1.18975,0.0128,0.90937,threshold risk
BD004,Slow functional simplification,3,water_filtration,0.40318,2,0.72502,1.10611,0.0032,0.81614,threshold risk
BD004,Slow functional simplification,3,carbon_storage,0.40318,2,0.64493,1.11111,0.0008,0.81873,threshold risk
BD004,Slow functional simplification,3,disturbance_recovery,0.40318,2,0.79079,1.04187,0.0008,0.74949,threshold risk
BD004,Slow functional simplification,4,pollination,0.40575,3,0.74043,1.48574,0.0196,1.26459,viable margin
BD004,Slow functional simplification,4,nutrient_cycling,0.40575,3,0.88364,2.20745,0.00493,1.97164,viable margin
BD004,Slow functional simplification,4,predation,0.40575,3,0.64834,1.22081,0.00493,0.985,threshold risk
BD004,Slow functional simplification,4,seed_dispersal,0.40575,3,0.65596,1.46759,0.0036,1.23044,viable margin
BD004,Slow functional simplification,4,soil_function,0.40575,2,0.77289,1.18863,0.0128,0.90568,threshold risk
BD004,Slow functional simplification,4,water_filtration,0.40575,2,0.72316,1.10314,0.0032,0.81059,threshold risk
BD004,Slow functional simplification,4,carbon_storage,0.40575,2,0.63463,1.09341,0.0008,0.79846,threshold risk
BD004,Slow functional simplification,4,disturbance_recovery,0.40575,2,0.79589,1.0486,0.0008,0.75365,threshold risk
BD004,Slow functional simplification,5,pollination,0.40819,3,0.73611,1.47582,0.0196,1.25223,viable margin
BD004,Slow functional simplification,5,nutrient_cycling,0.40819,3,0.88433,2.20973,0.00493,1.97147,viable margin
BD004,Slow functional simplification,5,predation,0.40819,3,0.64434,1.2129,0.00493,0.97465,threshold risk
BD004,Slow functional simplification,5,seed_dispersal,0.40819,3,0.65135,1.45718,0.0036,1.21759,viable margin
BD004,Slow functional simplification,5,soil_function,0.40819,2,0.77212,1.18737,0.0128,0.90198,threshold risk
BD004,Slow functional simplification,5,water_filtration,0.40819,2,0.7212,1.10001,0.0032,0.80503,threshold risk
BD004,Slow functional simplification,5,carbon_storage,0.40819,2,0.62421,1.07551,0.0008,0.77812,threshold risk
BD004,Slow functional simplification,5,disturbance_recovery,0.40819,2,0.8009,1.05523,0.0008,0.75784,threshold risk
BD004,Slow functional simplification,6,pollination,0.41046,3,0.73169,1.4657,0.0196,1.23984,viable margin
BD004,Slow functional simplification,6,nutrient_cycling,0.41046,3,0.88495,2.21181,0.00493,1.97128,viable margin
BD004,Slow functional simplification,6,predation,0.41046,3,0.64026,1.20481,0.00493,0.96429,threshold risk
BD004,Slow functional simplification,6,seed_dispersal,0.41046,3,0.64663,1.44655,0.0036,1.20469,viable margin
BD004,Slow functional simplification,6,soil_function,0.41046,2,0.77127,1.18597,0.0128,0.89832,threshold risk
BD004,Slow functional simplification,6,water_filtration,0.41046,2,0.71915,1.09675,0.0032,0.79949,threshold risk
BD004,Slow functional simplification,6,carbon_storage,0.41046,2,0.61368,1.0574,0.0008,0.75774,threshold risk
BD004,Slow functional simplification,6,disturbance_recovery,0.41046,2,0.80584,1.06176,0.0008,0.7621,threshold risk
BD004,Slow functional simplification,7,pollination,0.41254,3,0.72719,1.45541,0.0196,1.22747,viable margin
BD004,Slow functional simplification,7,nutrient_cycling,0.41254,3,0.88549,2.21371,0.00493,1.9711,viable margin
BD004,Slow functional simplification,7,predation,0.41254,3,0.63609,1.19658,0.00493,0.95397,threshold risk
BD004,Slow functional simplification,7,seed_dispersal,0.41254,3,0.64183,1.43572,0.0036,1.19178,threshold risk
BD004,Slow functional simplification,7,soil_function,0.41254,2,0.77034,1.18446,0.0128,0.89472,threshold risk
BD004,Slow functional simplification,7,water_filtration,0.41254,2,0.71702,1.09337,0.0032,0.79402,threshold risk
BD004,Slow functional simplification,7,carbon_storage,0.41254,2,0.60304,1.03911,0.0008,0.73737,threshold risk
BD004,Slow functional simplification,7,disturbance_recovery,0.41254,2,0.81072,1.0682,0.0008,0.76646,threshold risk
BD004,Slow functional simplification,8,pollination,0.41441,3,0.72262,1.44496,0.0196,1.21515,viable margin
BD004,Slow functional simplification,8,nutrient_cycling,0.41441,3,0.88596,2.21546,0.00493,1.97098,viable margin
BD004,Slow functional simplification,8,predation,0.41441,3,0.63186,1.1882,0.00493,0.94373,threshold risk
BD004,Slow functional simplification,8,seed_dispersal,0.41441,3,0.63696,1.42471,0.0036,1.1789,threshold risk
BD004,Slow functional simplification,8,soil_function,0.41441,2,0.76935,1.18284,0.0128,0.89123,threshold risk
BD004,Slow functional simplification,8,water_filtration,0.41441,2,0.71482,1.08987,0.0032,0.78866,threshold risk
BD004,Slow functional simplification,8,carbon_storage,0.41441,2,0.59231,1.02066,0.0008,0.71705,threshold risk
BD004,Slow functional simplification,8,disturbance_recovery,0.41441,2,0.81553,1.07456,0.0008,0.77095,threshold risk
BD004,Slow functional simplification,9,pollination,0.41604,3,0.71798,1.43438,0.0196,1.20294,viable margin
BD004,Slow functional simplification,9,nutrient_cycling,0.41604,3,0.88638,2.21706,0.00493,1.97096,viable margin
BD004,Slow functional simplification,9,predation,0.41604,3,0.62756,1.17971,0.00493,0.9336,threshold risk
BD004,Slow functional simplification,9,seed_dispersal,0.41604,3,0.63201,1.41355,0.0036,1.16611,threshold risk
BD004,Slow functional simplification,9,soil_function,0.41604,2,0.76829,1.18113,0.0128,0.88789,threshold risk
BD004,Slow functional simplification,9,water_filtration,0.41604,2,0.71255,1.08627,0.0032,0.78344,threshold risk
BD004,Slow functional simplification,9,carbon_storage,0.41604,2,0.58149,1.00207,0.0008,0.69683,threshold risk
BD004,Slow functional simplification,9,disturbance_recovery,0.41604,2,0.8203,1.08086,0.0008,0.77562,threshold risk
BD004,Slow functional simplification,10,pollination,0.4174,3,0.71328,1.42368,0.0196,1.19088,threshold risk
BD004,Slow functional simplification,10,nutrient_cycling,0.4174,3,0.88675,2.21856,0.00493,1.97109,viable margin
BD004,Slow functional simplification,10,predation,0.4174,3,0.62321,1.17111,0.00493,0.92364,threshold risk
BD004,Slow functional simplification,10,seed_dispersal,0.4174,3,0.627,1.40226,0.0036,1.15345,threshold risk
BD004,Slow functional simplification,10,soil_function,0.4174,2,0.76717,1.17933,0.0128,0.88473,threshold risk
BD004,Slow functional simplification,10,water_filtration,0.4174,2,0.71023,1.0826,0.0032,0.77839,threshold risk
BD004,Slow functional simplification,10,carbon_storage,0.4174,2,0.5706,0.98335,0.0008,0.67675,threshold risk
BD004,Slow functional simplification,10,disturbance_recovery,0.4174,2,0.82501,1.08709,0.0008,0.78049,threshold risk
BD004,Slow functional simplification,11,pollination,0.4185,3,0.70854,1.41289,0.0196,1.179,threshold risk
BD004,Slow functional simplification,11,nutrient_cycling,0.4185,3,0.88709,2.21996,0.00493,1.97139,viable margin
BD004,Slow functional simplification,11,predation,0.4185,3,0.61882,1.16244,0.00493,0.91387,threshold risk
BD004,Slow functional simplification,11,seed_dispersal,0.4185,3,0.62195,1.39086,0.0036,1.14097,threshold risk
BD004,Slow functional simplification,11,soil_function,0.4185,2,0.76602,1.17748,0.0128,0.88178,threshold risk
BD004,Slow functional simplification,11,water_filtration,0.4185,2,0.70786,1.07885,0.0032,0.77356,threshold risk
BD004,Slow functional simplification,11,carbon_storage,0.4185,2,0.55966,0.96454,0.0008,0.65685,threshold risk
BD004,Slow functional simplification,11,disturbance_recovery,0.4185,2,0.8297,1.09328,0.0008,0.78559,threshold risk
BD004,Slow functional simplification,12,pollination,0.6393,3,0.69479,1.38359,0.0196,0.9289,threshold risk
BD004,Slow functional simplification,12,nutrient_cycling,0.6393,3,0.87979,2.20267,0.00493,1.73331,viable margin
BD004,Slow functional simplification,12,predation,0.6393,3,0.60592,1.1375,0.00493,0.66813,threshold risk
BD004,Slow functional simplification,12,seed_dispersal,0.6393,3,0.60751,1.35838,0.0036,0.88768,threshold risk
BD004,Slow functional simplification,12,soil_function,0.6393,2,0.75661,1.16287,0.0128,0.64637,threshold risk
BD004,Slow functional simplification,12,water_filtration,0.6393,2,0.69687,1.06185,0.0032,0.53575,threshold risk
BD004,Slow functional simplification,12,carbon_storage,0.6393,2,0.53745,0.92638,0.0008,0.39788,threshold risk
BD004,Slow functional simplification,12,disturbance_recovery,0.6393,2,0.82725,1.09009,0.0008,0.56159,threshold risk
BD004,Slow functional simplification,13,pollination,0.4198,3,0.69,1.3727,0.0196,1.13749,threshold risk
BD004,Slow functional simplification,13,nutrient_cycling,0.4198,3,0.88008,2.20396,0.00493,1.95409,viable margin
BD004,Slow functional simplification,13,predation,0.4198,3,0.60147,1.12873,0.00493,0.87886,threshold risk
BD004,Slow functional simplification,13,seed_dispersal,0.4198,3,0.6024,1.34686,0.0036,1.09565,threshold risk
BD004,Slow functional simplification,13,soil_function,0.4198,2,0.75541,1.16094,0.0128,0.86394,threshold risk
BD004,Slow functional simplification,13,water_filtration,0.4198,2,0.69445,1.05803,0.0032,0.75143,threshold risk
BD004,Slow functional simplification,13,carbon_storage,0.4198,2,0.52644,0.90745,0.0008,0.59845,threshold risk
BD004,Slow functional simplification,13,disturbance_recovery,0.4198,2,0.83189,1.09622,0.0008,0.78722,threshold risk
BD004,Slow functional simplification,14,pollination,0.42,3,0.68519,1.36178,0.0196,1.12638,threshold risk
BD004,Slow functional simplification,14,nutrient_cycling,0.42,3,0.88036,2.20524,0.00493,1.95517,viable margin
BD004,Slow functional simplification,14,predation,0.42,3,0.59702,1.11994,0.00493,0.86988,threshold risk
BD004,Slow functional simplification,14,seed_dispersal,0.42,3,0.59729,1.33532,0.0036,1.08392,threshold risk
BD004,Slow functional simplification,14,soil_function,0.42,2,0.7542,1.159,0.0128,0.8618,threshold risk
BD004,Slow functional simplification,14,water_filtration,0.42,2,0.69203,1.05419,0.0032,0.7474,threshold risk
BD004,Slow functional simplification,14,carbon_storage,0.42,2,0.51542,0.88851,0.0008,0.57932,threshold risk
BD004,Slow functional simplification,14,disturbance_recovery,0.42,2,0.83652,1.10235,0.0008,0.79315,threshold risk
BD004,Slow functional simplification,15,pollination,0.41989,3,0.68039,1.35087,0.0196,1.11559,threshold risk
BD004,Slow functional simplification,15,nutrient_cycling,0.41989,3,0.88064,2.20652,0.00493,1.95657,viable margin
BD004,Slow functional simplification,15,predation,0.41989,3,0.59258,1.11116,0.00493,0.86121,threshold risk
BD004,Slow functional simplification,15,seed_dispersal,0.41989,3,0.59217,1.32379,0.0036,1.0725,threshold risk
BD004,Slow functional simplification,15,soil_function,0.41989,2,0.753,1.15706,0.0128,0.85997,threshold risk
BD004,Slow functional simplification,15,water_filtration,0.41989,2,0.68961,1.05037,0.0032,0.74368,threshold risk
BD004,Slow functional simplification,15,carbon_storage,0.41989,2,0.50441,0.86958,0.0008,0.5605,threshold risk
BD004,Slow functional simplification,15,disturbance_recovery,0.41989,2,0.84116,1.10848,0.0008,0.7994,threshold risk
BD004,Slow functional simplification,16,pollination,0.41947,3,0.67561,1.34,0.0196,1.10514,threshold risk
BD004,Slow functional simplification,16,nutrient_cycling,0.41947,3,0.88094,2.20784,0.00493,1.9583,viable margin
BD004,Slow functional simplification,16,predation,0.41947,3,0.58815,1.10242,0.00493,0.85288,threshold risk
BD004,Slow functional simplification,16,seed_dispersal,0.41947,3,0.58708,1.3123,0.0036,1.06143,threshold risk
BD004,Slow functional simplification,16,soil_function,0.41947,2,0.75181,1.15515,0.0128,0.85848,threshold risk
BD004,Slow functional simplification,16,water_filtration,0.41947,2,0.68721,1.04656,0.0032,0.7403,threshold risk
BD004,Slow functional simplification,16,carbon_storage,0.41947,2,0.49342,0.85069,0.0008,0.54202,threshold risk
BD004,Slow functional simplification,16,disturbance_recovery,0.41947,2,0.84581,1.11463,0.0008,0.80596,threshold risk
BD004,Slow functional simplification,17,pollination,0.41875,3,0.67086,1.32919,0.0196,1.09505,threshold risk
BD004,Slow functional simplification,17,nutrient_cycling,0.41875,3,0.88127,2.20922,0.00493,1.9604,viable margin
BD004,Slow functional simplification,17,predation,0.41875,3,0.58374,1.09372,0.00493,0.84491,threshold risk
BD004,Slow functional simplification,17,seed_dispersal,0.41875,3,0.58202,1.30088,0.0036,1.05073,threshold risk
BD004,Slow functional simplification,17,soil_function,0.41875,2,0.75065,1.15328,0.0128,0.85733,threshold risk
BD004,Slow functional simplification,17,water_filtration,0.41875,2,0.68484,1.04281,0.0032,0.73726,threshold risk
BD004,Slow functional simplification,17,carbon_storage,0.41875,2,0.48246,0.83185,0.0008,0.52391,threshold risk
BD004,Slow functional simplification,17,disturbance_recovery,0.41875,2,0.85049,1.12081,0.0008,0.81286,threshold risk
BD004,Slow functional simplification,18,pollination,0.41773,3,0.66615,1.31847,0.0196,1.08534,threshold risk
BD004,Slow functional simplification,18,nutrient_cycling,0.41773,3,0.88163,2.21068,0.00493,1.96288,viable margin
BD004,Slow functional simplification,18,predation,0.41773,3,0.57938,1.0851,0.00493,0.8373,threshold risk
BD004,Slow functional simplification,18,seed_dispersal,0.41773,3,0.577,1.28955,0.0036,1.04042,threshold risk
BD004,Slow functional simplification,18,soil_function,0.41773,2,0.74953,1.15146,0.0128,0.85653,threshold risk
BD004,Slow functional simplification,18,water_filtration,0.41773,2,0.68251,1.03911,0.0032,0.73458,threshold risk
BD004,Slow functional simplification,18,carbon_storage,0.41773,2,0.47156,0.81311,0.0008,0.50618,threshold risk
BD004,Slow functional simplification,18,disturbance_recovery,0.41773,2,0.85519,1.12703,0.0008,0.8201,threshold risk
BD004,Slow functional simplification,19,pollination,0.41644,3,0.66149,1.30785,0.0196,1.07601,threshold risk
BD004,Slow functional simplification,19,nutrient_cycling,0.41644,3,0.88204,2.21226,0.00493,1.96575,viable margin
BD004,Slow functional simplification,19,predation,0.41644,3,0.57507,1.07658,0.00493,0.83007,threshold risk
BD004,Slow functional simplification,19,seed_dispersal,0.41644,3,0.57203,1.27835,0.0036,1.03051,threshold risk
BD004,Slow functional simplification,19,soil_function,0.41644,2,0.74845,1.14973,0.0128,0.85609,threshold risk
BD004,Slow functional simplification,19,water_filtration,0.41644,2,0.68022,1.03549,0.0032,0.73225,threshold risk
BD004,Slow functional simplification,19,carbon_storage,0.41644,2,0.46072,0.79448,0.0008,0.48884,threshold risk
BD004,Slow functional simplification,19,disturbance_recovery,0.41644,2,0.85994,1.13331,0.0008,0.82767,threshold risk
BD004,Slow functional simplification,20,pollination,0.41488,3,0.6569,1.29737,0.0196,1.06709,threshold risk
BD004,Slow functional simplification,20,nutrient_cycling,0.41488,3,0.88249,2.21396,0.00493,1.96901,viable margin
BD004,Slow functional simplification,20,predation,0.41488,3,0.57081,1.06817,0.00493,0.82322,threshold risk
BD004,Slow functional simplification,20,seed_dispersal,0.41488,3,0.56713,1.2673,0.0036,1.02102,threshold risk
BD004,Slow functional simplification,20,soil_function,0.41488,2,0.74744,1.14808,0.0128,0.856,threshold risk
BD004,Slow functional simplification,20,water_filtration,0.41488,2,0.678,1.03196,0.0032,0.73028,threshold risk
BD004,Slow functional simplification,20,carbon_storage,0.41488,2,0.44996,0.77599,0.0008,0.47191,threshold risk
BD004,Slow functional simplification,20,disturbance_recovery,0.41488,2,0.86474,1.13965,0.0008,0.83557,threshold risk
BD004,Slow functional simplification,21,pollination,0.41308,3,0.65238,1.28703,0.0196,1.05855,threshold risk
BD004,Slow functional simplification,21,nutrient_cycling,0.41308,3,0.88302,2.21582,0.00493,1.97268,viable margin
BD004,Slow functional simplification,21,predation,0.41308,3,0.56663,1.05989,0.00493,0.81675,threshold risk
BD004,Slow functional simplification,21,seed_dispersal,0.41308,3,0.56231,1.25642,0.0036,1.01194,threshold risk
BD004,Slow functional simplification,21,soil_function,0.41308,2,0.74649,1.14653,0.0128,0.85626,threshold risk
BD004,Slow functional simplification,21,water_filtration,0.41308,2,0.67585,1.02854,0.0032,0.72867,threshold risk
BD004,Slow functional simplification,21,carbon_storage,0.41308,2,0.43929,0.75765,0.0008,0.45538,threshold risk
BD004,Slow functional simplification,21,disturbance_recovery,0.41308,2,0.8696,1.14607,0.0008,0.8438,threshold risk
BD004,Slow functional simplification,22,pollination,0.41105,3,0.64794,1.27687,0.0196,1.05041,threshold risk
BD004,Slow functional simplification,22,nutrient_cycling,0.41105,3,0.88361,2.21785,0.00493,1.97673,viable margin
BD004,Slow functional simplification,22,predation,0.41105,3,0.56252,1.05177,0.00493,0.81065,threshold risk
BD004,Slow functional simplification,22,seed_dispersal,0.41105,3,0.55757,1.24573,0.0036,1.00328,threshold risk
BD004,Slow functional simplification,22,soil_function,0.41105,2,0.74561,1.14511,0.0128,0.85686,threshold risk
BD004,Slow functional simplification,22,water_filtration,0.41105,2,0.67378,1.02525,0.0032,0.7274,threshold risk
BD004,Slow functional simplification,22,carbon_storage,0.41105,2,0.42873,0.7395,0.0008,0.43924,threshold risk
BD004,Slow functional simplification,22,disturbance_recovery,0.41105,2,0.87452,1.15258,0.0008,0.85233,threshold risk
BD004,Slow functional simplification,23,pollination,0.40883,3,0.6436,1.26689,0.0196,1.04266,threshold risk
BD004,Slow functional simplification,23,nutrient_cycling,0.40883,3,0.88428,2.22007,0.00493,1.98118,viable margin
BD004,Slow functional simplification,23,predation,0.40883,3,0.5585,1.0438,0.00493,0.80491,threshold risk
BD004,Slow functional simplification,23,seed_dispersal,0.40883,3,0.55293,1.23526,0.0036,0.99503,threshold risk
BD004,Slow functional simplification,23,soil_function,0.40883,2,0.74482,1.14381,0.0128,0.85778,threshold risk
BD004,Slow functional simplification,23,water_filtration,0.40883,2,0.67179,1.02209,0.0032,0.72646,threshold risk
BD004,Slow functional simplification,23,carbon_storage,0.40883,2,0.41828,0.72153,0.0008,0.42351,threshold risk
BD004,Slow functional simplification,23,disturbance_recovery,0.40883,2,0.87952,1.15918,0.0008,0.86115,threshold risk
BD004,Slow functional simplification,24,pollination,0.62643,3,0.63037,1.23867,0.0196,0.79684,threshold risk
