system_id,system,system_context,time,event,disturbance,ai_support,governance_buffer,model_drift,ai_risk,fragility_gap,human_strain,equity_performance,function,ethical_adjusted_function,resilience_score
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,46,Cyber and adversarial model stress,0.7824,0.8408,0.843,0.0,0.0,0.0,0.00601,0.7102,1.0,0.91258,0.88637
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,47,background system pressure,0.10696,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,48,background system pressure,0.10529,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,49,background system pressure,0.10641,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,50,background system pressure,0.10555,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,51,background system pressure,0.10665,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,52,background system pressure,0.10639,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,53,background system pressure,0.10672,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,54,background system pressure,0.10813,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,55,background system pressure,0.10713,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,56,background system pressure,0.10759,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,57,background system pressure,0.10754,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,58,background system pressure,0.10976,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,59,background system pressure,0.10869,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,60,Compound disaster and resource constraint,0.9488,0.8408,0.843,0.0,0.0,0.1058,0.06517,0.6974,1.0,0.90401,0.88129
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,61,background system pressure,0.10887,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,62,background system pressure,0.11048,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,63,background system pressure,0.11101,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,64,background system pressure,0.11109,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,65,background system pressure,0.11119,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,66,background system pressure,0.11145,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,67,background system pressure,0.11219,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,68,background system pressure,0.1115,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,69,background system pressure,0.11308,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,70,background system pressure,0.11302,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,71,background system pressure,0.1137,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,72,Institutional learning and governance test,0.742,0.8408,0.843,0.0,0.0,0.0,0.0,0.7102,1.0,0.91306,0.88673
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,73,background system pressure,0.11437,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,74,background system pressure,0.11455,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,75,background system pressure,0.11407,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,76,background system pressure,0.11437,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,77,background system pressure,0.11518,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,78,background system pressure,0.1151,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,79,background system pressure,0.11407,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,80,background system pressure,0.1165,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,81,background system pressure,0.11507,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,82,background system pressure,0.11605,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,83,background system pressure,0.11627,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,84,Model failure and automation overreliance,0.8562,0.8408,0.843,0.0,0.0,0.0132,0.02553,0.7038,1.0,0.9091,0.88443
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,85,background system pressure,0.116,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,86,background system pressure,0.11746,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,87,background system pressure,0.11778,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,88,background system pressure,0.11861,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,89,background system pressure,0.11842,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,90,Surveillance backlash and rights challenge,0.7756,0.8408,0.843,0.0,0.0,0.0,0.0,0.6926,1.0,0.90778,0.88462
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,91,background system pressure,0.11828,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,92,background system pressure,0.1192,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,93,background system pressure,0.12044,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,94,background system pressure,0.11996,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS005,Balanced AI-enabled resilience system,strong governance equity local knowledge security human oversight and AI support,95,background system pressure,0.12075,0.8408,0.843,0.0,0.0,0.0,0.0,0.763,1.0,0.9289,0.89307
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,0,background system pressure,0.09281,0.671,0.4916,0.32542,0.77283,0.0,0.66333,0.26952,1.0,0.66596,0.56978
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,1,background system pressure,0.09183,0.671,0.4916,0.29085,0.76443,0.0,0.66574,0.27398,1.0,0.66778,0.57378
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,2,background system pressure,0.09319,0.671,0.4916,0.25634,0.75485,0.0,0.66752,0.27858,1.0,0.66979,0.57795
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,3,background system pressure,0.09387,0.671,0.4916,0.22187,0.74408,0.0,0.66844,0.28332,1.0,0.672,0.58229
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,4,background system pressure,0.09263,0.671,0.4916,0.18742,0.73207,0.0,0.66808,0.28821,1.0,0.67445,0.58686
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,5,background system pressure,0.09402,0.671,0.4916,0.15302,0.7189,0.0,0.66676,0.29323,1.0,0.67712,0.59161
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,6,background system pressure,0.09327,0.671,0.4916,0.11865,0.7045,0.0,0.66402,0.29839,1.0,0.68004,0.59658
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,7,background system pressure,0.09316,0.671,0.4916,0.0843,0.6889,0.0,0.65986,0.3037,1.0,0.68321,0.60178
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,8,background system pressure,0.0939,0.671,0.4916,0.05,0.67212,0.0,0.65432,0.30915,1.0,0.68663,0.60718
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,9,background system pressure,0.09516,0.671,0.4916,0.01576,0.65417,0.0,0.64737,0.31472,1.0,0.69029,0.6128
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,10,Climate hazard and infrastructure stress,0.6906,0.671,0.4916,0.00413,0.65682,0.42335,0.83339,0.26277,0.95351,0.6234,0.58817
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,11,background system pressure,0.0943,0.671,0.4916,0.0,0.6383,0.0,0.82487,0.3182,1.0,0.67841,0.60542
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,12,background system pressure,0.09582,0.671,0.4916,0.0,0.61982,0.0,0.81494,0.32042,1.0,0.68135,0.60813
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,13,background system pressure,0.09538,0.671,0.4916,0.0,0.60132,0.0,0.80327,0.32264,1.0,0.68443,0.61095
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,14,background system pressure,0.09524,0.671,0.4916,0.0,0.58282,0.0,0.78992,0.32486,1.0,0.68764,0.61386
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,15,background system pressure,0.09616,0.671,0.4916,0.0,0.56434,0.0,0.77505,0.32708,1.0,0.69097,0.61687
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,16,background system pressure,0.09635,0.671,0.4916,0.0,0.54587,0.0,0.75856,0.3293,1.0,0.69443,0.61997
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,17,background system pressure,0.09682,0.671,0.4916,0.0,0.52741,0.0,0.74049,0.33151,1.0,0.69802,0.62317
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,18,background system pressure,0.09812,0.671,0.4916,0.0,0.50899,0.0,0.72098,0.33372,1.0,0.70172,0.62645
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,19,background system pressure,0.09851,0.671,0.4916,0.0,0.49057,0.0,0.69988,0.33593,1.0,0.70554,0.62982
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,20,background system pressure,0.09715,0.671,0.4916,0.0,0.47212,0.0,0.67688,0.33815,1.0,0.70952,0.63331
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,21,background system pressure,0.09927,0.671,0.4916,0.0,0.45372,0.0,0.65259,0.34035,1.0,0.7136,0.63687
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,22,Data distribution shift,0.757,0.671,0.4916,0.0,0.45896,0.42145,0.82981,0.29012,0.93833,0.6354,0.6092
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,23,background system pressure,0.09895,0.671,0.4916,0.0,0.44056,0.0,0.80428,0.34193,1.0,0.70299,0.62928
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,24,background system pressure,0.10008,0.671,0.4916,0.0,0.42218,0.0,0.77729,0.34414,1.0,0.70728,0.633
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,25,background system pressure,0.10004,0.671,0.4916,0.0,0.4038,0.0,0.74864,0.34634,1.0,0.71171,0.63682
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,26,background system pressure,0.09963,0.671,0.4916,0.0,0.38541,0.0,0.71826,0.34855,1.0,0.71627,0.64075
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,27,background system pressure,0.09927,0.671,0.4916,0.0,0.36701,0.0,0.68617,0.35076,1.0,0.72097,0.64478
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,28,background system pressure,0.10119,0.671,0.4916,0.0,0.34866,0.0,0.65275,0.35296,1.0,0.72578,0.64888
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,29,background system pressure,0.10165,0.671,0.4916,0.0,0.33033,0.0,0.61776,0.35516,1.0,0.7307,0.65308
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,30,background system pressure,0.10105,0.671,0.4916,0.0,0.31197,0.0,0.58102,0.35736,1.0,0.73577,0.65738
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,31,background system pressure,0.10012,0.671,0.4916,0.0,0.29359,0.0,0.54246,0.35957,1.0,0.74099,0.6618
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,32,background system pressure,0.10212,0.671,0.4916,0.0,0.27527,0.0,0.50259,0.36177,1.0,0.7463,0.66629
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,33,background system pressure,0.10227,0.671,0.4916,0.0,0.25694,0.0,0.46111,0.36397,1.0,0.75175,0.67087
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,34,Public trust and equity challenge,0.7468,0.671,0.4916,0.0,0.26157,0.34414,0.60522,0.29461,0.97793,0.70164,0.64969
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,35,background system pressure,0.10314,0.671,0.4916,0.0,0.24327,0.0,0.56265,0.36561,1.0,0.74521,0.66634
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,36,background system pressure,0.10366,0.671,0.4916,0.0,0.22498,0.0,0.51852,0.3678,1.0,0.75086,0.67108
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,37,background system pressure,0.10396,0.671,0.4916,0.0,0.2067,0.0,0.4728,0.37,1.0,0.75664,0.67592
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,38,background system pressure,0.10368,0.671,0.4916,0.0,0.18841,0.0,0.42538,0.37219,1.0,0.76255,0.68086
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,39,background system pressure,0.10315,0.671,0.4916,0.0,0.17011,0.0,0.37623,0.37439,1.0,0.76861,0.6859
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,40,background system pressure,0.10378,0.671,0.4916,0.0,0.15183,0.0,0.32553,0.37658,1.0,0.77479,0.69103
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,41,background system pressure,0.10401,0.671,0.4916,0.0,0.13355,0.0,0.27323,0.37877,1.0,0.78109,0.69626
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,42,background system pressure,0.10491,0.671,0.4916,0.0,0.11529,0.0,0.21944,0.38097,1.0,0.78751,0.70158
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,43,background system pressure,0.10489,0.671,0.4916,0.0,0.09703,0.0,0.16401,0.38316,1.0,0.79406,0.70699
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,44,background system pressure,0.10566,0.671,0.4916,0.0,0.07879,0.0,0.10706,0.38534,1.0,0.80073,0.7125
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,45,background system pressure,0.10521,0.671,0.4916,0.0,0.06055,0.0,0.0484,0.38753,1.0,0.80754,0.7181
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,46,Cyber and adversarial model stress,0.7824,0.671,0.4916,0.0,0.07507,0.31632,0.18161,0.33299,1.0,0.77936,0.70211
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,47,background system pressure,0.10598,0.671,0.4916,0.0,0.05683,0.0,0.12274,0.38798,1.0,0.80203,0.71407
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,48,background system pressure,0.10717,0.671,0.4916,0.0,0.03863,0.0,0.06244,0.39016,1.0,0.80896,0.71977
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,49,background system pressure,0.10706,0.671,0.4916,0.0,0.02043,0.0,0.00048,0.39235,1.0,0.81603,0.72557
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,50,background system pressure,0.10768,0.671,0.4916,0.0,0.00224,0.0,0.0,0.39453,1.0,0.81818,0.72768
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,51,background system pressure,0.10742,0.671,0.4916,0.0,0.0,0.0,0.0,0.3948,1.0,0.81844,0.72793
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,52,background system pressure,0.10634,0.671,0.4916,0.0,0.0,0.0,0.0,0.3948,1.0,0.81844,0.72793
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,53,background system pressure,0.10734,0.671,0.4916,0.0,0.0,0.0,0.0,0.3948,1.0,0.81844,0.72793
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,54,background system pressure,0.10733,0.671,0.4916,0.0,0.0,0.0,0.0,0.3948,1.0,0.81844,0.72793
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,55,background system pressure,0.10756,0.671,0.4916,0.0,0.0,0.0,0.0,0.3948,1.0,0.81844,0.72793
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,56,background system pressure,0.10752,0.671,0.4916,0.0,0.0,0.0,0.0,0.3948,1.0,0.81844,0.72793
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,57,background system pressure,0.10778,0.671,0.4916,0.0,0.0,0.0,0.0,0.3948,1.0,0.81844,0.72793
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,58,background system pressure,0.10896,0.671,0.4916,0.0,0.0,0.0,0.0,0.3948,1.0,0.81844,0.72793
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,59,background system pressure,0.10998,0.671,0.4916,0.0,0.0,0.0,0.0,0.3948,1.0,0.81844,0.72793
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,60,Compound disaster and resource constraint,0.9488,0.671,0.4916,0.00014,0.0158,0.46261,0.19311,0.32729,0.9522,0.74332,0.69853
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,61,background system pressure,0.11078,0.671,0.4916,0.0,0.0,0.0,0.12994,0.3948,1.0,0.80804,0.72014
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,62,background system pressure,0.11131,0.671,0.4916,0.0,0.0,0.0,0.06686,0.3948,1.0,0.81309,0.72392
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,63,background system pressure,0.11068,0.671,0.4916,0.0,0.0,0.0,0.00368,0.3948,1.0,0.81815,0.72771
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,64,background system pressure,0.10961,0.671,0.4916,0.0,0.0,0.0,0.0,0.3948,1.0,0.81844,0.72793
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,65,background system pressure,0.11033,0.671,0.4916,0.0,0.0,0.0,0.0,0.3948,1.0,0.81844,0.72793
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,66,background system pressure,0.11031,0.671,0.4916,0.0,0.0,0.0,0.0,0.3948,1.0,0.81844,0.72793
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,67,background system pressure,0.11255,0.671,0.4916,0.0,0.0,0.0,0.0,0.3948,1.0,0.81844,0.72793
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,68,background system pressure,0.11153,0.671,0.4916,0.0,0.0,0.0,0.0,0.3948,1.0,0.81844,0.72793
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,69,background system pressure,0.11279,0.671,0.4916,0.0,0.0,0.0,0.0,0.3948,1.0,0.81844,0.72793
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,70,background system pressure,0.11243,0.671,0.4916,0.0,0.0,0.0,0.0,0.3948,1.0,0.81844,0.72793
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,71,background system pressure,0.11305,0.671,0.4916,0.0,0.0,0.0,0.0,0.3948,1.0,0.81844,0.72793
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,72,Institutional learning and governance test,0.742,0.671,0.4916,0.0,0.00631,0.25255,0.10859,0.34124,1.0,0.79318,0.71436
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,73,background system pressure,0.11428,0.671,0.4916,0.0,0.0,0.0,0.04602,0.3948,1.0,0.81476,0.72517
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,74,background system pressure,0.11411,0.671,0.4916,0.0,0.0,0.0,0.0,0.3948,1.0,0.81844,0.72793
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,75,background system pressure,0.113,0.671,0.4916,0.0,0.0,0.0,0.0,0.3948,1.0,0.81844,0.72793
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,76,background system pressure,0.11464,0.671,0.4916,0.0,0.0,0.0,0.0,0.3948,1.0,0.81844,0.72793
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,77,background system pressure,0.11427,0.671,0.4916,0.0,0.0,0.0,0.0,0.3948,1.0,0.81844,0.72793
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,78,background system pressure,0.11605,0.671,0.4916,0.0,0.0,0.0,0.0,0.3948,1.0,0.81844,0.72793
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,79,background system pressure,0.11465,0.671,0.4916,0.0,0.0,0.0,0.0,0.3948,1.0,0.81844,0.72793
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,80,background system pressure,0.11488,0.671,0.4916,0.0,0.0,0.0,0.0,0.3948,1.0,0.81844,0.72793
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,81,background system pressure,0.11681,0.671,0.4916,0.0,0.0,0.0,0.0,0.3948,1.0,0.81844,0.72793
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,82,background system pressure,0.11588,0.671,0.4916,0.0,0.0,0.0,0.0,0.3948,1.0,0.81844,0.72793
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,83,background system pressure,0.11538,0.671,0.4916,0.0,0.0,0.0,0.0,0.3948,1.0,0.81844,0.72793
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,84,Model failure and automation overreliance,0.8562,0.671,0.4916,4e-05,0.01169,0.36858,0.15289,0.33419,0.99735,0.78497,0.70986
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,85,background system pressure,0.11769,0.671,0.4916,0.0,0.0,0.0,0.0909,0.3948,1.0,0.81117,0.72248
AIS006,Surveillance-heavy AI resilience system,strong monitoring with weak rights safeguards and high public trust risk,86,background system pressure,0.11828,0.671,0.4916,0.0,0.0,0.0,0.02901,0.3948,1.0,0.81612,0.72619
