system_id,system,system_context,time,event,disturbance,intelligence_value,response_capacity,fragility_gap,maintenance_backlog,data_trust,operator_strain,equity_access,function,resilience_score
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,34,Flooding and transport disruption,0.7414,0.8814,0.848,0.0674,0.0,0.9736,0.06997,0.73289,1.0,0.90108
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,35,background infrastructure pressure,0.08876,0.87533,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.917
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,36,background infrastructure pressure,0.08783,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,37,background infrastructure pressure,0.08958,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,38,background infrastructure pressure,0.08817,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,39,background infrastructure pressure,0.08991,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,40,background infrastructure pressure,0.08849,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,41,background infrastructure pressure,0.0902,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,42,background infrastructure pressure,0.09084,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,43,background infrastructure pressure,0.09061,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,44,background infrastructure pressure,0.09113,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,45,background infrastructure pressure,0.09209,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,46,Sensor data corruption,0.6574,0.8814,0.848,0.0,0.0,0.9342,0.02601,0.75538,1.0,0.903
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,47,background infrastructure pressure,0.09294,0.86627,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91573
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,48,background infrastructure pressure,0.09147,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,49,background infrastructure pressure,0.09256,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,50,background infrastructure pressure,0.09184,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,51,background infrastructure pressure,0.09292,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,52,background infrastructure pressure,0.09274,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,53,background infrastructure pressure,0.09311,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,54,background infrastructure pressure,0.09446,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,55,background infrastructure pressure,0.09361,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,56,background infrastructure pressure,0.0941,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,57,background infrastructure pressure,0.09412,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,58,Maintenance backlog failure,0.7072,0.8814,0.848,0.012,0.0,0.9778,0.04364,0.74923,1.0,0.90591
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,59,background infrastructure pressure,0.09655,0.87629,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91714
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,60,background infrastructure pressure,0.09564,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,61,background infrastructure pressure,0.09559,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,62,background infrastructure pressure,0.09714,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,63,background infrastructure pressure,0.09768,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,64,background infrastructure pressure,0.09783,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,65,background infrastructure pressure,0.09798,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,66,background infrastructure pressure,0.09829,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,67,background infrastructure pressure,0.09903,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,68,background infrastructure pressure,0.09846,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,69,background infrastructure pressure,0.09997,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,70,background infrastructure pressure,0.09998,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,71,background infrastructure pressure,0.10067,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,72,Communications and cloud outage,0.737,0.8814,0.848,0.1026,0.0,0.9302,0.08349,0.73527,1.0,0.89494
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,73,background infrastructure pressure,0.10141,0.86535,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.9156
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,74,background infrastructure pressure,0.10164,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,75,background infrastructure pressure,0.10127,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,76,background infrastructure pressure,0.10161,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,77,background infrastructure pressure,0.10241,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,78,background infrastructure pressure,0.1024,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,79,background infrastructure pressure,0.10153,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,80,background infrastructure pressure,0.10382,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,81,background infrastructure pressure,0.10257,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,82,background infrastructure pressure,0.10354,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,83,background infrastructure pressure,0.1038,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,84,background infrastructure pressure,0.10335,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,85,background infrastructure pressure,0.10475,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,86,Compound infrastructure disruption,0.9028,0.8814,0.848,0.2888,0.00423,0.9086,0.13874,0.70012,1.0,0.88273
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,87,background infrastructure pressure,0.10544,0.86038,0.848,0.0,0.0,1.0,0.01136,0.793,1.0,0.91379
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,88,background infrastructure pressure,0.10627,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,89,background infrastructure pressure,0.10616,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,90,background infrastructure pressure,0.10582,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,91,background infrastructure pressure,0.10673,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,92,background infrastructure pressure,0.10793,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,93,background infrastructure pressure,0.10756,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,94,background infrastructure pressure,0.10835,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS005,Balanced intelligent infrastructure system,strong monitoring maintenance security redundancy governance equity and ecology,95,background infrastructure pressure,0.10685,0.8814,0.848,0.0,0.0,1.0,0.0,0.7938,1.0,0.91785
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,0,background infrastructure pressure,0.07693,0.6806,0.6018,0.0,0.52621,0.9268,0.5857,0.4694,0.97631,0.6675
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,1,background infrastructure pressure,0.0761,0.69596,0.6018,0.0,0.49245,0.9936,0.54823,0.47202,1.0,0.68899
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,2,background infrastructure pressure,0.07741,0.71133,0.6018,0.0,0.45877,1.0,0.50793,0.47484,1.0,0.69925
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,3,background infrastructure pressure,0.0781,0.7128,0.6018,0.0,0.42517,1.0,0.46471,0.47787,1.0,0.70707
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,4,background infrastructure pressure,0.07703,0.7128,0.6018,0.0,0.39159,1.0,0.41831,0.48112,1.0,0.71499
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,5,background infrastructure pressure,0.07837,0.7128,0.6018,0.0,0.3581,1.0,0.3691,0.48456,1.0,0.72318
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,6,background infrastructure pressure,0.07775,0.7128,0.6018,0.0,0.32465,1.0,0.31678,0.48823,1.0,0.73167
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,7,background infrastructure pressure,0.07771,0.7128,0.6018,0.0,0.29126,1.0,0.26145,0.4921,1.0,0.74046
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,8,background infrastructure pressure,0.07845,0.7128,0.6018,0.0,0.25793,1.0,0.20323,0.49617,1.0,0.74952
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,9,background infrastructure pressure,0.07967,0.7128,0.6018,0.0,0.22469,1.0,0.1422,0.50045,1.0,0.75885
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,10,Extreme heat and demand surge,0.6538,0.7128,0.6018,0.24377,0.23826,0.9694,0.276,0.41806,1.0,0.73189
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,11,background infrastructure pressure,0.07901,0.70576,0.6018,0.0,0.20511,1.0,0.21311,0.49548,1.0,0.75284
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,12,background infrastructure pressure,0.08047,0.7128,0.6018,0.0,0.17205,1.0,0.14747,0.50008,1.0,0.76359
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,13,background infrastructure pressure,0.08013,0.7128,0.6018,0.0,0.13904,1.0,0.0788,0.50488,1.0,0.77365
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,14,background infrastructure pressure,0.08006,0.7128,0.6018,0.0,0.10607,1.0,0.00716,0.5099,1.0,0.784
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,15,background infrastructure pressure,0.08097,0.7128,0.6018,0.0,0.07319,1.0,0.0,0.5104,1.0,0.78799
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,16,background infrastructure pressure,0.08121,0.7128,0.6018,0.0,0.04036,1.0,0.0,0.5104,1.0,0.79127
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,17,background infrastructure pressure,0.08171,0.7128,0.6018,0.0,0.0076,1.0,0.0,0.5104,1.0,0.79455
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,18,background infrastructure pressure,0.08297,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,19,background infrastructure pressure,0.08339,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,20,background infrastructure pressure,0.0822,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,21,background infrastructure pressure,0.08421,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,22,Cyber-physical intrusion attempt,0.7126,0.7128,0.6018,0.3292,0.00242,0.9084,0.1413,0.4265,1.0,0.76129
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,23,background infrastructure pressure,0.08405,0.69173,0.6018,0.0,0.0,0.9752,0.06071,0.50615,1.0,0.78341
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,24,background infrastructure pressure,0.08515,0.7071,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79451
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,25,background infrastructure pressure,0.08517,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,26,background infrastructure pressure,0.08487,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,27,background infrastructure pressure,0.0846,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,28,background infrastructure pressure,0.08642,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,29,background infrastructure pressure,0.08691,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,30,background infrastructure pressure,0.08642,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,31,background infrastructure pressure,0.08564,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,32,background infrastructure pressure,0.08753,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,33,background infrastructure pressure,0.08774,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,34,Flooding and transport disruption,0.7414,0.7128,0.6018,0.3136,0.01787,0.9438,0.15359,0.41655,1.0,0.76169
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,35,background infrastructure pressure,0.08866,0.69987,0.6018,0.0,0.0,1.0,0.07369,0.50524,1.0,0.78625
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,36,background infrastructure pressure,0.08921,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,37,background infrastructure pressure,0.08954,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,38,background infrastructure pressure,0.08935,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,39,background infrastructure pressure,0.08893,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,40,background infrastructure pressure,0.08957,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,41,background infrastructure pressure,0.08985,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,42,background infrastructure pressure,0.09074,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,43,background infrastructure pressure,0.09078,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,44,background infrastructure pressure,0.09156,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,45,background infrastructure pressure,0.09121,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,46,Sensor data corruption,0.6574,0.7128,0.6018,0.2144,0.00102,0.9044,0.10397,0.44294,1.0,0.76628
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,47,background infrastructure pressure,0.09204,0.69081,0.6018,0.0,0.0,0.9712,0.02458,0.50868,1.0,0.78636
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,48,background infrastructure pressure,0.0932,0.70618,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79438
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,49,background infrastructure pressure,0.09316,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,50,background infrastructure pressure,0.0938,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,51,background infrastructure pressure,0.09362,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,52,background infrastructure pressure,0.09269,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,53,background infrastructure pressure,0.09368,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,54,background infrastructure pressure,0.09373,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,55,background infrastructure pressure,0.094,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,56,background infrastructure pressure,0.09404,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,57,background infrastructure pressure,0.09434,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,58,Maintenance backlog failure,0.7072,0.7128,0.6018,0.2582,0.01249,0.948,0.12677,0.43292,1.0,0.76711
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,59,background infrastructure pressure,0.09582,0.70084,0.6018,0.0,0.0,1.0,0.04794,0.50704,1.0,0.78892
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,60,background infrastructure pressure,0.09682,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,61,background infrastructure pressure,0.09734,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,62,background infrastructure pressure,0.0979,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,63,background infrastructure pressure,0.09739,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,64,background infrastructure pressure,0.09647,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,65,background infrastructure pressure,0.0972,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,66,background infrastructure pressure,0.09724,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,67,background infrastructure pressure,0.09935,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,68,background infrastructure pressure,0.09848,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,69,background infrastructure pressure,0.09971,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,70,background infrastructure pressure,0.09944,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,71,background infrastructure pressure,0.10007,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,72,Communications and cloud outage,0.737,0.7128,0.6018,0.3488,0.00513,0.9004,0.16596,0.41902,1.0,0.75694
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,73,background infrastructure pressure,0.10133,0.68989,0.6018,0.0,0.0,0.9672,0.08795,0.50424,1.0,0.77951
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,74,background infrastructure pressure,0.10124,0.70526,0.6018,0.0,0.0,1.0,0.00994,0.5097,1.0,0.79328
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,75,background infrastructure pressure,0.10029,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,76,background infrastructure pressure,0.10186,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,77,background infrastructure pressure,0.10158,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,78,background infrastructure pressure,0.10328,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,79,background infrastructure pressure,0.10205,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,80,background infrastructure pressure,0.10233,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,81,background infrastructure pressure,0.10416,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
