ecosystem_id,ecosystem_type,scenario_id,scenario_name,time_step,disturbance,ecological_resilience_margin,threshold_flag
E007,Dryland Shrub-Grass Mosaic,D002,Repeated climate stress,84,1.1266,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D002,Repeated climate stress,85,0.5497,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D002,Repeated climate stress,86,0.5531,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D002,Repeated climate stress,87,0.5566,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D002,Repeated climate stress,88,0.5601,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D002,Repeated climate stress,89,0.5637,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D002,Repeated climate stress,90,1.1472,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D002,Repeated climate stress,91,0.5705,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D002,Repeated climate stress,92,0.5736,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D002,Repeated climate stress,93,0.5765,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D002,Repeated climate stress,94,0.579,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D002,Repeated climate stress,95,0.5811,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D002,Repeated climate stress,96,1.1628,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,1,0.7436,0.7874,viable margin
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,2,0.747,0.7545,viable margin
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,3,0.7504,0.7215,viable margin
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,4,0.7535,0.6882,viable margin
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,5,0.7564,0.6548,viable margin
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,6,0.7589,0.6213,viable margin
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,7,0.761,0.5876,viable margin
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,8,1.5227,0.5074,viable margin
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,9,0.764,0.4735,viable margin
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,10,0.7647,0.4396,viable margin
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,11,0.765,0.4056,viable margin
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,12,0.7647,0.3717,viable margin
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,13,0.764,0.3378,viable margin
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,14,0.7627,0.3041,viable margin
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,15,0.761,0.2704,viable margin
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,16,1.5189,0.1904,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,17,0.7564,0.157,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,18,0.7535,0.1238,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,19,0.7504,0.0907,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,20,0.747,0.0579,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,21,0.7435,0.0252,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,22,0.74,-0.0072,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,23,0.7364,-0.0394,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,24,1.4929,-0.1177,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,25,0.7296,-0.1495,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,26,0.7265,-0.1811,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,27,0.7236,-0.2125,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,28,0.7211,-0.2438,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,29,0.7189,-0.2749,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,30,0.7172,-0.3059,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,31,0.716,-0.3369,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,32,1.4752,-0.4142,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,33,0.715,-0.445,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,34,0.7153,-0.4759,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,35,0.716,-0.5069,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,36,0.7173,-0.5379,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,37,0.719,-0.569,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,38,0.7211,-0.6003,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,39,0.7237,-0.6317,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,40,1.4865,-0.7097,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,41,0.7297,-0.7415,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,42,0.733,-0.7735,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,43,0.7365,-0.8057,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,44,0.7401,-0.8381,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,45,0.7436,-0.8707,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,46,0.7471,-0.9036,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,47,0.7504,-0.9366,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,48,1.5136,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,49,0.7564,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,50,0.7589,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,51,0.7611,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,52,0.7628,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,53,0.764,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,54,0.7648,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,55,0.765,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,56,1.5247,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,57,0.764,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,58,0.7627,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,59,0.761,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,60,0.7588,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,61,0.7563,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,62,0.7534,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,63,0.7503,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,64,1.507,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,65,0.7435,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,66,0.7399,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,67,0.7363,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,68,0.7329,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,69,0.7295,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,70,0.7264,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,71,0.7236,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,72,1.481,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,73,0.7189,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,74,0.7172,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,75,0.716,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,76,0.7152,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,77,0.715,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,78,0.7153,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,79,0.716,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,80,1.4773,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,81,0.719,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,82,0.7212,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,83,0.7237,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,84,0.7266,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,85,0.7297,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,86,0.7331,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,87,0.7366,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,88,1.5001,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,89,0.7437,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,90,0.7472,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,91,0.7505,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,92,0.7536,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,93,0.7565,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,94,0.759,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,95,0.7611,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D003,Compound ecological pressure,96,1.5228,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,1,0.5036,0.8023,viable margin
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,2,0.507,0.7843,viable margin
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,3,0.5104,0.7662,viable margin
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,4,0.5135,0.7478,viable margin
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,5,0.5164,0.7293,viable margin
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,6,0.5189,0.7106,viable margin
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,7,0.521,0.6918,viable margin
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,8,0.5227,0.6729,viable margin
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,9,0.524,0.6539,viable margin
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,10,0.5247,0.6349,viable margin
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,11,0.525,0.6159,viable margin
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,12,1.1447,0.559,viable margin
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,13,0.524,0.54,viable margin
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,14,0.5227,0.5211,viable margin
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,15,0.521,0.5023,viable margin
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,16,0.5189,0.4836,viable margin
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,17,0.5164,0.4651,viable margin
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,18,0.5135,0.4468,viable margin
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,19,0.5104,0.4286,viable margin
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,20,0.507,0.4107,viable margin
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,21,0.5035,0.3929,viable margin
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,22,0.5,0.3754,viable margin
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,23,0.4964,0.3581,viable margin
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,24,1.1129,0.3032,viable margin
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,25,0.4896,0.2863,viable margin
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,26,0.4865,0.2696,viable margin
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,27,0.4836,0.2531,viable margin
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,28,0.4811,0.2367,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,29,0.4789,0.2205,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,30,0.4772,0.2043,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,31,0.476,0.1883,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,32,0.4752,0.1723,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,33,0.475,0.1563,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,34,0.4753,0.1403,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,35,0.476,0.1242,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,36,1.0973,0.0702,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,37,0.479,0.054,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,38,0.4811,0.0376,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,39,0.4837,0.0211,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,40,0.4865,0.0044,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,41,0.4897,-0.0125,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,42,0.493,-0.0296,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,43,0.4965,-0.0469,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,44,0.5001,-0.0644,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,45,0.5036,-0.0821,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,46,0.5071,-0.1001,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,47,0.5104,-0.1182,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,48,1.1336,-0.1744,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,49,0.5164,-0.193,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,50,0.5189,-0.2116,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,51,0.5211,-0.2304,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,52,0.5228,-0.2494,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,53,0.524,-0.2683,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,54,0.5248,-0.2874,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,55,0.525,-0.3064,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,56,0.5247,-0.3254,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,57,0.524,-0.3444,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,58,0.5227,-0.3633,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,59,0.521,-0.3821,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,60,1.1388,-0.4386,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,61,0.5163,-0.4572,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,62,0.5134,-0.4755,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,63,0.5103,-0.4936,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,64,0.507,-0.5116,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,65,0.5035,-0.5293,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,66,0.4999,-0.5468,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,67,0.4963,-0.5641,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,68,0.4929,-0.5812,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,69,0.4895,-0.5981,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,70,0.4864,-0.6148,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,71,0.4836,-0.6313,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,72,1.101,-0.6855,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,73,0.4789,-0.7017,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,74,0.4772,-0.7179,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,75,0.476,-0.7339,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,76,0.4752,-0.7499,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,77,0.475,-0.7659,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,78,0.4753,-0.7819,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,79,0.476,-0.798,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,80,0.4773,-0.8141,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,81,0.479,-0.8304,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,82,0.4812,-0.8467,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,83,0.4837,-0.8633,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,84,1.1066,-0.9178,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,85,0.4897,-0.9347,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,86,0.4931,-0.9518,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,87,0.4966,-0.9691,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,88,0.5001,-0.9866,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,89,0.5037,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,90,0.5072,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,91,0.5105,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,92,0.5136,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,93,0.5165,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,94,0.519,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,95,0.5211,-1.0,threshold risk
E007,Dryland Shrub-Grass Mosaic,D004,Slow threshold erosion,96,1.1428,-1.0,threshold risk
E008,Mangrove System,D001,Moderate natural disturbance,1,0.3236,1.1634,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,2,0.327,1.1646,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,3,0.3304,1.1656,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,4,0.3335,1.1664,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,5,0.5764,1.1534,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,6,0.3389,1.1539,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,7,0.341,1.1543,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,8,0.3427,1.1546,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,9,0.344,1.1548,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,10,0.5847,1.1414,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,11,0.345,1.1416,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,12,0.3447,1.1418,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,13,0.344,1.142,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,14,0.3427,1.1423,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,15,0.581,1.1291,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,16,0.3389,1.1296,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,17,0.3364,1.1302,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,18,0.3335,1.1311,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,19,0.3304,1.1321,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,20,0.567,1.1196,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,21,0.3235,1.121,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,22,0.32,1.1226,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,23,0.3164,1.1244,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,24,0.3129,1.1264,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,25,0.5496,1.1149,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,26,0.3065,1.1173,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,27,0.3036,1.1198,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,28,0.3011,1.1225,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,29,0.2989,1.1252,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,30,0.5372,1.1145,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,31,0.296,1.1174,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,32,0.2952,1.1204,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,33,0.295,1.1234,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,34,0.2953,1.1264,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,35,0.536,1.1158,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,36,0.2973,1.1186,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,37,0.299,1.1214,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,38,0.3011,1.124,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,39,0.3037,1.1265,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,40,0.5465,1.1153,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,41,0.3097,1.1175,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,42,0.313,1.1194,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,43,0.3165,1.1212,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,44,0.3201,1.1228,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,45,0.5636,1.1106,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,46,0.3271,1.1118,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,47,0.3304,1.1127,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,48,0.3336,1.1136,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,49,0.3364,1.1142,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,50,0.5789,1.1011,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,51,0.3411,1.1015,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,52,0.3428,1.1018,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,53,0.344,1.102,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,54,0.3448,1.1022,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,55,0.585,1.0888,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,56,0.3447,1.0889,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,57,0.344,1.0892,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,58,0.3427,1.0895,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,59,0.341,1.0899,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,60,0.5788,1.0768,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,61,0.3363,1.0774,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,62,0.3334,1.0782,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,63,0.3303,1.0792,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,64,0.327,1.0804,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,65,0.5635,1.0682,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,66,0.3199,1.0698,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,67,0.3163,1.0716,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,68,0.3129,1.0736,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,69,0.3095,1.0758,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,70,0.5464,1.0645,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,71,0.3036,1.067,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,72,0.301,1.0697,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,73,0.2989,1.0725,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,74,0.2972,1.0753,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,75,0.536,1.0647,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,76,0.2952,1.0677,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,77,0.295,1.0707,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,78,0.2953,1.0736,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,79,0.296,1.0766,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,80,0.5373,1.0658,viable margin
E008,Mangrove System,D001,Moderate natural disturbance,81,0.299,1.0686,viable margin
