system_id,system_type,scenario_id,scenario_name,time_step,resilience_margin,threshold_flag
S005,Distributed Energy Network,D002,Repeated climate stress,58,0.0023,threshold risk
S005,Distributed Energy Network,D002,Repeated climate stress,59,-0.0148,threshold risk
S005,Distributed Energy Network,D002,Repeated climate stress,60,-0.0318,threshold risk
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,1,1.056,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,2,1.032,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,3,1.008,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,4,0.9841,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,5,0.9601,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,6,0.9361,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,7,0.9121,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,8,0.8881,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,9,0.8641,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,10,0.8401,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,11,0.8161,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,12,0.7662,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,13,0.7422,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,14,0.7182,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,15,0.6942,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,16,0.6702,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,17,0.6462,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,18,0.6223,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,19,0.5983,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,20,0.5743,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,21,0.5503,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,22,0.5263,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,23,0.5023,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,24,0.4524,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,25,0.4284,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,26,0.4044,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,27,0.3804,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,28,0.3564,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,29,0.3324,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,30,0.3084,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,31,0.2845,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,32,0.2605,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,33,0.2365,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,34,0.2125,viable margin
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,35,0.1885,threshold risk
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,36,0.1385,threshold risk
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,37,0.1146,threshold risk
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,38,0.0906,threshold risk
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,39,0.0666,threshold risk
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,40,0.0426,threshold risk
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,41,0.0186,threshold risk
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,42,-0.0054,threshold risk
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,43,-0.0294,threshold risk
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,44,-0.0534,threshold risk
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,45,-0.0773,threshold risk
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,46,-0.1013,threshold risk
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,47,-0.1253,threshold risk
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,48,-0.1753,threshold risk
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,49,-0.1993,threshold risk
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,50,-0.2233,threshold risk
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,51,-0.2472,threshold risk
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,52,-0.2712,threshold risk
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,53,-0.2952,threshold risk
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,54,-0.3192,threshold risk
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,55,-0.3432,threshold risk
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,56,-0.3672,threshold risk
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,57,-0.3912,threshold risk
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,58,-0.4151,threshold risk
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,59,-0.4391,threshold risk
S005,Distributed Energy Network,D003,Compound infrastructure-ecosystem shock,60,-0.4631,threshold risk
S005,Distributed Energy Network,D004,Slow threshold erosion,1,1.0668,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,2,1.0537,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,3,1.0405,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,4,1.0273,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,5,1.0142,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,6,1.001,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,7,0.9878,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,8,0.9746,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,9,0.9615,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,10,0.9483,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,11,0.9351,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,12,0.9065,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,13,0.8934,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,14,0.8802,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,15,0.867,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,16,0.8539,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,17,0.8407,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,18,0.8275,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,19,0.8143,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,20,0.8012,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,21,0.788,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,22,0.7748,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,23,0.7617,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,24,0.7331,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,25,0.7199,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,26,0.7067,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,27,0.6935,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,28,0.6804,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,29,0.6672,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,30,0.654,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,31,0.6409,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,32,0.6277,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,33,0.6145,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,34,0.6014,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,35,0.5882,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,36,0.5596,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,37,0.5464,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,38,0.5332,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,39,0.5201,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,40,0.5069,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,41,0.4937,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,42,0.4806,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,43,0.4674,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,44,0.4542,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,45,0.4411,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,46,0.4279,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,47,0.4147,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,48,0.3861,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,49,0.3729,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,50,0.3598,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,51,0.3466,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,52,0.3334,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,53,0.3203,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,54,0.3071,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,55,0.2939,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,56,0.2808,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,57,0.2676,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,58,0.2544,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,59,0.2413,viable margin
S005,Distributed Energy Network,D004,Slow threshold erosion,60,0.2281,viable margin
S006,Community Health System,D001,Short operational outage,1,1.0558,viable margin
S006,Community Health System,D001,Short operational outage,2,1.0566,viable margin
S006,Community Health System,D001,Short operational outage,3,1.0574,viable margin
S006,Community Health System,D001,Short operational outage,4,1.0582,viable margin
S006,Community Health System,D001,Short operational outage,5,1.059,viable margin
S006,Community Health System,D001,Short operational outage,6,1.0598,viable margin
S006,Community Health System,D001,Short operational outage,7,1.0606,viable margin
S006,Community Health System,D001,Short operational outage,8,1.0614,viable margin
S006,Community Health System,D001,Short operational outage,9,1.0622,viable margin
S006,Community Health System,D001,Short operational outage,10,1.0631,viable margin
S006,Community Health System,D001,Short operational outage,11,1.0639,viable margin
S006,Community Health System,D001,Short operational outage,12,1.0539,viable margin
S006,Community Health System,D001,Short operational outage,13,1.0547,viable margin
S006,Community Health System,D001,Short operational outage,14,1.0555,viable margin
S006,Community Health System,D001,Short operational outage,15,1.0563,viable margin
S006,Community Health System,D001,Short operational outage,16,1.0571,viable margin
S006,Community Health System,D001,Short operational outage,17,1.0579,viable margin
S006,Community Health System,D001,Short operational outage,18,1.0587,viable margin
S006,Community Health System,D001,Short operational outage,19,1.0596,viable margin
S006,Community Health System,D001,Short operational outage,20,1.0604,viable margin
S006,Community Health System,D001,Short operational outage,21,1.0612,viable margin
S006,Community Health System,D001,Short operational outage,22,1.062,viable margin
S006,Community Health System,D001,Short operational outage,23,1.0628,viable margin
S006,Community Health System,D001,Short operational outage,24,1.0528,viable margin
S006,Community Health System,D001,Short operational outage,25,1.0536,viable margin
S006,Community Health System,D001,Short operational outage,26,1.0544,viable margin
S006,Community Health System,D001,Short operational outage,27,1.0552,viable margin
S006,Community Health System,D001,Short operational outage,28,1.0561,viable margin
S006,Community Health System,D001,Short operational outage,29,1.0569,viable margin
S006,Community Health System,D001,Short operational outage,30,1.0577,viable margin
S006,Community Health System,D001,Short operational outage,31,1.0585,viable margin
S006,Community Health System,D001,Short operational outage,32,1.0593,viable margin
S006,Community Health System,D001,Short operational outage,33,1.0601,viable margin
S006,Community Health System,D001,Short operational outage,34,1.0609,viable margin
S006,Community Health System,D001,Short operational outage,35,1.0617,viable margin
S006,Community Health System,D001,Short operational outage,36,1.0517,viable margin
S006,Community Health System,D001,Short operational outage,37,1.0525,viable margin
S006,Community Health System,D001,Short operational outage,38,1.0534,viable margin
S006,Community Health System,D001,Short operational outage,39,1.0542,viable margin
S006,Community Health System,D001,Short operational outage,40,1.055,viable margin
S006,Community Health System,D001,Short operational outage,41,1.0558,viable margin
S006,Community Health System,D001,Short operational outage,42,1.0566,viable margin
S006,Community Health System,D001,Short operational outage,43,1.0574,viable margin
S006,Community Health System,D001,Short operational outage,44,1.0582,viable margin
S006,Community Health System,D001,Short operational outage,45,1.059,viable margin
S006,Community Health System,D001,Short operational outage,46,1.0598,viable margin
S006,Community Health System,D001,Short operational outage,47,1.0606,viable margin
S006,Community Health System,D001,Short operational outage,48,1.0507,viable margin
S006,Community Health System,D001,Short operational outage,49,1.0515,viable margin
S006,Community Health System,D001,Short operational outage,50,1.0523,viable margin
S006,Community Health System,D001,Short operational outage,51,1.0531,viable margin
S006,Community Health System,D001,Short operational outage,52,1.0539,viable margin
S006,Community Health System,D001,Short operational outage,53,1.0547,viable margin
S006,Community Health System,D001,Short operational outage,54,1.0555,viable margin
S006,Community Health System,D001,Short operational outage,55,1.0563,viable margin
S006,Community Health System,D001,Short operational outage,56,1.0571,viable margin
S006,Community Health System,D001,Short operational outage,57,1.0579,viable margin
S006,Community Health System,D001,Short operational outage,58,1.0587,viable margin
S006,Community Health System,D001,Short operational outage,59,1.0595,viable margin
S006,Community Health System,D001,Short operational outage,60,1.0603,viable margin
S006,Community Health System,D002,Repeated climate stress,1,1.0345,viable margin
S006,Community Health System,D002,Repeated climate stress,2,1.014,viable margin
S006,Community Health System,D002,Repeated climate stress,3,0.9934,viable margin
S006,Community Health System,D002,Repeated climate stress,4,0.9729,viable margin
S006,Community Health System,D002,Repeated climate stress,5,0.9524,viable margin
S006,Community Health System,D002,Repeated climate stress,6,0.9319,viable margin
S006,Community Health System,D002,Repeated climate stress,7,0.9114,viable margin
S006,Community Health System,D002,Repeated climate stress,8,0.8909,viable margin
S006,Community Health System,D002,Repeated climate stress,9,0.8703,viable margin
S006,Community Health System,D002,Repeated climate stress,10,0.8498,viable margin
S006,Community Health System,D002,Repeated climate stress,11,0.8293,viable margin
S006,Community Health System,D002,Repeated climate stress,12,0.7866,viable margin
S006,Community Health System,D002,Repeated climate stress,13,0.766,viable margin
S006,Community Health System,D002,Repeated climate stress,14,0.7455,viable margin
S006,Community Health System,D002,Repeated climate stress,15,0.725,viable margin
S006,Community Health System,D002,Repeated climate stress,16,0.7045,viable margin
S006,Community Health System,D002,Repeated climate stress,17,0.684,viable margin
S006,Community Health System,D002,Repeated climate stress,18,0.6635,viable margin
S006,Community Health System,D002,Repeated climate stress,19,0.6429,viable margin
S006,Community Health System,D002,Repeated climate stress,20,0.6224,viable margin
S006,Community Health System,D002,Repeated climate stress,21,0.6019,viable margin
S006,Community Health System,D002,Repeated climate stress,22,0.5814,viable margin
S006,Community Health System,D002,Repeated climate stress,23,0.5609,viable margin
S006,Community Health System,D002,Repeated climate stress,24,0.5181,viable margin
S006,Community Health System,D002,Repeated climate stress,25,0.4976,viable margin
S006,Community Health System,D002,Repeated climate stress,26,0.4771,viable margin
S006,Community Health System,D002,Repeated climate stress,27,0.4566,viable margin
S006,Community Health System,D002,Repeated climate stress,28,0.4361,viable margin
S006,Community Health System,D002,Repeated climate stress,29,0.4155,viable margin
S006,Community Health System,D002,Repeated climate stress,30,0.395,viable margin
S006,Community Health System,D002,Repeated climate stress,31,0.3745,viable margin
S006,Community Health System,D002,Repeated climate stress,32,0.354,viable margin
S006,Community Health System,D002,Repeated climate stress,33,0.3335,viable margin
S006,Community Health System,D002,Repeated climate stress,34,0.3129,viable margin
S006,Community Health System,D002,Repeated climate stress,35,0.2924,viable margin
S006,Community Health System,D002,Repeated climate stress,36,0.2497,viable margin
S006,Community Health System,D002,Repeated climate stress,37,0.2292,viable margin
S006,Community Health System,D002,Repeated climate stress,38,0.2087,viable margin
S006,Community Health System,D002,Repeated climate stress,39,0.1881,threshold risk
S006,Community Health System,D002,Repeated climate stress,40,0.1676,threshold risk
S006,Community Health System,D002,Repeated climate stress,41,0.1471,threshold risk
S006,Community Health System,D002,Repeated climate stress,42,0.1266,threshold risk
S006,Community Health System,D002,Repeated climate stress,43,0.1061,threshold risk
S006,Community Health System,D002,Repeated climate stress,44,0.0855,threshold risk
S006,Community Health System,D002,Repeated climate stress,45,0.065,threshold risk
S006,Community Health System,D002,Repeated climate stress,46,0.0445,threshold risk
S006,Community Health System,D002,Repeated climate stress,47,0.024,threshold risk
S006,Community Health System,D002,Repeated climate stress,48,-0.0187,threshold risk
S006,Community Health System,D002,Repeated climate stress,49,-0.0393,threshold risk
S006,Community Health System,D002,Repeated climate stress,50,-0.0598,threshold risk
S006,Community Health System,D002,Repeated climate stress,51,-0.0803,threshold risk
S006,Community Health System,D002,Repeated climate stress,52,-0.1008,threshold risk
S006,Community Health System,D002,Repeated climate stress,53,-0.1213,threshold risk
S006,Community Health System,D002,Repeated climate stress,54,-0.1419,threshold risk
S006,Community Health System,D002,Repeated climate stress,55,-0.1624,threshold risk
S006,Community Health System,D002,Repeated climate stress,56,-0.1829,threshold risk
S006,Community Health System,D002,Repeated climate stress,57,-0.2034,threshold risk
S006,Community Health System,D002,Repeated climate stress,58,-0.2239,threshold risk
S006,Community Health System,D002,Repeated climate stress,59,-0.2444,threshold risk
S006,Community Health System,D002,Repeated climate stress,60,-0.265,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,1,1.0267,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,2,0.9984,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,3,0.9702,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,4,0.9419,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,5,0.9136,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,6,0.8853,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,7,0.8571,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,8,0.8288,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,9,0.8005,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,10,0.7722,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,11,0.744,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,12,0.6892,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,13,0.6609,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,14,0.6326,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,15,0.6043,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,16,0.576,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,17,0.5478,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,18,0.5195,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,19,0.4912,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,20,0.4629,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,21,0.4347,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,22,0.4064,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,23,0.3781,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,24,0.3233,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,25,0.295,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,26,0.2668,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,27,0.2385,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,28,0.2102,viable margin
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,29,0.1819,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,30,0.1536,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,31,0.1254,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,32,0.0971,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,33,0.0688,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,34,0.0405,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,35,0.0123,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,36,-0.0425,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,37,-0.0708,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,38,-0.0991,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,39,-0.1274,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,40,-0.1556,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,41,-0.1839,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,42,-0.2122,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,43,-0.2405,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,44,-0.2688,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,45,-0.297,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,46,-0.3253,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,47,-0.3536,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,48,-0.4084,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,49,-0.4367,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,50,-0.4649,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,51,-0.4932,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,52,-0.5215,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,53,-0.5498,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,54,-0.578,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,55,-0.6063,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,56,-0.6346,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,57,-0.6629,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,58,-0.6911,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,59,-0.7194,threshold risk
S006,Community Health System,D003,Compound infrastructure-ecosystem shock,60,-0.7477,threshold risk
S006,Community Health System,D004,Slow threshold erosion,1,1.039,viable margin
S006,Community Health System,D004,Slow threshold erosion,2,1.023,viable margin
S006,Community Health System,D004,Slow threshold erosion,3,1.0069,viable margin
S006,Community Health System,D004,Slow threshold erosion,4,0.9909,viable margin
S006,Community Health System,D004,Slow threshold erosion,5,0.9749,viable margin
S006,Community Health System,D004,Slow threshold erosion,6,0.9589,viable margin
S006,Community Health System,D004,Slow threshold erosion,7,0.9429,viable margin
S006,Community Health System,D004,Slow threshold erosion,8,0.9268,viable margin
S006,Community Health System,D004,Slow threshold erosion,9,0.9108,viable margin
S006,Community Health System,D004,Slow threshold erosion,10,0.8948,viable margin
S006,Community Health System,D004,Slow threshold erosion,11,0.8788,viable margin
S006,Community Health System,D004,Slow threshold erosion,12,0.847,viable margin
S006,Community Health System,D004,Slow threshold erosion,13,0.831,viable margin
S006,Community Health System,D004,Slow threshold erosion,14,0.8149,viable margin
S006,Community Health System,D004,Slow threshold erosion,15,0.7989,viable margin
S006,Community Health System,D004,Slow threshold erosion,16,0.7829,viable margin
S006,Community Health System,D004,Slow threshold erosion,17,0.7669,viable margin
S006,Community Health System,D004,Slow threshold erosion,18,0.7509,viable margin
S006,Community Health System,D004,Slow threshold erosion,19,0.7348,viable margin
S006,Community Health System,D004,Slow threshold erosion,20,0.7188,viable margin
S006,Community Health System,D004,Slow threshold erosion,21,0.7028,viable margin
S006,Community Health System,D004,Slow threshold erosion,22,0.6868,viable margin
S006,Community Health System,D004,Slow threshold erosion,23,0.6708,viable margin
S006,Community Health System,D004,Slow threshold erosion,24,0.639,viable margin
S006,Community Health System,D004,Slow threshold erosion,25,0.623,viable margin
S006,Community Health System,D004,Slow threshold erosion,26,0.6069,viable margin
S006,Community Health System,D004,Slow threshold erosion,27,0.5909,viable margin
S006,Community Health System,D004,Slow threshold erosion,28,0.5749,viable margin
S006,Community Health System,D004,Slow threshold erosion,29,0.5589,viable margin
S006,Community Health System,D004,Slow threshold erosion,30,0.5428,viable margin
S006,Community Health System,D004,Slow threshold erosion,31,0.5268,viable margin
S006,Community Health System,D004,Slow threshold erosion,32,0.5108,viable margin
S006,Community Health System,D004,Slow threshold erosion,33,0.4948,viable margin
S006,Community Health System,D004,Slow threshold erosion,34,0.4788,viable margin
S006,Community Health System,D004,Slow threshold erosion,35,0.4627,viable margin
S006,Community Health System,D004,Slow threshold erosion,36,0.431,viable margin
S006,Community Health System,D004,Slow threshold erosion,37,0.4149,viable margin
S006,Community Health System,D004,Slow threshold erosion,38,0.3989,viable margin
S006,Community Health System,D004,Slow threshold erosion,39,0.3829,viable margin
S006,Community Health System,D004,Slow threshold erosion,40,0.3669,viable margin
S006,Community Health System,D004,Slow threshold erosion,41,0.3509,viable margin
S006,Community Health System,D004,Slow threshold erosion,42,0.3348,viable margin
S006,Community Health System,D004,Slow threshold erosion,43,0.3188,viable margin
S006,Community Health System,D004,Slow threshold erosion,44,0.3028,viable margin
S006,Community Health System,D004,Slow threshold erosion,45,0.2868,viable margin
S006,Community Health System,D004,Slow threshold erosion,46,0.2708,viable margin
S006,Community Health System,D004,Slow threshold erosion,47,0.2547,viable margin
S006,Community Health System,D004,Slow threshold erosion,48,0.2229,viable margin
S006,Community Health System,D004,Slow threshold erosion,49,0.2069,viable margin
S006,Community Health System,D004,Slow threshold erosion,50,0.1909,threshold risk
S006,Community Health System,D004,Slow threshold erosion,51,0.1749,threshold risk
S006,Community Health System,D004,Slow threshold erosion,52,0.1589,threshold risk
S006,Community Health System,D004,Slow threshold erosion,53,0.1428,threshold risk
S006,Community Health System,D004,Slow threshold erosion,54,0.1268,threshold risk
S006,Community Health System,D004,Slow threshold erosion,55,0.1108,threshold risk
S006,Community Health System,D004,Slow threshold erosion,56,0.0948,threshold risk
S006,Community Health System,D004,Slow threshold erosion,57,0.0788,threshold risk
S006,Community Health System,D004,Slow threshold erosion,58,0.0627,threshold risk
S006,Community Health System,D004,Slow threshold erosion,59,0.0467,threshold risk
S006,Community Health System,D004,Slow threshold erosion,60,0.0307,threshold risk
S007,Urban Flood System,D001,Short operational outage,1,0.8774,viable margin
S007,Urban Flood System,D001,Short operational outage,2,0.8747,viable margin
S007,Urban Flood System,D001,Short operational outage,3,0.8721,viable margin
S007,Urban Flood System,D001,Short operational outage,4,0.8694,viable margin
S007,Urban Flood System,D001,Short operational outage,5,0.8668,viable margin
S007,Urban Flood System,D001,Short operational outage,6,0.8641,viable margin
S007,Urban Flood System,D001,Short operational outage,7,0.8615,viable margin
S007,Urban Flood System,D001,Short operational outage,8,0.8588,viable margin
S007,Urban Flood System,D001,Short operational outage,9,0.8562,viable margin
S007,Urban Flood System,D001,Short operational outage,10,0.8535,viable margin
S007,Urban Flood System,D001,Short operational outage,11,0.8509,viable margin
S007,Urban Flood System,D001,Short operational outage,12,0.8373,viable margin
