system_id,system,system_context,time,event,disruption_load,fallback_capacity,recovery_capacity,fragility_gap,function,data_trust,security_posture,technical_debt,human_strain,ethical_adjusted_function,resilience_score
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,32,background technology pressure,0.10646,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,33,background technology pressure,0.10719,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,34,Data corruption and pipeline failure,0.7582,0.6512,0.6792,0.107,1.0,0.9218,0.9756,0.00309,0.09687,0.80425,0.78041
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,35,background technology pressure,0.10902,0.6508,0.66381,0.0,1.0,0.9753,1.0,0.0,0.03611,0.80911,0.78838
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,36,background technology pressure,0.10828,0.6512,0.67549,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.7934
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,37,background technology pressure,0.10997,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,38,background technology pressure,0.10879,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,39,background technology pressure,0.11048,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,40,background technology pressure,0.10928,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,41,background technology pressure,0.11094,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,42,background technology pressure,0.11162,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,43,background technology pressure,0.11151,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,44,background technology pressure,0.11209,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,45,background technology pressure,0.11305,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,46,Vendor API and platform disruption,0.705,0.6512,0.6792,0.0538,1.0,0.9758,0.9634,0.0001,0.07505,0.806,0.78605
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,47,background technology pressure,0.11403,0.65119,0.67008,0.0,1.0,1.0,1.0,0.0,0.01498,0.8108,0.79259
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,48,background technology pressure,0.1128,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,49,background technology pressure,0.11389,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,50,background technology pressure,0.11333,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,51,background technology pressure,0.11441,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,52,background technology pressure,0.11435,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,53,background technology pressure,0.11479,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,54,background technology pressure,0.11612,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,55,background technology pressure,0.11544,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,56,background technology pressure,0.11599,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,57,background technology pressure,0.1161,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,58,Technical-debt maintenance failure,0.7826,0.6512,0.6792,0.1314,1.0,0.9638,0.9712,0.00767,0.11021,0.80318,0.78497
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,59,background technology pressure,0.11852,0.6502,0.66945,0.0,1.0,1.0,1.0,0.0,0.05148,0.80788,0.79235
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,60,background technology pressure,0.11779,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,61,background technology pressure,0.11785,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,62,background technology pressure,0.11935,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,63,background technology pressure,0.11995,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,64,background technology pressure,0.12018,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,65,background technology pressure,0.12042,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,66,background technology pressure,0.1208,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,67,background technology pressure,0.12157,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,68,background technology pressure,0.12116,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,69,background technology pressure,0.12263,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,70,AI model drift and automation surprise,0.7654,0.6512,0.6792,0.1142,1.0,0.9134,0.979,0.00239,0.09939,0.80405,0.7798
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,71,background technology pressure,0.12314,0.65089,0.66306,0.0,1.0,0.96042,1.0,0.0,0.04112,0.80871,0.78635
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,72,background technology pressure,0.12388,0.6512,0.67326,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79307
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,73,background technology pressure,0.12435,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,74,background technology pressure,0.12465,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,75,background technology pressure,0.12441,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,76,background technology pressure,0.12482,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,77,background technology pressure,0.12565,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,78,background technology pressure,0.12575,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,79,background technology pressure,0.12505,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,80,background technology pressure,0.12723,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,81,background technology pressure,0.1262,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,82,Cyber-physical interruption,0.821,0.6512,0.6792,0.1698,1.0,0.9554,0.9528,0.00575,0.12605,0.80192,0.78162
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,83,background technology pressure,0.12758,0.65045,0.66543,0.0,1.0,1.0,1.0,0.0,0.06881,0.80649,0.79178
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,84,background technology pressure,0.12792,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.01124,0.8111,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,85,background technology pressure,0.12761,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,86,background technology pressure,0.12899,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,87,background technology pressure,0.12942,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,88,background technology pressure,0.13027,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,89,background technology pressure,0.13027,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,90,Compound technology disruption,0.9934,0.6512,0.6792,0.3422,0.98813,0.9146,0.9202,0.01238,0.19039,0.78682,0.7696
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,91,background technology pressure,0.13047,0.64959,0.65442,0.0,1.0,0.95802,0.9788,0.0,0.13414,0.80127,0.78179
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,92,background technology pressure,0.13139,0.6512,0.66972,0.0,1.0,1.0,1.0,0.0,0.07719,0.80583,0.79254
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,93,background technology pressure,0.13258,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.02045,0.81036,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,94,background technology pressure,0.13234,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS005,AI-enabled system with governance gaps,AI-assisted system with weak model governance and human fallback,95,background technology pressure,0.13316,0.6512,0.6792,0.0,1.0,1.0,1.0,0.0,0.0,0.812,0.79396
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,0,background technology pressure,0.09476,0.6694,0.6984,0.0,1.0,0.8022,0.8386,0.52507,0.42126,0.8563,0.76252
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,1,background technology pressure,0.0941,0.67394,0.72252,0.0,1.0,0.88422,0.9172,0.49015,0.35995,0.8612,0.79014
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,2,background technology pressure,0.09539,0.67848,0.74661,0.0,1.0,0.96606,0.9958,0.45529,0.29643,0.86629,0.81774
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,3,background technology pressure,0.09612,0.68301,0.77068,0.0,1.0,1.0,1.0,0.42047,0.2306,0.87155,0.82942
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,4,background technology pressure,0.09524,0.68754,0.7764,0.0,1.0,1.0,1.0,0.38564,0.16218,0.87703,0.8334
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,5,background technology pressure,0.09656,0.69207,0.7764,0.0,1.0,1.0,1.0,0.35088,0.09155,0.88268,0.83651
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,6,background technology pressure,0.0961,0.69659,0.7764,0.0,1.0,1.0,1.0,0.31612,0.01841,0.88853,0.83962
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,7,background technology pressure,0.09616,0.7011,0.7764,0.0,1.0,1.0,1.0,0.28139,0.0,0.89,0.84273
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,8,background technology pressure,0.09694,0.70562,0.7764,0.0,1.0,1.0,1.0,0.24671,0.0,0.89,0.84583
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,9,background technology pressure,0.09815,0.71013,0.7764,0.0,1.0,1.0,1.0,0.21208,0.0,0.89,0.84893
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,10,Cloud dependency outage,0.6638,0.71463,0.7764,0.00855,1.0,1.0,0.9876,0.19939,0.04038,0.88677,0.84889
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,11,background technology pressure,0.09775,0.71628,0.77454,0.0,1.0,1.0,1.0,0.16479,0.0,0.89,0.85289
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,12,background technology pressure,0.09918,0.72078,0.7764,0.0,1.0,1.0,1.0,0.13026,0.0,0.89,0.85626
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,13,background technology pressure,0.09897,0.72527,0.7764,0.0,1.0,1.0,1.0,0.09574,0.0,0.89,0.85935
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,14,background technology pressure,0.09901,0.72975,0.7764,0.0,1.0,1.0,1.0,0.06125,0.0,0.89,0.86244
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,15,background technology pressure,0.09994,0.73424,0.7764,0.0,1.0,1.0,1.0,0.0268,0.0,0.89,0.86552
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,16,background technology pressure,0.10025,0.73872,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86807
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,17,background technology pressure,0.10081,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,18,background technology pressure,0.10205,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,19,background technology pressure,0.10254,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,20,background technology pressure,0.10155,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,21,background technology pressure,0.10348,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,22,Credential compromise and cyber incident,0.7886,0.7422,0.7764,0.0464,1.0,0.9898,0.946,0.0,0.06164,0.88507,0.86024
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,23,background technology pressure,0.10354,0.7422,0.76677,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86715
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,24,background technology pressure,0.10464,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,25,background technology pressure,0.10476,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,26,background technology pressure,0.10458,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,27,background technology pressure,0.10444,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,28,background technology pressure,0.1062,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,29,background technology pressure,0.10674,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,30,background technology pressure,0.1064,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,31,background technology pressure,0.10579,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,32,background technology pressure,0.10761,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,33,background technology pressure,0.1079,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,34,Data corruption and pipeline failure,0.7582,0.7422,0.7764,0.016,1.0,0.9442,0.9956,0.0,0.047,0.88624,0.86076
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,35,background technology pressure,0.10893,0.7422,0.76737,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86724
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,36,background technology pressure,0.10953,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,37,background technology pressure,0.10994,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,38,background technology pressure,0.10986,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,39,background technology pressure,0.10958,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,40,background technology pressure,0.11026,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,41,background technology pressure,0.11061,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,42,background technology pressure,0.11153,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,43,background technology pressure,0.11167,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,44,background technology pressure,0.11247,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,45,background technology pressure,0.11226,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,46,Vendor API and platform disruption,0.705,0.7422,0.7764,0.0,1.0,0.9982,0.9834,0.0,0.0315,0.88748,0.8662
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,47,background technology pressure,0.11322,0.7422,0.77364,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86818
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,48,background technology pressure,0.11437,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,49,background technology pressure,0.11443,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,50,background technology pressure,0.11511,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,51,background technology pressure,0.11505,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,52,background technology pressure,0.11431,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,53,background technology pressure,0.1153,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,54,background technology pressure,0.11545,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,55,background technology pressure,0.1158,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,56,background technology pressure,0.11593,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,57,background technology pressure,0.11631,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,58,Technical-debt maintenance failure,0.7826,0.7422,0.7764,0.0404,1.0,0.9862,0.9912,0.0,0.06034,0.88517,0.86565
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,59,background technology pressure,0.11786,0.7422,0.77301,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86808
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,60,background technology pressure,0.11887,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,61,background technology pressure,0.11944,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,62,background technology pressure,0.12005,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,63,background technology pressure,0.11968,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,64,background technology pressure,0.11895,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,65,background technology pressure,0.11971,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,66,background technology pressure,0.11984,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,67,background technology pressure,0.12187,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,68,background technology pressure,0.12118,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,69,background technology pressure,0.12239,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,70,AI model drift and automation surprise,0.7654,0.7422,0.7764,0.0232,1.0,0.9358,0.999,0.0,0.04952,0.88604,0.86011
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,71,background technology pressure,0.12266,0.7422,0.76662,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86712
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,72,background technology pressure,0.12333,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,73,background technology pressure,0.12427,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,74,background technology pressure,0.12428,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,75,background technology pressure,0.12352,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,76,background technology pressure,0.12505,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,77,background technology pressure,0.1249,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,78,background technology pressure,0.12654,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,79,background technology pressure,0.12553,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,80,background technology pressure,0.12588,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,81,background technology pressure,0.12765,0.7422,0.7764,0.0,1.0,1.0,1.0,0.0,0.0,0.89,0.86859
TS006,Cyber-physical infrastructure control system,operational technology and physical-process system with safety consequences,82,Cyber-physical interruption,0.821,0.7422,0.7764,0.0788,1.0,0.9778,0.9728,0.0,0.07618,0.88391,0.86217
