scenario_id,scenario_name,step,pressure,state,direction,regime
TH004,Precautionary adaptive response,17,-0.649057,-1.300889,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,18,-0.639623,-1.285115,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,19,-0.630189,-1.287112,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,20,-0.620755,-1.290037,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,21,-0.611321,-1.28428,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,22,-0.601887,-1.302961,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,23,-0.592453,-1.303906,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,24,-0.583019,-1.294564,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,25,-0.573585,-1.281958,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,26,-0.564151,-1.284631,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,27,-0.554717,-1.278926,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,28,-0.545283,-1.275353,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,29,-0.535849,-1.265559,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,30,-0.526415,-1.279824,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,31,-0.516981,-1.270829,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,32,-0.507547,-1.28801,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,33,-0.498113,-1.314797,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,34,-0.488679,-1.311758,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,35,-0.479245,-1.312558,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,36,-0.469811,-1.291225,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,37,-0.460377,-1.276106,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,38,-0.450943,-1.285945,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,39,-0.441509,-1.268683,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,40,-0.432075,-1.276334,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,41,-0.422642,-1.271121,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,42,-0.413208,-1.268885,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,43,-0.403774,-1.261684,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,44,-0.39434,-1.246858,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,45,-0.384906,-1.236332,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,46,-0.375472,-1.230599,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,47,-0.366038,-1.221758,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,48,-0.356604,-1.215967,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,49,-0.34717,-1.223912,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,50,-0.337736,-1.231173,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,51,-0.328302,-1.233789,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,52,-0.318868,-1.223862,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,53,-0.309434,-1.224109,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,54,-0.3,-1.192814,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,55,-0.290566,-1.203885,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,56,-0.281132,-1.21612,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,57,-0.271698,-1.203521,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,58,-0.262264,-1.184621,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,59,-0.25283,-1.179151,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,60,-0.243396,-1.170065,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,61,-0.233962,-1.154757,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,62,-0.224528,-1.159406,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,63,-0.215094,-1.178876,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,64,-0.20566,-1.184359,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,65,-0.196226,-1.170732,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,66,-0.186792,-1.187408,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,67,-0.177358,-1.18341,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,68,-0.167925,-1.176906,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,69,-0.158491,-1.177725,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,70,-0.149057,-1.16548,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,71,-0.139623,-1.156265,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,72,-0.130189,-1.127,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,73,-0.120755,-1.121646,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,74,-0.111321,-1.131267,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,75,-0.101887,-1.138591,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,76,-0.092453,-1.147706,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,77,-0.083019,-1.133702,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,78,-0.073585,-1.139349,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,79,-0.064151,-1.13781,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,80,-0.054717,-1.126172,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,81,-0.045283,-1.133274,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,82,-0.035849,-1.133813,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,83,-0.026415,-1.15238,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,84,-0.016981,-1.158845,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,85,-0.007547,-1.157754,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,86,0.001887,-1.144543,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,87,0.011321,-1.123362,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,88,0.020755,-1.119066,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,89,0.030189,-1.111494,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,90,0.039623,-1.105529,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,91,0.049057,-1.088832,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,92,0.058491,-1.075974,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,93,0.067925,-1.071568,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,94,0.077358,-1.082603,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,95,0.086792,-1.068937,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,96,0.096226,-1.06262,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,97,0.10566,-1.046377,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,98,0.115094,-1.04648,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,99,0.124528,-1.022304,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,100,0.133962,-1.02783,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,101,0.143396,-1.008921,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,102,0.15283,-1.009083,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,103,0.162264,-1.016336,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,104,0.171698,-1.029782,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,105,0.181132,-1.029723,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,106,0.190566,-1.010306,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,107,0.2,-0.999566,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,108,0.209434,-0.990866,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,109,0.218868,-1.019243,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,110,0.228302,-1.007509,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,111,0.237736,-0.998267,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,112,0.24717,-1.002663,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,113,0.256604,-1.007121,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,114,0.266038,-1.003198,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,115,0.275472,-0.978437,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,116,0.284906,-0.988724,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,117,0.29434,-0.990137,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,118,0.303774,-0.96948,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,119,0.313208,-0.971782,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,120,0.322642,-0.972442,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,121,0.332075,-0.967032,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,122,0.341509,-0.977658,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,123,0.350943,-0.969408,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,124,0.360377,-0.978519,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,125,0.369811,-0.961271,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,126,0.379245,-0.955534,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,127,0.388679,-0.922408,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,128,0.398113,-0.915236,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,129,0.407547,-0.895052,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,130,0.416981,-0.907693,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,131,0.426415,-0.904907,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,132,0.435849,-0.896482,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,133,0.445283,-0.871034,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,134,0.454717,-0.887688,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,135,0.464151,-0.87088,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,136,0.473585,-0.859332,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,137,0.483019,-0.83661,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,138,0.492453,-0.824357,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,139,0.501887,-0.820089,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,140,0.511321,-0.822411,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,141,0.520755,-0.832884,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,142,0.530189,-0.825114,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,143,0.539623,-0.821853,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,144,0.549057,-0.791712,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,145,0.558491,-0.79381,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,146,0.567925,-0.784187,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,147,0.577358,-0.797087,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,148,0.586792,-0.794997,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,149,0.596226,-0.784629,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,150,0.60566,-0.767383,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,151,0.615094,-0.7427,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,152,0.624528,-0.736081,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,153,0.633962,-0.742014,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,154,0.643396,-0.728444,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,155,0.65283,-0.713978,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,156,0.662264,-0.699606,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,157,0.671698,-0.69928,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,158,0.681132,-0.676482,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,159,0.690566,-0.666009,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,160,0.7,-0.647801,Increasing Pressure,lower regime
TH004,Precautionary adaptive response,1,0.7,-0.622787,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,2,0.690566,-0.606237,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,3,0.681132,-0.593976,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,4,0.671698,-0.559719,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,5,0.662264,-0.548496,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,6,0.65283,-0.544066,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,7,0.643396,-0.535144,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,8,0.633962,-0.510098,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,9,0.624528,-0.501417,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,10,0.615094,-0.488211,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,11,0.60566,-0.467054,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,12,0.596226,-0.466326,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,13,0.586792,-0.480615,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,14,0.577358,-0.47144,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,15,0.567925,-0.463334,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,16,0.558491,-0.465532,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,17,0.549057,-0.450514,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,18,0.539623,-0.438701,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,19,0.530189,-0.446232,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,20,0.520755,-0.436306,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,21,0.511321,-0.435119,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,22,0.501887,-0.449809,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,23,0.492453,-0.442189,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,24,0.483019,-0.440789,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,25,0.473585,-0.448219,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,26,0.464151,-0.441126,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,27,0.454717,-0.434709,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,28,0.445283,-0.44135,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,29,0.435849,-0.436936,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,30,0.426415,-0.42548,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,31,0.416981,-0.43486,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,32,0.407547,-0.431892,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,33,0.398113,-0.433839,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,34,0.388679,-0.409161,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,35,0.379245,-0.433671,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,36,0.369811,-0.428779,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,37,0.360377,-0.43622,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,38,0.350943,-0.441898,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,39,0.341509,-0.424203,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,40,0.332075,-0.429338,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,41,0.322642,-0.408117,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,42,0.313208,-0.418851,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,43,0.303774,-0.420913,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,44,0.29434,-0.433613,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,45,0.284906,-0.449596,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,46,0.275472,-0.457504,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,47,0.266038,-0.470256,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,48,0.256604,-0.478011,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,49,0.24717,-0.514132,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,50,0.237736,-0.502269,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,51,0.228302,-0.516658,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,52,0.218868,-0.508904,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,53,0.209434,-0.534462,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,54,0.2,-0.545386,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,55,0.190566,-0.52249,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,56,0.181132,-0.548088,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,57,0.171698,-0.5821,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,58,0.162264,-0.605609,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,59,0.15283,-0.617528,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,60,0.143396,-0.627315,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,61,0.133962,-0.630429,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,62,0.124528,-0.652584,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,63,0.115094,-0.691316,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,64,0.10566,-0.716212,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,65,0.096226,-0.721122,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,66,0.086792,-0.735712,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,67,0.077358,-0.779559,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,68,0.067925,-0.799669,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,69,0.058491,-0.802379,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,70,0.049057,-0.796721,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,71,0.039623,-0.810516,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,72,0.030189,-0.827303,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,73,0.020755,-0.862475,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,74,0.011321,-0.891698,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,75,0.001887,-0.909092,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,76,-0.007547,-0.920411,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,77,-0.016981,-0.930535,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,78,-0.026415,-0.95314,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,79,-0.035849,-0.982648,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,80,-0.045283,-1.005763,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,81,-0.054717,-1.031859,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,82,-0.064151,-1.034324,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,83,-0.073585,-1.072483,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,84,-0.083019,-1.083303,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,85,-0.092453,-1.08396,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,86,-0.101887,-1.072146,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,87,-0.111321,-1.079564,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,88,-0.120755,-1.075451,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,89,-0.130189,-1.089082,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,90,-0.139623,-1.105753,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,91,-0.149057,-1.120044,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,92,-0.158491,-1.106589,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,93,-0.167925,-1.101697,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,94,-0.177358,-1.103959,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,95,-0.186792,-1.072302,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,96,-0.196226,-1.085191,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,97,-0.20566,-1.089243,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,98,-0.215094,-1.097045,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,99,-0.224528,-1.110741,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,100,-0.233962,-1.092771,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,101,-0.243396,-1.087182,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,102,-0.25283,-1.117597,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,103,-0.262264,-1.132769,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,104,-0.271698,-1.136504,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,105,-0.281132,-1.135955,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,106,-0.290566,-1.16153,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,107,-0.3,-1.194935,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,108,-0.309434,-1.219668,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,109,-0.318868,-1.218927,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,110,-0.328302,-1.219163,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,111,-0.337736,-1.214451,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,112,-0.34717,-1.224354,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,113,-0.356604,-1.238568,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,114,-0.366038,-1.260459,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,115,-0.375472,-1.250782,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,116,-0.384906,-1.242794,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,117,-0.39434,-1.229186,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,118,-0.403774,-1.220777,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,119,-0.413208,-1.226007,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,120,-0.422642,-1.212368,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,121,-0.432075,-1.219251,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,122,-0.441509,-1.231786,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,123,-0.450943,-1.241038,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,124,-0.460377,-1.249966,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,125,-0.469811,-1.276795,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,126,-0.479245,-1.271417,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,127,-0.488679,-1.266375,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,128,-0.498113,-1.270066,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,129,-0.507547,-1.277778,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,130,-0.516981,-1.27152,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,131,-0.526415,-1.250742,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,132,-0.535849,-1.25429,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,133,-0.545283,-1.264238,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,134,-0.554717,-1.273894,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,135,-0.564151,-1.276008,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,136,-0.573585,-1.292545,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,137,-0.583019,-1.292781,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,138,-0.592453,-1.291206,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,139,-0.601887,-1.269001,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,140,-0.611321,-1.262208,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,141,-0.620755,-1.256024,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,142,-0.630189,-1.272375,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,143,-0.639623,-1.269665,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,144,-0.649057,-1.289632,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,145,-0.658491,-1.288949,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,146,-0.667925,-1.287585,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,147,-0.677358,-1.301172,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,148,-0.686792,-1.279442,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,149,-0.696226,-1.279491,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,150,-0.70566,-1.309643,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,151,-0.715094,-1.30503,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,152,-0.724528,-1.313317,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,153,-0.733962,-1.315537,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,154,-0.743396,-1.312214,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,155,-0.75283,-1.310926,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,156,-0.762264,-1.339522,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,157,-0.771698,-1.352201,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,158,-0.781132,-1.339497,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,159,-0.790566,-1.323611,Decreasing Pressure,lower regime
TH004,Precautionary adaptive response,160,-0.8,-1.304245,Decreasing Pressure,lower regime
