business_id,business,business_context,time,event,shock_load,adaptive_capacity,fragility_gap,function,cash_runway,customer_demand,owner_strain,equity_adjusted_function,survival_risk
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,19,background local volatility,0.08956,0.50777,0.0,1.0,0.70315,1.0,0.0,0.8036,0.1039
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,20,Supplier delay and price increase,0.566,0.5113,0.0547,1.0,0.67242,0.9864,0.02428,0.77666,0.12498
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,21,background local volatility,0.0882,0.50639,0.0,1.0,0.69436,1.0,0.0,0.8036,0.10698
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,22,background local volatility,0.09017,0.5099,0.0,1.0,0.71624,1.0,0.0,0.8036,0.09932
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,23,background local volatility,0.08942,0.5134,0.0,1.0,0.73806,1.0,0.0,0.8036,0.09168
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,24,background local volatility,0.0904,0.51689,0.0,1.0,0.75982,1.0,0.0,0.8036,0.08406
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,25,background local volatility,0.09021,0.52037,0.0,1.0,0.78152,1.0,0.0,0.8036,0.07647
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,26,background local volatility,0.08966,0.52384,0.0,1.0,0.80316,1.0,0.0,0.8036,0.0689
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,27,background local volatility,0.08915,0.5273,0.0,1.0,0.82474,1.0,0.0,0.8036,0.06134
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,28,background local volatility,0.09093,0.53076,0.0,1.0,0.84626,1.0,0.0,0.8036,0.05381
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,29,background local volatility,0.09125,0.5342,0.0,1.0,0.86772,1.0,0.0,0.8036,0.0463
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,30,background local volatility,0.0905,0.53763,0.0,1.0,0.88912,1.0,0.0,0.8036,0.03881
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,31,background local volatility,0.08943,0.54106,0.0,1.0,0.91046,1.0,0.0,0.8036,0.03134
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,32,background local volatility,0.09128,0.54447,0.0,1.0,0.93174,1.0,0.0,0.8036,0.02389
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,33,background local volatility,0.09129,0.54788,0.0,1.0,0.95296,1.0,0.0,0.8036,0.01647
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,34,background local volatility,0.09171,0.55127,0.0,1.0,0.97412,1.0,0.0,0.8036,0.00906
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,35,Digital payment and platform disruption,0.5152,0.55466,0.0,1.0,0.95515,0.9896,0.00694,0.78005,0.01708
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,36,background local volatility,0.09224,0.55162,0.0,1.0,0.97619,1.0,0.0,0.8036,0.00833
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,37,background local volatility,0.09239,0.55499,0.0,1.0,0.99717,1.0,0.0,0.8036,0.00099
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,38,background local volatility,0.09197,0.55835,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,39,background local volatility,0.09129,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,40,background local volatility,0.09178,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,41,background local volatility,0.09186,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,42,background local volatility,0.09262,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,43,background local volatility,0.09245,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,44,background local volatility,0.09308,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,45,background local volatility,0.09249,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,46,background local volatility,0.09282,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,47,background local volatility,0.09386,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,48,background local volatility,0.0936,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,49,background local volatility,0.09408,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,50,Extreme weather closure,0.7158,0.5588,0.157,1.0,0.93922,0.9384,0.06659,0.76527,0.05029
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,51,background local volatility,0.09383,0.54907,0.0,1.0,0.95936,0.9824,0.0,0.8036,0.01423
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,52,background local volatility,0.0926,0.5523,0.0,1.0,0.97944,1.0,0.0,0.8036,0.0072
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,53,background local volatility,0.09346,0.55551,0.0,1.0,0.99946,1.0,0.0,0.8036,0.00019
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,54,background local volatility,0.0933,0.55871,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,55,background local volatility,0.09338,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,56,background local volatility,0.0932,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,57,background local volatility,0.09332,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,58,background local volatility,0.09435,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,59,background local volatility,0.09523,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,60,background local volatility,0.09558,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,61,background local volatility,0.09597,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,62,background local volatility,0.0952,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,63,background local volatility,0.09398,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,64,background local volatility,0.09456,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,65,background local volatility,0.09439,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,66,Rent and debt pressure,0.6216,0.5588,0.0628,1.0,0.94128,0.9608,0.03551,0.76576,0.03393
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,67,background local volatility,0.09663,0.54941,0.0,1.0,0.96046,1.0,0.0,0.8036,0.01384
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,68,background local volatility,0.09547,0.55247,0.0,1.0,0.97958,1.0,0.0,0.8036,0.00715
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,69,background local volatility,0.09659,0.55553,0.0,1.0,0.99864,1.0,0.0,0.8036,0.00048
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,70,background local volatility,0.09608,0.55858,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,71,background local volatility,0.09655,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,72,background local volatility,0.09734,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,73,background local volatility,0.09703,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,74,background local volatility,0.09578,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,75,background local volatility,0.09727,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,76,background local volatility,0.09675,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,77,background local volatility,0.09839,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,78,Insurance claim delay and undercoverage,0.6202,0.5588,0.0614,1.0,0.93937,0.9704,0.03505,0.7648,0.03437
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,79,background local volatility,0.09699,0.5491,0.0,1.0,0.95783,1.0,0.0,0.8036,0.01476
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,80,background local volatility,0.09708,0.55205,0.0,1.0,0.97623,1.0,0.0,0.8036,0.00832
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,81,background local volatility,0.09886,0.555,0.0,1.0,0.99457,1.0,0.0,0.8036,0.0019
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,82,background local volatility,0.09779,0.55793,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,83,background local volatility,0.09715,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,84,background local volatility,0.09901,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,85,background local volatility,0.09946,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,86,background local volatility,0.09858,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,87,background local volatility,0.09795,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,88,Compound local economic stress,0.8494,0.5588,0.2906,0.97023,0.91821,0.9224,0.11068,0.73064,0.09024
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,89,background local volatility,0.09993,0.54571,0.0,1.0,0.93607,0.9664,0.04287,0.80017,0.03095
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,90,background local volatility,0.09882,0.54857,0.0,1.0,0.95387,1.0,0.0,0.8036,0.01614
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,91,background local volatility,0.09874,0.55142,0.0,1.0,0.97161,1.0,0.0,0.8036,0.00994
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,92,background local volatility,0.0984,0.55426,0.0,1.0,0.98929,1.0,0.0,0.8036,0.00375
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,93,background local volatility,0.10056,0.55709,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,94,background local volatility,0.09916,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
SB006,Microenterprise with administrative access barriers,small owner-operated firm with language paperwork and program-access barriers,95,background local volatility,0.09904,0.5588,0.0,1.0,1.0,1.0,0.0,0.8036,0.0
